ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
14428,AAS,4570,002,Seminar,"3","Tyler Fleming","Mo 3:30PM - 6:00PM","New Cabell Hall 444A","Advanced Research Seminar in African-American & African Studies","Apartheid through Autobiograph",Open,5,12,0
22072,AAS,4993,001,Independent Study,"3","Claudrena Harold","TBA","TBA","Independent Study","",Open,2,5,0
14427,AAS,4993,002,Independent Study,"3","Maurice Apprey","TBA","TBA","Independent Study","",Open,2,5,0
20898,AAS,5559,001,Lecture,"3","Derrick Alridge","Th 2:00PM - 4:30PM","Robertson Hall 221","New Course in African and African American Studies","Hip Hop & Social Consciousness",Open,11,15,0
21095,ACCT,2010,701,Lecture,"3","Marshall Kasten","Tu 7:00PM - 10:00PM","Northern Virginia Center","Introductory Accounting","",Open,12,24,0
21609,ACCT,3110,501,Lecture,"3","Rebecca Adams","Th 6:15PM - 9:15PM","Zehmer Hall Conference Center","Intermediate Accounting I","",Open,7,20,0
21097,ACCT,3110,701,Lecture,"3","Leon Hutton","Th 6:30PM - 10:00PM","Northern Virginia Center","Intermediate Accounting I","",Open,16,24,0
21098,ACCT,3120,701,Lecture,"3","Leon Hutton","We 6:30PM - 10:00PM","Northern Virginia Center","Intermediate Accounting II","",Open,17,24,0
21099,ACCT,3140,701,Lecture,"3","William Cardine","Tu 6:30PM - 9:45PM","Northern Virginia Center","Cost Accounting","",Open,19,24,0
21101,ACCT,4450,701,Lecture,"3","Thomas Hughes","Fr 6:30PM - 10:00PM","Northern Virginia Center","Federal Taxation I","",Open,7,24,0
21100,ACCT,5210,701,Lecture,"3","Karen Young","Tu 6:30PM - 9:30PM","Northern Virginia Center","Introductory Auditing","",Open,6,24,0
21102,ACCT,5330,701,Lecture,"3","Richard Evans","Th 6:30PM - 9:45PM","Northern Virginia Center","Accounting for Non-Business Organizations","",Open,10,24,0
21103,ACCT,5460,701,Lecture,"3","Gary Dittmer","Tu 1:27AM - 1:27AM","Web-Based Course-no class mtgs","Federal Taxation II","",Open,9,24,0
19181,AIRS,100,001,Laboratory,"0","Jennifer Hubal","Tu 3:30PM - 5:30PM","Contact Department","Leadership Laboratory","",Open,36,219,0
19175,AIRS,1100,001,Lecture,"1","Michael Kamorski","Tu 1:00PM - 1:50PM","Thornton Hall E303","The Foundations of the U.S. Air Force","",Closed,15,15,0
19176,AIRS,1100,002,Lecture,"1","Michael Kamorski","Th 2:00PM - 2:50PM","Cauthen House 112","The Foundations of the U.S. Air Force","",Open,12,15,0
19177,AIRS,2100,001,Lecture,"1","Michael Kamorski","Tu 2:00PM - 2:50PM","Contact Department","The Evolution of Air and Space Power","",Open,6,15,0
19178,AIRS,2100,002,Lecture,"1","Michael Kamorski","Th 3:00PM - 3:50PM","Contact Department","The Evolution of Air and Space Power","",Open,2,15,0
19179,AIRS,3100,001,Lecture,"3","Jennifer Hubal","Tu 2:00PM - 2:50PM","Cauthen House 112","Concepts of Air Force Leadership and Management","",Open,10,18,0
19180,AIRS,4100,001,Lecture,"3","Steven Hiss","Tu 12:30PM - 1:45PM","Contact Department","National Security Affairs/Preparation for Active Duty","",Open,7,20,0
20966,ALAR,7010,001,Studio,"6","Staff","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,0,80,0
21966,ALAR,7010,002,Studio,"6","Anselmo Canfora","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,1,6,0
21967,ALAR,7010,003,Studio,"6","Phoebe Crisman","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,7,15,0
21968,ALAR,7010,004,Studio,"6","Robin Dripps","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,4,15,0
21969,ALAR,7010,005,Studio,"6","Edward Ford","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,9,15,0
21970,ALAR,7010,006,Studio,"6","Charles Menefee","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,0,15,0
21971,ALAR,7010,007,Studio,"6","John Quale","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,2,6,0
20968,ALAR,8010,001,Studio,"6","Staff","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Comprehensive Design Research Studio 1","",Open,0,80,0
21972,ALAR,8010,002,Studio,"6","Anselmo Canfora","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Comprehensive Design Research Studio 1","",Open,0,6,0
21973,ALAR,8010,003,Studio,"6","Phoebe Crisman","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Comprehensive Design Research Studio 1","",Open,3,30,0
21974,ALAR,8010,004,Studio,"6","Robin Dripps","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Comprehensive Design Research Studio 1","",Open,5,30,0
21975,ALAR,8010,005,Studio,"6","Edward Ford","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Comprehensive Design Research Studio 1","",Open,1,30,0
21976,ALAR,8010,006,Studio,"6","Charles Menefee","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Comprehensive Design Research Studio 1","",Open,13,30,0
21977,ALAR,8010,007,Studio,"6","John Quale","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Comprehensive Design Research Studio 1","",Open,3,6,0
10001,ALAR,8100,001,Seminar,"3","Matthew Jull","Tu 9:30AM - 12:00PM","Campbell Hall 325","Design Research: Methods and Strategies","",Open,27,35,0
10185,ALAR,8995,001,Studio,"6","Staff","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Independent Design Research Studio","",Open,1,15,0
21945,ALAR,8995,002,Studio,"6","Robin Dripps","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Independent Design Research Studio","",Open,1,2,0
22016,ALAR,8995,003,Studio,"6","Margarita Jover Biboum","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Independent Design Research Studio","",Open,0,3,0
22090,ALAR,8995,004,Studio,"6","Leena Cho","TBA","TBA","Independent Design Research Studio","",Open,1,2,0
18561,AM,6020,001,Lecture,"3","Richard Kent","MoWe 2:00PM - 3:15PM","TBA","Continuum Mechanics With Applications","",Open,0,10,0
12209,AMST,2001,100,Lecture,"3","Grace Hale, Sylvia Chong","MoWe 12:00PM - 12:50PM","Nau 211","Formations of American Cultural Studies","",Open,59,60,0
19869,AMST,2001,101,Discussion,"3","Morten Hansen","Th 7:00PM - 7:50PM","Bryan Hall 328","Formations of American Cultural Studies","",Open,19,20,0
19870,AMST,2001,102,Discussion,"3","Sylvia Chong","Mo 4:00PM - 4:50PM","New Cabell Hall 516","Formations of American Cultural Studies","",Closed,20,20,0
19871,AMST,2001,103,Discussion,"3","Grace Hale","We 4:00PM - 4:50PM","Cocke Hall 101","Formations of American Cultural Studies","",Closed,20,20,0
11744,AMST,2500,001,Lecture,"3","Ashley Williams","MoWe 3:30PM - 4:45PM","Bryan Hall 235","Major Works for American Studies","Language in the US",Closed,25,25,0
14733,AMST,2500,002,Lecture,"3","Lisa Goff","MoWe 5:00PM - 6:15PM","Monroe Hall 122","Major Works for American Studies","Cultural Landscapes of  the US",Open,17,24,0
16069,AMST,4500,001,Seminar,"3","Carmenita Higginbotham","Mo 1:00PM - 3:30PM","Fayerweather Hall 208","Fourth-Year Seminar in American Studies","Hollywood, Film, and the 1930s",Closed,15,15,0
20426,AMST,4500,002,Seminar,"3","Daniel Chavez","TuTh 3:30PM - 4:45PM","Bryan Hall 330","Fourth-Year Seminar in American Studies","Latino Film & Visual Culture",Open,9,15,0
12275,AMST,4893,001,Independent Study,"3","Sylvia Chong","TBA","TBA","Independent Study in Asian Pacific American Studies","",Open,0,15,0
10269,AMST,4993,001,Independent Study,"3","Anna Brickhouse","TBA","TBA","Independent Study","",Open,0,20,0
14899,AMST,4993,002,Independent Study,"3","Daniel Chavez","TBA","TBA","Independent Study","",Open,0,30,0
14900,AMST,4993,003,Independent Study,"3","Sylvia Chong","TBA","TBA","Independent Study","",Open,1,30,0
14901,AMST,4993,004,Independent Study,"3","Jennifer Greeson","TBA","TBA","Independent Study","",Open,0,30,0
14902,AMST,4993,005,Independent Study,"3","Grace Hale","TBA","TBA","Independent Study","",Open,0,30,0
14903,AMST,4993,006,Independent Study,"3","Matthew Hedstrom","TBA","TBA","Independent Study","",Open,0,30,0
14904,AMST,4993,007,Independent Study,"3","Carmenita Higginbotham","TBA","TBA","Independent Study","",Open,3,30,0
14905,AMST,4993,008,Independent Study,"3","Ruth Hill","TBA","TBA","Independent Study","",Open,0,30,0
14906,AMST,4993,009,Independent Study,"3","Eric Lott","TBA","TBA","Independent Study","",Open,1,30,0
14907,AMST,4993,010,Independent Study,"3","Maurie McInnis","TBA","TBA","Independent Study","",Open,0,30,0
14908,AMST,4993,011,Independent Study,"3","Christian McMillen","TBA","TBA","Independent Study","",Open,0,30,0
14909,AMST,4993,012,Independent Study,"3","Sandhya Shukla","TBA","TBA","Independent Study","",Open,0,30,0
10270,ANTH,1010,100,Lecture,"3","Allison Alexy","TuTh 8:00AM - 8:50AM","Clark Hall 107","Introduction to Anthropology","",Open,118,120,0
19673,ANTH,1010,101,Discussion,"3","Allison Alexy, Katherine Shakour","Th 4:00PM - 4:50PM","New Cabell Hall 320","Introduction to Anthropology","",Closed,20,20,0
19674,ANTH,1010,102,Discussion,"3","Allison Alexy, Katherine Shakour","Th 5:00PM - 5:50PM","New Cabell Hall 320","Introduction to Anthropology","",Closed,20,20,0
19675,ANTH,1010,103,Discussion,"3","Allison Alexy, Katherine Shakour","Th 2:00PM - 2:50PM","Nau 241","Introduction to Anthropology","",Closed,21,20,0
19676,ANTH,1010,104,Discussion,"3","Allison Alexy, Macario Garcia","Fr 2:00PM - 2:50PM","Nau 242","Introduction to Anthropology","",Open,18,20,0
19677,ANTH,1010,105,Discussion,"3","Allison Alexy, Macario Garcia","Fr 3:00PM - 3:50PM","Nau 242","Introduction to Anthropology","",Open,19,20,0
19678,ANTH,1010,106,Discussion,"3","Allison Alexy, Macario Garcia","Fr 9:00AM - 9:50AM","Ruffner Hall 187","Introduction to Anthropology","",Closed,20,20,0
20901,ANTH,1401,001,Lecture,"3","Lise Dobrin","TuTh 2:00PM - 3:15PM","Brooks Hall 103","Your Heritage Language","",Closed,18,18,0
19679,ANTH,1559,001,Lecture,"3","Ira Bashkow","TuTh 12:30PM - 1:45PM","Ruffner Hall 175","New Course in Anthropology","The Concept of Culture",Closed,28,28,0
12224,ANTH,2190,100,Lecture,"3","George Mentore","MoWe 11:00AM - 11:50AM","Gibson 211","Desire and World Economics","",Closed,61,60,0
19680,ANTH,2190,101,Discussion,"3","Alessandro Questa Rebolledo","Th 11:00AM - 11:50AM","Physics Bldg 218","Desire and World Economics","",Open,17,20,0
19681,ANTH,2190,102,Discussion,"3","Alessandro Questa Rebolledo","Tu 11:00AM - 11:50AM","Physics Bldg 218","Desire and World Economics","",Closed,21,20,0
19682,ANTH,2190,103,Discussion,"3","Alessandro Questa Rebolledo","Fr 11:00AM - 11:50AM","Nau 141","Desire and World Economics","",Closed,23,20,0
10271,ANTH,2230,001,Lecture,"3","Roy Wagner","TuTh 9:30AM - 10:45AM","Minor Hall 125","Fantasy and Social Values","",Closed,123,120,0
19964,ANTH,2280,001,Lecture,"3","Jennie Doberne","MoWeFr 9:00AM - 9:50AM","Clark Hall 102","Medical Anthropology","",Open,44,45,0
20489,ANTH,2291,001,Lecture,"3","Christopher Colvin","TuTh 9:30AM - 10:45AM","Dell 1 103","Global Culture and Public Health","",Closed,24,20,0
14480,ANTH,2310,001,Lecture,"3","Carrie Douglass","TuTh 3:30PM - 4:45PM","New Cabell Hall 437","Symbol and Ritual","",Closed,35,35,0
12029,ANTH,2320,100,Lecture,"3","Andrew Graan","MoWe 11:00AM - 11:50AM","Dell 1 105","Anthropology of Religion","",Open,59,60,0
12030,ANTH,2320,101,Discussion,"3","Alison Broach","Th 2:00PM - 2:50PM","New Cabell Hall 546","Anthropology of Religion","",Open,19,20,0
12031,ANTH,2320,102,Discussion,"3","Alison Broach","Th 3:30PM - 4:20PM","Ruffner Hall 121","Anthropology of Religion","",Closed,21,20,0
12032,ANTH,2320,103,Discussion,"3","Alison Broach","Fr 12:00PM - 12:50PM","Brooks Hall 103","Anthropology of Religion","",Open,19,20,0
12407,ANTH,2400,100,Lecture,"3","Michael Wairungu","MoWeFr 12:00PM - 12:50PM","Rouss Hall 410","Language and Culture","",Closed,47,45,0
14481,ANTH,2420,100,Lecture,"3","Ellen Contini-Morava","MoWe 11:00AM - 11:50AM","Physics Bldg 204","Language and Gender","",Closed,120,120,0
14482,ANTH,2420,101,Discussion,"3","Lee Bloch","Th 4:00PM - 4:50PM","New Cabell Hall 546","Language and Gender","",Closed,20,20,0
14483,ANTH,2420,102,Discussion,"3","Lee Bloch","Th 5:00PM - 5:50PM","New Cabell Hall 324","Language and Gender","",Closed,20,20,0
14484,ANTH,2420,103,Discussion,"3","Lee Bloch","Th 6:00PM - 6:50PM","Brooks Hall 103","Language and Gender","",Closed,20,20,0
14485,ANTH,2420,104,Discussion,"3","Jacqueline Cieslak","Fr 8:00AM - 8:50AM","Physics Bldg 218","Language and Gender","",Closed,20,20,0
14486,ANTH,2420,105,Discussion,"3","Jacqueline Cieslak","Fr 9:00AM - 9:50AM","Physics Bldg 218","Language and Gender","",Closed,20,20,0
14487,ANTH,2420,106,Discussion,"3","Jacqueline Cieslak","Fr 12:00PM - 12:50PM","Ruffner Hall 283","Language and Gender","",Closed,20,20,0
16335,ANTH,2500,001,Lecture,"3","Arsalan Khan","MoWeFr 9:00AM - 9:50AM","Cocke Hall 115","Cultures, Regions, and Civilizations","Muslim Majorities & Minorities",Open,23,30,0
21121,ANTH,2500,002,Lecture,"3","Andrew Graan","TuTh 5:00PM - 6:15PM","Chemistry Bldg 305","Cultures, Regions, and Civilizations","European Integration",Open,20,35,0
20894,ANTH,2589,001,Lecture,"3","Abigail Holeman","MoWeFr 9:00AM - 9:50AM","New Cabell Hall 437","Topics in Archaeology","Archaeology of Ritual",Open,21,35,0
21040,ANTH,2589,002,Lecture,"3","John Stoetzel","MoWeFr 12:00PM - 12:50PM","Clark Hall 101","Topics in Archaeology","Environmental Archaeology",Open,40,45,0
10272,ANTH,2800,100,Lecture,"3","Adria Laviolette","MoWe 10:00AM - 10:50AM","Maury Hall 104","Introduction to Archaeology","",Closed,61,60,0
10273,ANTH,2800,101,Discussion,"3","Susan Palazzo","Th 6:00PM - 6:50PM","New Cabell Hall 325","Introduction to Archaeology","",Closed,20,20,0
10274,ANTH,2800,102,Discussion,"3","Susan Palazzo","Fr 10:00AM - 10:50AM","Gilmer Hall 225","Introduction to Archaeology","",Closed,21,20,0
10275,ANTH,2800,103,Discussion,"3","Susan Palazzo","Th 5:00PM - 5:50PM","New Cabell Hall 423","Introduction to Archaeology","",Closed,20,20,0
14488,ANTH,2810,001,Lecture,"3","Jeffrey Hantman","MoWe 2:00PM - 3:15PM","Monroe Hall 124","Human Origins","",Open,57,60,0
10279,ANTH,3010,100,Lecture,"4","Allison Alexy","TuTh 11:00AM - 12:15PM","Dell 1 103","Theory and History of Anthropology","",Open,47,60,0
10282,ANTH,3010,101,Discussion,"4","Nathalie Nahas","Fr 9:00AM - 9:50AM","Ruffner Hall 211","Theory and History of Anthropology","",Open,9,20,0
10281,ANTH,3010,102,Discussion,"4","Nathalie Nahas","Fr 10:00AM - 10:50AM","Ruffner Hall 121","Theory and History of Anthropology","",Open,17,20,0
10280,ANTH,3010,103,Discussion,"4","Nathalie Nahas","Th 4:00PM - 4:50PM","Bryan Hall 235","Theory and History of Anthropology","",Closed,21,20,0
10284,ANTH,3152,100,Lecture,"3","George Mentore","MoWe 3:30PM - 4:20PM","Monroe Hall 124","Amazonian Peoples","",Open,57,60,0
19685,ANTH,3152,101,Discussion,"3","Giancarlo Rolando Betancourt","Fr 3:00PM - 3:50PM","Brooks Hall 103","Amazonian Peoples","",Closed,20,20,0
19686,ANTH,3152,102,Discussion,"3","Giancarlo Rolando Betancourt","Fr 9:00AM - 9:50AM","Ruffner Hall 223","Amazonian Peoples","",Open,17,20,0
19687,ANTH,3152,103,Discussion,"3","Giancarlo Rolando Betancourt","Th 10:00AM - 10:50AM","Brooks Hall 103","Amazonian Peoples","",Closed,20,20,0
10285,ANTH,3155,001,Lecture,"3","Frederick Damon","MoWeFr 10:00AM - 10:50AM","Gibson 342","Anthropology of Everyday American Life","",Open,22,25,0
10283,ANTH,3320,001,Lecture,"3","Edith Turner","TuTh 2:00PM - 3:30PM","Bryan Hall 235","Shamanism, Healing, and Ritual","",Closed,27,25,0
19688,ANTH,3340,100,Lecture,"3","Frederick Damon","MoWe 7:30PM - 8:45PM","Dell 2 100","Ecology and Society: An Introduction to the New Ecological Anthropology","",Open,25,30,0
16739,ANTH,3480,100,Lecture,"3","Eve Danziger","TuTh 2:00PM - 3:15PM","Physics Bldg 204","Language and Prehistory","",Closed,61,60,0
19689,ANTH,3541,100,Lecture,"3","Daniel Lefkowitz","MoWe 10:00AM - 10:50AM","Minor Hall 130","Topics in Linguistics","Discourses of the Arab Spring",Open,25,30,0
19690,ANTH,3541,101,Discussion,"3","Mary Pancoast","Fr 10:00AM - 10:50AM","Ruffner Hall 173","Topics in Linguistics","Discourses of the Arab Spring",Open,11,20,0
19691,ANTH,3541,102,Discussion,"3","Mary Pancoast","Fr 11:00AM - 11:50AM","Ruffner Hall 173","Topics in Linguistics","Discourses of the Arab Spring",Open,8,20,0
19692,ANTH,3541,103,Discussion,"3","Mary Pancoast","Th 9:00AM - 9:50AM","Fayerweather Hall 208","Topics in Linguistics","Discourses of the Arab Spring",Open,6,20,0
16757,ANTH,3590,001,Lecture,"3","Allison Alexy","TuTh 2:00PM - 3:15PM","Chemistry Bldg 305","Social and Cultural Anthropology","Love and Romantic Intimacies",Open,26,30,0
21679,ANTH,3590,502,Lecture,"3","Leo Chavez","TBA","Semester At Sea","Social and Cultural Anthropology","Immigration & World History",Open,13,30,0
19693,ANTH,3630,001,Lecture,"3","John Shepherd","TuTh 12:30PM - 1:45PM","New Cabell Hall 316","Chinese Family and Religion","",Open,27,30,0
10286,ANTH,3700,001,Lecture,"3","Ravindra Khare","Tu 3:30PM - 6:00PM","Dell 2 100","Globalizing India: Society, Bazaars and Cultural Politics","",Open,26,36,0
16136,ANTH,3830,001,Lecture,"3","Jeffrey Hantman","TuTh 3:30PM - 4:45PM","New Cabell Hall 430","North American Archaeology","",Open,22,25,0
19694,ANTH,3850,001,Lecture,"3","Fraser Neiman","We 4:30PM - 7:00PM","Campbell Hall 105","Historical Archaeology","",Closed,11,10,0
12037,ANTH,4591,001,Seminar,"3","John Shepherd","MoWe 2:00PM - 3:15PM","Brooks Hall 103","Senior Seminar in Anthropology","Disease,Epidemics & Society",Open,16,18,0
12038,ANTH,4591,002,Seminar,"3","Carrie Douglass","TuTh 11:00AM - 12:15PM","Brooks Hall 103","Senior Seminar in Anthropology","Animals: Good to Think",Closed,18,18,0
12039,ANTH,4591,003,Seminar,"3","Adria Laviolette","TuTh 11:00AM - 12:15PM","Brooks Hall B010","Senior Seminar in Anthropology","Archaeology of Colonialism",Open,6,18,0
10287,ANTH,4993,001,Independent Study,"1 - 6","Ira Bashkow","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
13747,ANTH,4993,003,Independent Study,"1 - 6","Ellen Contini-Morava","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
13858,ANTH,4993,004,Independent Study,"1 - 6","Frederick Damon","TBA","TBA","Independent Study in Anthropology","",Open,2,25,0
14134,ANTH,4993,005,Independent Study,"1 - 6","Eve Danziger","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14172,ANTH,4993,006,Independent Study,"1 - 6","Lise Dobrin","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14805,ANTH,4993,007,Independent Study,"1 - 6","Carrie Douglass","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14806,ANTH,4993,008,Independent Study,"1 - 6","Richard Handler","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14807,ANTH,4993,010,Independent Study,"1 - 6","Ravindra Khare","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14808,ANTH,4993,011,Independent Study,"1 - 6","Adria Laviolette","TBA","TBA","Independent Study in Anthropology","",Open,2,25,0
14809,ANTH,4993,012,Independent Study,"1 - 6","Daniel Lefkowitz","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14810,ANTH,4993,013,Independent Study,"1 - 6","Susan McKinnon","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14811,ANTH,4993,014,Independent Study,"1 - 6","George Mentore","TBA","TBA","Independent Study in Anthropology","",Open,5,25,0
14812,ANTH,4993,015,Independent Study,"1 - 6","Peter Metcalf","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14813,ANTH,4993,016,Independent Study,"1 - 6","Stephen Plog","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14815,ANTH,4993,017,Independent Study,"1 - 6","Prista Ratanapruck","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14816,ANTH,4993,018,Independent Study,"1 - 6","Rachel Most","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14817,ANTH,4993,020,Independent Study,"1 - 6","Roy Wagner","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14818,ANTH,4993,021,Independent Study,"1 - 6","Patricia Wattenmaker","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14819,ANTH,4993,022,Independent Study,"1 - 6","Kathleen Weston","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14913,ANTH,4993,023,Independent Study,"1 - 6","John Shepherd","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
15789,ANTH,4993,024,Independent Study,"1 - 6","Rachel Most","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
15861,ANTH,4993,025,Independent Study,"1 - 6","Jeffrey Hantman","TBA","TBA","Independent Study in Anthropology","",Open,1,30,0
16818,ANTH,4993,026,Independent Study,"1 - 6","Allison Alexy","TBA","TBA","Independent Study in Anthropology","",Open,0,30,0
10288,ANTH,4998,001,Independent Study,"3","Ira Bashkow","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
13746,ANTH,4998,003,Independent Study,"3","Ellen Contini-Morava","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
13826,ANTH,4998,004,Independent Study,"3","Frederick Damon","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14827,ANTH,4998,005,Independent Study,"3","Eve Danziger","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14828,ANTH,4998,006,Independent Study,"3","Lise Dobrin","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14829,ANTH,4998,007,Independent Study,"3","Carrie Douglass","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14830,ANTH,4998,008,Independent Study,"3","Richard Handler","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
14831,ANTH,4998,009,Independent Study,"3","Jeffrey Hantman","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14832,ANTH,4998,010,Independent Study,"3","Ravindra Khare","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14833,ANTH,4998,011,Independent Study,"3","Adria Laviolette","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14834,ANTH,4998,012,Independent Study,"3","Daniel Lefkowitz","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14835,ANTH,4998,013,Independent Study,"3","Susan McKinnon","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14836,ANTH,4998,014,Independent Study,"3","George Mentore","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
14837,ANTH,4998,015,Independent Study,"3","Peter Metcalf","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14838,ANTH,4998,016,Independent Study,"3","Stephen Plog","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14839,ANTH,4998,017,Independent Study,"3","Prista Ratanapruck","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
14840,ANTH,4998,018,Independent Study,"3","John Shepherd","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
14841,ANTH,4998,020,Independent Study,"3","Roy Wagner","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
