ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10849,ARTS,1610,002,Studio,"3","Megan Marlatt","MoTuWeThFr 12:00AM - 12:00AM","Mtn Lake Biological Station","Introduction to Drawing I","",Open,0,15,0
12551,ARTS,2511,001,Studio,"3","William Wylie","MoTuWeThFr 10:00AM - 12:00PM","Contact Department","Special Topics in Photography","Earth Art & Photography",Open,7,30,0
12651,ARTS,2580,001,Studio,"3","William Bennett","MoTuWeThFr 9:30AM - 3:30PM","Mtn Lake Biological Station","Special Topics in Sculpture","",Open,3,15,0
10856,ARTS,2620,001,Studio,"3","Megan Marlatt","MoTuWeThFr 12:00AM - 12:00AM","Mtn Lake Biological Station","Introduction to Drawing II","",Open,3,15,0
10861,ARTS,2620,002,Studio,"3","Elizabeth Schoyer","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 319","Introduction to Drawing II","",Open,7,20,0
12166,ARTS,2670,001,Studio,"4","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","Introduction to Printmaking I","",Open,10,15,0
10054,ARTS,2810,001,Studio,"4","William Bennett","MoTuWeThFr 9:30AM - 3:30PM","Mtn Lake Biological Station","Introduction to Sculpture I","",Open,1,15,0
10055,ARTS,2812,001,Studio,"4","William Bennett","MoTuWeThFr 9:30AM - 3:30PM","Mtn Lake Biological Station","Introduction to Sculpture II","",Open,0,15,0
12552,ARTS,3112,001,Studio,"3","William Wylie","MoTuWeThFr 10:00AM - 12:00PM","Contact Department","Intermediate Photography II","",Open,0,30,0
12167,ARTS,3670,001,Studio,"3","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","Intermediate Printmaking I","",Open,1,15,0
10057,ARTS,3810,001,Studio,"3","William Bennett","MoTuWeThFr 9:30AM - 3:30PM","Mtn Lake Biological Station","Sculpture I","",Open,0,15,0
10058,ARTS,3812,001,Studio,"3","William Bennett","MoTuWeThFr 9:30AM - 3:30PM","Mtn Lake Biological Station","Sculpture II","",Open,0,15,0
12553,ARTS,4110,001,Studio,"3","William Wylie","MoTuWeThFr 10:00AM - 12:00PM","Contact Department","Advanced Photography I","",Open,0,30,0
12168,ARTS,4670,001,Studio,"3","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","Advanced Problems in Printmaking","",Open,1,15,0
10059,ARTS,4900,001,Independent Study,"1 - 4","William Bennett","MoTuWeThFr 9:30AM - 3:30PM","Mtn Lake Biological Station","Advanced Project in Art","",Open,1,15,0
12554,ARTS,4900,002,Independent Study,"1 - 4","William Wylie","MoTuWeThFr 10:00AM - 12:00PM","Contact Department","Advanced Project in Art","",Open,3,30,0
12786,ARTS,4900,003,Independent Study,"1 - 4","William Wylie","Mo 8:00AM - 9:00AM","Contact Department","Advanced Project in Art","",Closed,1,1,0
10060,ASTR,1210,001,Lecture,"3","Richard Patterson","MoTuWeThFr 10:30AM - 12:45PM","Astronomy Bldg 265","Introduction to the Sky and Solar System","",Open,12,20,0
10061,ASTR,1220,001,Lecture,"3","Christopher Irwin","MoTuWeThFr 10:30AM - 12:45PM","Astronomy Bldg 265","Introduction to Stars, Galaxies, and the Universe","",Open,23,25,0
10062,ASTR,3420,001,Lecture,"3","Brian Prager","MoTuWeThFr 1:00PM - 3:15PM","Astronomy Bldg 265","Life Beyond the Earth","",Open,10,20,0
10063,ASTR,3480,001,Lecture,"3","Bin Chen","MoTuWeThFr 1:00PM - 3:15PM","Astronomy Bldg 265","Introduction to Cosmology","",Open,9,15,0
10064,ASTR,6210,001,Lecture,"3","Richard Patterson","MoTuWeThFr 10:30AM - 12:45PM","Astronomy Bldg 265","Introduction to Sky and Solar System Concepts","",Open,0,5,0
10065,ASTR,6220,001,Lecture,"3","Christopher Irwin","MoTuWeThFr 10:30AM - 12:45PM","Astronomy Bldg 265","Introduction to Stars, Galaxies, and Universe Concepts","",Open,0,5,0
10014,ASTR,6420,001,Lecture,"3","Brian Prager","MoTuWeThFr 1:00PM - 3:15PM","Astronomy Bldg 265","Life Beyond the Earth Concepts","",Open,0,5,0
10015,ASTR,6480,001,Lecture,"3","Bin Chen","MoTuWeThFr 1:00PM - 3:15PM","Astronomy Bldg 265","Introduction to Cosmology Concepts","",Open,0,5,0
10513,ASTR,9995,001,Independent Study,"3 - 12","Richard Bradley","TBA","TBA","Supervised Research","",Open,0,30,0
10514,ASTR,9995,002,Independent Study,"3 - 12","Kelsey Johnson","TBA","TBA","Supervised Research","",Open,0,30,0
10515,ASTR,9995,003,Independent Study,"3 - 12","Steven Majewski","TBA","TBA","Supervised Research","",Open,0,30,0
10516,ASTR,9995,004,Independent Study,"3 - 12","Brian Mason","TBA","TBA","Supervised Research","",Open,0,30,0
10517,ASTR,9995,005,Independent Study,"3 - 12","Scott Ransom","TBA","TBA","Supervised Research","",Open,0,30,0
10518,ASTR,9995,006,Independent Study,"3 - 12","Craig Sarazin","TBA","TBA","Supervised Research","",Open,0,30,0
10519,ASTR,9995,007,Independent Study,"3 - 12","Michael Skrutskie","TBA","TBA","Supervised Research","",Open,0,30,0
10520,ASTR,9999,002,Independent Study,"3 - 12","Philip Arras","TBA","TBA","Non-Topical Research","",Open,1,30,0
10521,ASTR,9999,003,Independent Study,"3 - 12","James Braatz","TBA","TBA","Non-Topical Research","",Open,0,30,0
10522,ASTR,9999,004,Independent Study,"3 - 12","Richard Bradley","TBA","TBA","Non-Topical Research","",Open,1,30,0
10523,ASTR,9999,005,Independent Study,"3 - 12","Remy Indebetouw","TBA","TBA","Non-Topical Research","",Open,1,30,0
10524,ASTR,9999,006,Independent Study,"3 - 12","Kelsey Johnson","TBA","TBA","Non-Topical Research","",Open,4,30,0
10525,ASTR,9999,007,Independent Study,"3 - 12","Steven Majewski","TBA","TBA","Non-Topical Research","",Open,3,30,0
10526,ASTR,9999,008,Independent Study,"3 - 12","Scott Ransom","TBA","TBA","Non-Topical Research","",Open,4,30,0
10527,ASTR,9999,009,Independent Study,"3 - 12","Craig Sarazin","TBA","TBA","Non-Topical Research","",Open,0,30,0
10528,ASTR,9999,010,Independent Study,"3 - 12","Michael Skrutskie","TBA","TBA","Non-Topical Research","",Open,0,30,0
10530,ASTR,9999,011,Independent Study,"3 - 12","Roger Chevalier","TBA","TBA","Non-Topical Research","",Open,3,30,0
10531,ASTR,9999,012,Independent Study,"3 - 12","John Hawley","TBA","TBA","Non-Topical Research","",Open,0,30,0
10532,ASTR,9999,013,Independent Study,"3 - 12","Zhi-Yun Li","TBA","TBA","Non-Topical Research","",Open,1,30,0
10533,ASTR,9999,014,Independent Study,"3 - 12","Brian Mason","TBA","TBA","Non-Topical Research","",Open,1,30,0
10685,ASTR,9999,015,Independent Study,"3 - 12","Robert O'Connell","TBA","TBA","Non-Topical Research","",Open,0,30,0
10686,ASTR,9999,016,Independent Study,"3 - 12","Aaron Evans","TBA","TBA","Non-Topical Research","",Open,4,30,0
10769,ASTR,9999,017,Independent Study,"3 - 12","Timothy Bastian","TBA","TBA","Non-Topical Research","",Open,1,30,0
10863,ASTR,9999,018,Independent Study,"3 - 12","Anthony Remijan","TBA","TBA","Non-Topical Research","",Open,1,30,0
10864,ASTR,9999,019,Independent Study,"3 - 12","William Saslaw","TBA","TBA","Non-Topical Research","",Open,0,30,0
10868,ASTR,9999,020,Independent Study,"3 - 12","Kartik Sheth","TBA","TBA","Non-Topical Research","",Open,1,30,0
10949,ASTR,9999,021,Independent Study,"3 - 12","Mark Lacy","TBA","TBA","Non-Topical Research","",Open,1,30,0
12865,ASTR,9999,022,Independent Study,"3 - 12","Adam Leroy","TBA","TBA","Non-Topical Research","",Open,0,30,0
10792,BIMS,9998,001,Independent Study,"1 - 12","Norbert Leitinger","TBA","TBA","Non-Topical Research","",Open,5,30,0
10793,BIMS,9998,002,Independent Study,"1 - 12","Robert Nakamoto","TBA","TBA","Non-Topical Research","",Open,1,30,0
12799,BIMS,9998,003,Independent Study,"1 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research","",Open,6,30,0
12800,BIMS,9998,004,Independent Study,"1 - 12","James Casanova","TBA","TBA","Non-Topical Research","",Open,0,30,0
12801,BIMS,9998,005,Independent Study,"1 - 12","Janet Cross","TBA","TBA","Non-Topical Research","",Open,0,30,0
12802,BIMS,9998,006,Independent Study,"1 - 12","Anjeanette Roberts","TBA","TBA","Non-Topical Research","",Open,6,30,0
12803,BIMS,9998,007,Independent Study,"1 - 12","Bettina Winckler","TBA","TBA","Non-Topical Research","",Open,6,30,0
10779,BIOC,9995,001,Independent Study,"3 - 12","Aaron Mackey","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0
10780,BIOC,9995,002,Independent Study,"3 - 12","Marie-Louise Hammarskjold","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0
10919,BIOC,9995,003,Independent Study,"3 - 12","Alison Criss","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0
10920,BIOC,9995,004,Independent Study,"3 - 12","Mitchell Smith","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0
10921,BIOC,9995,005,Independent Study,"3 - 12","Hui Li","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0
12901,BIOC,9995,006,Independent Study,"3 - 12","Zhen Yan","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0
12902,BIOC,9995,007,Independent Study,"3 - 12","Patrick Concannon","TBA","TBA","Topical Research: Biochemistry and Molecular Genetics","",Open,0,30,0
10314,BIOC,9998,001,Independent Study,"3 - 12","David Auble","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10315,BIOC,9998,002,Independent Study,"3 - 12","Patrick Concannon","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,2,30,0
10316,BIOC,9998,003,Independent Study,"3 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
10317,BIOC,9998,004,Independent Study,"3 - 12","Daniel Foltz","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
10318,BIOC,9998,005,Independent Study,"3 - 12","Patrick Grant","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10319,BIOC,9998,006,Independent Study,"3 - 12","Barry Gumbiner","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10320,BIOC,9998,007,Independent Study,"3 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10321,BIOC,9998,008,Independent Study,"3 - 12","Coleen McNamara","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10322,BIOC,9998,009,Independent Study,"3 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10323,BIOC,9998,010,Independent Study,"3 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10324,BIOC,9998,011,Independent Study,"3 - 12","David Wotton","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10378,BIOC,9998,012,Independent Study,"3 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10379,BIOC,9998,013,Independent Study,"3 - 12","Ira Hall","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10777,BIOC,9998,014,Independent Study,"3 - 12","Aaron Mackey","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
10778,BIOC,9998,015,Independent Study,"3 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10922,BIOC,9998,016,Independent Study,"3 - 12","Mitchell Smith","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
10923,BIOC,9998,017,Independent Study,"3 - 12","Hui Li","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10924,BIOC,9998,018,Independent Study,"3 - 12","Alison Criss","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10940,BIOC,9998,019,Independent Study,"3 - 12","John Bushweller","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10941,BIOC,9998,020,Independent Study,"3 - 12","Marty Mayo","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,2,30,0
10942,BIOC,9998,021,Independent Study,"3 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10963,BIOC,9998,022,Independent Study,"3 - 12","Gorav Ailawadi","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
10966,BIOC,9998,023,Independent Study,"3 - 12","Michele Sale","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,0,30,0
12748,BIOC,9998,024,Independent Study,"3 - 12","Gary Owens","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
12749,BIOC,9998,025,Independent Study,"3 - 12","Daniel Burke","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
12750,BIOC,9998,026,Independent Study,"3 - 12","Zhen Yan","TBA","TBA","Non-Topical Research: Preparation for Doctoral Research","",Open,1,30,0
10302,BIOC,9999,001,Independent Study,"3 - 12","David Auble","TBA","TBA","Non-Topical Research","",Open,2,30,0
10303,BIOC,9999,002,Independent Study,"3 - 12","Daniel Burke","TBA","TBA","Non-Topical Research","",Open,0,30,0
10304,BIOC,9999,003,Independent Study,"3 - 12","Stefan Bekiranov","TBA","TBA","Non-Topical Research","",Open,0,30,0
10305,BIOC,9999,004,Independent Study,"3 - 12","John Bushweller","TBA","TBA","Non-Topical Research","",Open,0,30,0
10306,BIOC,9999,005,Independent Study,"3 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research","",Open,3,30,0
10307,BIOC,9999,006,Independent Study,"3 - 12","Patrick Grant","TBA","TBA","Non-Topical Research","",Open,2,30,0
10308,BIOC,9999,007,Independent Study,"3 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research","",Open,0,30,0
10309,BIOC,9999,008,Independent Study,"3 - 12","Marty Mayo","TBA","TBA","Non-Topical Research","",Open,3,30,0
10310,BIOC,9999,009,Independent Study,"3 - 12","Donald Hunt","TBA","TBA","Non-Topical Research","",Open,0,30,0
10312,BIOC,9999,010,Independent Study,"3 - 12","Gary Owens","TBA","TBA","Non-Topical Research","",Open,0,30,0
10313,BIOC,9999,011,Independent Study,"3 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research","",Open,2,30,0
10311,BIOC,9999,012,Independent Study,"3 - 12","Lucy Pemberton","TBA","TBA","Non-Topical Research","",Open,0,30,0
10380,BIOC,9999,013,Independent Study,"3 - 12","Sepideh Khorasanizadeh","TBA","TBA","Non-Topical Research","",Open,0,30,0
10381,BIOC,9999,014,Independent Study,"3 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,1,30,0
10382,BIOC,9999,015,Independent Study,"3 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research","",Open,2,30,0
10383,BIOC,9999,016,Independent Study,"3 - 12","Michael Timko","TBA","TBA","Non-Topical Research","",Open,0,30,0
10384,BIOC,9999,017,Independent Study,"3 - 12","David Wotton","TBA","TBA","Non-Topical Research","",Open,2,30,0
10407,BIOC,9999,018,Independent Study,"3 - 12","Patrick Concannon","TBA","TBA","Non-Topical Research","",Open,1,30,0
10750,BIOC,9999,019,Independent Study,"3 - 12","Daniel Foltz","TBA","TBA","Non-Topical Research","",Open,2,30,0
10781,BIOC,9999,020,Independent Study,"3 - 12","Aaron Mackey","TBA","TBA","Non-Topical Research","",Open,0,30,0
10782,BIOC,9999,021,Independent Study,"3 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research","",Open,1,30,0
10925,BIOC,9999,022,Independent Study,"3 - 12","Mitchell Smith","TBA","TBA","Non-Topical Research","",Open,0,30,0
10926,BIOC,9999,023,Independent Study,"3 - 12","Hui Li","TBA","TBA","Non-Topical Research","",Open,0,30,0
10927,BIOC,9999,024,Independent Study,"3 - 12","Alison Criss","TBA","TBA","Non-Topical Research","",Open,0,30,0
10943,BIOC,9999,025,Independent Study,"3 - 12","Coleen McNamara","TBA","TBA","Non-Topical Research","",Open,1,30,0
10944,BIOC,9999,026,Independent Study,"3 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research","",Open,0,30,0
10945,BIOC,9999,027,Independent Study,"3 - 12","Ira Hall","TBA","TBA","Non-Topical Research","",Open,1,30,0
10964,BIOC,9999,028,Independent Study,"3 - 12","Gorav Ailawadi","TBA","TBA","Non-Topical Research","",Open,0,30,0
10967,BIOC,9999,029,Independent Study,"3 - 12","Michele Sale","TBA","TBA","Non-Topical Research","",Open,2,30,0
12751,BIOC,9999,030,Independent Study,"3 - 12","Zhen Yan","TBA","TBA","Non-Topical Research","",Open,0,30,0
12874,BIOL,1559,501,Lecture,"1 - 4","Daniel Abel","TBA","Semester At Sea","New Course in Biology","Marine Biology",Closed,36,30,0
10066,BIOL,2010,001,Lecture,"3","David Kittlesen","MoTuWeThFr 10:00AM - 12:15PM","Gilmer Hall 190","Introduction to Biology: Cell Biology and Genetics","",Open,35,75,0
10067,BIOL,2020,001,Lecture,"3","Mark Kopeny","MoTuWeThFr 9:00AM - 11:15AM","Gilmer Hall 190","Introduction to Biology: Organismal and Evolutionary Biology","",Open,25,50,0
10068,BIOL,2030,001,Lecture,"2","David Kittlesen","MoTuWeThFr 1:00PM - 4:30PM","Gilmer Hall 166","Introduction to Biology: Cell Biology and Genetics Laboratory","",Open,38,48,0
10069,BIOL,2040,001,Lecture,"2","Mark Kopeny","MoTuWeThFr 12:00PM - 3:30PM","Gilmer Hall 166","Introduction to Biology: Organismal and Evolutionary Biology Laboratory","",Open,37,48,0
