ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
34812,AAS,4500,2,Seminar,"3","Lisa Woolfork","TuTh 11:00AM - 12:15PM","Bryan Hall 332","Advanced Seminar in African-American and African Studies","Fictions of Black Identity",Open,5,6,0
34518,AAS,4570,1,Seminar,"3","John Willis","Tu 3:30PM - 6:00PM","New Cabell Hall 118","Advanced Research Seminar in African-American & African Studies","Ethnicity and Gender in Africa",Open,6,15,0
10209,AAS,4993,1,Independent Study,"3","Cynthia Hoehler-Fatton","TBA","TBA","Independent Study","",Open,1,10,0
34543,AAS,5528,1,Seminar,"3","Wende Marshall","Mo 6:30PM - 9:00PM","Brooks Hall 103A","Topics in Race Theory","Race in the 2008 Election",Closed,5,5,0
34507,AAS,5891,1,Seminar,"3","Roquinaldo Ferreira","Th 3:30PM - 6:00PM","Levering Hall 205","South Atlantic History","",Open,1,5,0
35333,ACCT,2010,1,Lecture,"3","Marshall Kasten","Tu 7:00PM - 10:00PM","Northern Va Ctr 112","Introductory Accounting","",Open,13,24,0
35334,ACCT,2020,1,Lecture,"3","Noel Montesa","Th 6:30PM - 9:00PM","Northern Va Ctr 112","Introductory Accounting II","",Open,8,24,0
35085,ACCT,3110,1,Lecture,"3","Rebecca Adams","Mo 6:15PM - 9:15PM","Zehmer Hall Auditorium","Intermediate Accounting I","",Open,9,15,0
35335,ACCT,3110,2,Lecture,"3","Leon Hutton","Th 6:30PM - 10:00PM","Northern Va Ctr 112","Intermediate Accounting I","",Open,20,24,0
35336,ACCT,3120,1,Lecture,"3","Cory Kirchert","Sa 9:00AM - 12:30PM","Northern Va Ctr 112","Intermediate Accounting II","",Open,19,24,0
35102,ACCT,3140,1,Lecture,"3","Robert Beachy","We 6:00PM - 9:00PM","Zehmer Hall 00B","Cost Accounting","",Open,11,15,0
35337,ACCT,3140,2,Lecture,"3","William Cardine","Tu 6:30PM - 10:00PM","Northern Va Ctr 112","Cost Accounting","",Open,17,24,0
35338,ACCT,4450,1,Lecture,"3","Thomas Hughes","Fr 6:30PM - 9:45PM","Northern Va Ctr 112","Federal Taxation I","",Open,12,24,0
35107,ACCT,5210,1,Lecture,"3","Ralph Traylor","Mo 6:00PM - 9:00PM","Zehmer Hall 00D","Introductory Auditing","",Open,9,15,0
35349,ACCT,5210,2,Lecture,"3","Karen Young","Tu 6:30PM - 9:45PM","Northern Va Ctr 112","Introductory Auditing","",Open,12,24,0
35350,ACCT,5310,1,Lecture,"3","Molly Parker","Mo 6:30PM - 9:45PM","Northern Va Ctr 112","Selected Topics in Advanced Accounting","",Open,13,24,0
35415,ACCT,5330,1,Lecture,"3","Richard Evans","Th 6:30PM - 9:45PM","Northern Va Ctr 101","Accounting for Non-Business Organizations","",Closed,24,24,0
35416,ACCT,5460,1,Lecture,"3","Gary Dittmer","Mo 1:00AM - 1:00AM","Web-Based Course-no class mtgs","Federal Taxation II","",Open,16,24,0
16987,AIRS,1100,1,Lecture,"1","Jared Hoover","Tu 1:00PM - 1:50PM","Astronomy Bldg 139","The Foundations of the U.S. Air Force","",Open,0,15,0
16989,AIRS,1100,2,Lecture,"1","Jared Hoover","Th 2:00PM - 2:50PM","Astronomy Bldg 139","The Foundations of the U.S. Air Force","",Open,9,15,0
16991,AIRS,1100,3,Lecture,"1","Jared Hoover","We 2:00PM - 2:50PM","Astronomy Bldg 139","The Foundations of the U.S. Air Force","",Open,5,15,0
35657,AIRS,1100,4,Lecture,"1","Jared Hoover","Tu 1:00PM - 1:50PM","Maury Hall 110","The Foundations of the U.S. Air Force","",Open,2,15,0
16993,AIRS,2100,1,Lecture,"1","James Fulks","Tu 2:00PM - 2:50PM","Astronomy Bldg 139","The Evolution of Air and Space Power","",Open,2,15,0
16995,AIRS,2100,2,Lecture,"1","James Fulks","Th 3:00PM - 3:50PM","Astronomy Bldg 139","The Evolution of Air and Space Power","",Open,9,15,0
16997,AIRS,2100,3,Lecture,"1","James Fulks","We 3:00PM - 3:50PM","Astronomy Bldg 139","The Evolution of Air and Space Power","",Open,6,15,0
16999,AIRS,3100,1,Lecture,"3","Kevin Plourde","TuTh 12:30PM - 1:45PM","Cauthen House 134","Concepts of Air Force Leadership and Management","",Open,13,22,0
17001,AIRS,4100,1,Lecture,"3","Daniel Debree","TuTh 12:30PM - 1:45PM","Cauthen House 112","National Security Affairs/Preparation for Active Duty","",Closed,21,20,0
17127,ALAR,6710,1,Lecture,"2","Robin Dripps","Th 3:30PM - 6:00PM","Campbell Hall 325","Studio Workshop","",Open,27,28,0
10001,ALAR,8100,1,Seminar,"3","Craig Barton","We 12:00PM - 2:00PM","Campbell Hall 108","Design Research Seminar","",Open,12,20,0
34659,AM,6200,1,Lecture,"3","Thomas Baber","MoWeFr 9:00AM - 9:50AM","Thornton Hall D221","Energy Principles in Mechanics","",Open,0,10,0
34704,AMST,2001,1,Lecture,"3","Eric Lott, Sandhya Shukla","TuTh 12:30PM - 1:45PM","Clark Hall G004","Formations of American Cultural Studies","",Closed,52,45,0
17421,AMST,2500,2,Lecture,"3","Ashley Williams","TuTh 9:30AM - 10:45AM","Maury Hall 113","Major Works for American Studies","Language in the US",Open,10,35,0
35072,AMST,2500,3,Lecture,"3","Matthew Hedstrom","Mo 3:30PM - 6:00PM","Wilson Hall 140","Major Works for American Studies","Religious Diversity in the U.S",Open,3,5,0
17427,AMST,3001,2,Seminar,"3","Sylvia Chong","TuTh 11:00AM - 12:15PM","Maury Hall 113","Theories and Methods of American Studies","",Closed,17,15,0
34339,AMST,3180,1,Lecture,"3","Sylvia Chong","TuTh 3:30PM - 4:45PM","Rouss Hall 410","Introduction to Asian American Studies","",Open,14,25,0
10217,AMST,4500,1,Seminar,"3","Matthew Hedstrom","Th 3:30PM - 6:00PM","New Cabell Hall B026","Fourth-Year Seminar in American Studies","Visions Apocolypse Amer Cultur",Closed,14,10,0
10221,AMST,4500,4,Seminar,"3","Daniel Chavez","Th 3:30PM - 6:00PM","Wilson Hall 215","Fourth-Year Seminar in American Studies","Latina/o Film/Social Narrative",Open,13,15,0
34993,AMST,4893,1,Independent Study,"3","Sandhya Shukla","TBA","TBA","Independent Study in Asian Pacific American Studies","",Open,2,15,0
10225,AMST,4993,1,Independent Study,"3","Sandhya Shukla","TBA","TBA","Independent Study","",Open,5,20,0
10227,ANTH,1010,1,Lecture,"3","Carrie Douglass","TuTh 9:30AM - 10:45AM","Mcleod Hall 1003","Introduction to Anthropology","",Closed,61,60,0
35528,ANTH,2156,1,Lecture,"3","Jason Hickel","MoWeFr 10:00AM - 10:50AM","Rouss Hall 410","Peoples and Cultures of Africa","",Closed,30,30,0
34764,ANTH,2190,100,Lecture,"3","George Mentore","TuTh 11:00AM - 12:15PM","Claude Moore Nursing Edu G010","Desire and World Economics","",Open,49,120,0
34759,ANTH,2190,101,Discussion,"3","Yu-Chien Huang","Th 2:00PM - 2:50PM","Halsey Hall 123","Desire and World Economics","",Open,19,20,0
34760,ANTH,2190,102,Discussion,"3","Michael Como","Fr 10:00AM - 10:50AM","Cauthen House 116","Desire and World Economics","",Open,15,20,0
34761,ANTH,2190,103,Discussion,"3","Michael Como","Fr 4:00PM - 4:50PM","New Cabell Hall 330","Desire and World Economics","",Open,15,20,0
10229,ANTH,2230,1,Lecture,"3","Roy Wagner","TuTh 9:30AM - 10:45AM","Physics Bldg 204","Fantasy and Social Values","",Closed,135,120,0
33775,ANTH,2320,100,Lecture,"3","Peter Metcalf","MoWe 11:00AM - 11:50AM","Physics Bldg 204","Anthropology of Religion","",Open,119,120,0
33778,ANTH,2320,101,Discussion,"3","Julie Starr","Th 3:00PM - 3:50PM","New Cabell Hall 245","Anthropology of Religion","",Closed,20,20,0
33779,ANTH,2320,102,Discussion,"3","Ann Githinji","Th 3:30PM - 4:20PM","Physics Bldg 218","Anthropology of Religion","",Closed,20,20,0
33780,ANTH,2320,103,Discussion,"3","Ann Githinji","Fr 12:00PM - 12:50PM","New Cabell Hall 431","Anthropology of Religion","",Closed,20,20,0
33781,ANTH,2320,104,Discussion,"3","Julie Starr","Fr 9:00AM - 9:50AM","New Cabell Hall 222","Anthropology of Religion","",Open,19,20,0
33782,ANTH,2320,105,Discussion,"3","Julie Starr","Th 2:00PM - 2:50PM","New Cabell Hall 242","Anthropology of Religion","",Closed,20,20,0
33783,ANTH,2320,106,Discussion,"3","Ann Githinji","Fr 10:00AM - 10:50AM","Ruffner Hall 281","Anthropology of Religion","",Closed,20,20,0
35529,ANTH,2400,1,Lecture,"3","Adam Harr","TuTh 12:30PM - 1:45PM","New Cabell Hall 324","Language and Culture","",Closed,33,30,0
34963,ANTH,2559,1,Lecture,"3","Carrie Douglass","TuTh 12:30PM - 1:45PM","Clark Hall 102","New Course in Anthropology","Issues in Contemporary Europe",Open,39,40,0
35602,ANTH,2559,2,Lecture,"3","M. Menair","TuTh 12:30PM - 1:45PM","Chemistry Bldg 260","New Course in Anthropology","The World at Play",Closed,32,30,0
35603,ANTH,2559,3,Lecture,"3","Lydia Marshall","MoWe 2:00PM - 3:15PM","New Cabell Hall 222","New Course in Anthropology","Exploring Ancient Social World",Open,29,30,0
35604,ANTH,2559,4,Lecture,"3","Matthew Pawlowicz","TuTh 2:00PM - 3:15PM","Chemistry Bldg 262","New Course in Anthropology","Environment of Ancient Past",Open,23,25,0
35605,ANTH,2559,5,Lecture,"3","Sue McCarty","TuTh 2:00PM - 3:15PM","New Cabell Hall 332","New Course in Anthropology","Archaeology of Ancient Asia",Open,23,30,0
35531,ANTH,2660,1,Lecture,"3","Harri Siikala","MoWeFr 11:00AM - 11:50AM","Rouss Hall 410","Peoples of Polynesia","",Closed,45,45,0
10259,ANTH,2800,100,Lecture,"3","Adria Laviolette","MoWe 2:00PM - 2:50PM","Minor Hall 125","Introduction to Archaeology","",Closed,123,120,0
10261,ANTH,2800,101,Discussion,"3","Michael Fedore","Th 6:00PM - 6:50PM","New Cabell Hall 330","Introduction to Archaeology","",Closed,24,20,0
10263,ANTH,2800,102,Discussion,"3","John Stoetzel","Th 3:30PM - 4:20PM","Mcleod Hall 2008","Introduction to Archaeology","",Closed,20,20,0
10265,ANTH,2800,103,Discussion,"3","John Stoetzel","Th 5:00PM - 5:50PM","New Cabell Hall B029","Introduction to Archaeology","",Open,19,20,0
10267,ANTH,2800,104,Discussion,"3","Michael Fedore","Th 12:30PM - 1:20PM","Brooks Hall 103A","Introduction to Archaeology","",Open,13,20,0
10269,ANTH,2800,105,Discussion,"3","Michael Fedore","Th 11:00AM - 11:50AM","Brooks Hall 103A","Introduction to Archaeology","",Closed,23,20,0
10271,ANTH,2800,106,Discussion,"3","John Stoetzel","Fr 3:00PM - 3:50PM","New Cabell Hall 241","Introduction to Archaeology","",Closed,24,20,0
10273,ANTH,3010,100,Lecture,"4","Nicolas Sihle","TuTh 12:30PM - 1:45PM","Maury Hall 115","Theory and History of Anthropology","",Open,37,55,0
10279,ANTH,3010,101,Discussion,"4","Dionisios Kavadias","Fr 9:00AM - 9:50AM","Fayerweather Hall 208","Theory and History of Anthropology","",Open,9,20,0
10277,ANTH,3010,102,Discussion,"4","Dionisios Kavadias","Fr 12:00PM - 12:50PM","Brooks Hall 103A","Theory and History of Anthropology","",Open,15,20,0
10275,ANTH,3010,103,Discussion,"4","Staff","Th 4:00PM - 4:50PM","New Cabell Hall B029","Theory and History of Anthropology","",Open,13,20,0
33795,ANTH,3150,1,Lecture,"3","Peter Metcalf","MoWe 3:30PM - 4:20PM","New Cabell Hall 235","Readings in Ethnography","",Open,14,15,0
10301,ANTH,3152,100,Lecture,"4","George Mentore","TuTh 3:30PM - 4:45PM","Monroe Hall 118","Amazonian Peoples","",Open,28,60,0
33800,ANTH,3152,101,Discussion,"4","Lucas de Carvalho","Th 6:00PM - 6:50PM","New Cabell Hall 234","Amazonian Peoples","",Open,16,20,0
33801,ANTH,3152,102,Discussion,"4","Lucas de Carvalho","Fr 10:00AM - 10:50AM","Brooks Hall 103A","Amazonian Peoples","",Open,6,20,0
33802,ANTH,3152,103,Discussion,"4","Lucas de Carvalho","Fr 12:00PM - 12:50PM","New Cabell Hall 424","Amazonian Peoples","",Open,6,20,0
10303,ANTH,3155,100,Lecture,"4","Frederick Damon","MoWeFr 10:00AM - 10:50AM","Ruffner Hall G004B","Anthropology of Everyday American Life","",Open,55,60,0
10305,ANTH,3155,101,Discussion,"4","David Flood","Th 4:00PM - 4:50PM","Ruffner Hall 283","Anthropology of Everyday American Life","",Open,16,20,0
10307,ANTH,3155,102,Discussion,"4","David Flood","Fr 9:00AM - 9:50AM","New Cabell Hall 424","Anthropology of Everyday American Life","",Closed,20,20,0
10309,ANTH,3155,103,Discussion,"4","David Flood","Th 3:00PM - 3:50PM","New Cabell Hall 320","Anthropology of Everyday American Life","",Open,19,20,0
17523,ANTH,3157,1,Lecture,"3","Yarimar Bonilla","We 3:30PM - 6:00PM","Monroe Hall 116","Caribbean Perspectives","",Open,21,22,0
10283,ANTH,3320,1,Lecture,"3","Edith Turner","TuTh 2:00PM - 3:15PM","Wilson Hall 215","Shamanism, Healing, and Ritual","",Closed,27,25,0
33803,ANTH,3410,100,Lecture,"3","Ellen Contini-Morava","MoWe 11:00AM - 11:50AM","Ruffner Hall G004A","Sociolinguistics","",Open,59,60,0
33805,ANTH,3410,101,Discussion,"3","Lindsay Everett","We 5:00PM - 5:50PM","New Cabell Hall 118","Sociolinguistics","",Closed,20,20,0
33806,ANTH,3410,102,Discussion,"3","Lindsay Everett","We 6:00PM - 6:50PM","New Cabell Hall 318","Sociolinguistics","",Closed,20,20,0
33807,ANTH,3410,103,Discussion,"3","Lindsay Everett","Th 8:00AM - 8:50AM","New Cabell Hall 224","Sociolinguistics","",Open,19,20,0
33774,ANTH,3450,1,Lecture,"3","Eve Danziger","TuTh 9:30AM - 10:45AM","New Cabell Hall 118","Native American Languages","",Open,14,15,0
10285,ANTH,3470,100,Lecture,"3","Daniel Lefkowitz","MoWe 2:00PM - 2:50PM","Monroe Hall 124","Language and Culture in the Middle East","",Closed,31,30,0
10287,ANTH,3470,101,Discussion,"3","Viktoryia Kalesnikava","Th 5:00PM - 5:50PM","New Cabell Hall 134","Language and Culture in the Middle East","",Closed,13,10,0
10289,ANTH,3470,102,Discussion,"3","Viktoryia Kalesnikava","Fr 10:00AM - 10:50AM","Fayerweather Hall 206","Language and Culture in the Middle East","",Closed,11,10,0
10291,ANTH,3470,103,Discussion,"3","Viktoryia Kalesnikava","Fr 12:00PM - 12:50PM","Fayerweather Hall 215","Language and Culture in the Middle East","",Open,7,10,0
33808,ANTH,3559,1,Lecture,"3","Caren Freeman","TuTh 12:30PM - 1:45PM","Chemistry Bldg 305","New Course in Anthropology","Transnational China and Korea",Open,14,30,0
10311,ANTH,3630,1,Lecture,"3","John Shepherd","TuTh 12:30PM - 1:45PM","Robertson Hall 254","Chinese Family and Religion","",Closed,30,30,0
34706,ANTH,3680,1,Lecture,"3","Margaret Smith","TuTh 9:30AM - 10:45AM","New Cabell Hall B031","Anthropology of Australian Aboriginal Art","",Open,13,15,0
10313,ANTH,3700,1,Lecture,"3","Ravindra Khare","We 2:00PM - 4:30PM","New Cabell Hall 431","Contemporary India","",Open,21,30,0
34771,ANTH,3850,1,Lecture,"3","Fraser Neiman","We 4:30PM - 7:00PM","Campbell Hall 105","Historical Archaeology","",Open,5,8,0
33773,ANTH,3870,1,Lecture,"3","Jeffrey Hantman","TuTh 2:00PM - 3:15PM","New Cabell Hall 122","Archaeology of Virginia","",Open,32,35,0
10317,ANTH,3880,1,Lecture,"3","Adria Laviolette","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 138","African Archaeology","",Open,30,35,0
33809,ANTH,4991,1,Seminar,"3","Ravindra Khare","Mo 2:00PM - 4:30PM","Brooks Hall 103A","Senior Seminar in Anthropology","",Open,14,15,0
33810,ANTH,4991,2,Seminar,"3","Frederick Damon","MoWe 4:00PM - 5:15PM","Brooks Hall 210","Senior Seminar in Anthropology","",Open,14,15,0
33811,ANTH,4991,3,Seminar,"3","Jeffrey Hantman","TuTh 12:30PM - 1:45PM","Halsey Hall 123","Senior Seminar in Anthropology","",Open,17,18,0
35537,ANTH,4991,4,Seminar,"3","Prista Ratanapruck","Th 6:00PM - 8:30PM","Brooks Hall 103A","Senior Seminar in Anthropology","",Open,3,15,0
10319,ANTH,4993,1,Independent Study,"1 - 6","George Mentore","TBA","TBA","Independent Study in Anthropology","",Open,1,25,0
10321,ANTH,4993,2,Independent Study,"1 - 6","Stephen Plog","TBA","TBA","Independent Study in Anthropology","",Open,1,25,0
38667,ANTH,4993,3,Independent Study,"1 - 6","Stephen Plog","TBA","TBA","Independent Study in Anthropology","",Closed,1,1,0
39037,ANTH,4993,4,Independent Study,"1 - 6","Richard Handler","TBA","TBA","Independent Study in Anthropology","",Open,1,30,0
39442,ANTH,4993,5,Independent Study,"1 - 6","Wende Marshall","TBA","TBA","Independent Study in Anthropology","",Open,1,30,0
39575,ANTH,4993,6,Independent Study,"1 - 6","Jeffrey Hantman","TBA","TBA","Independent Study in Anthropology","",Open,2,30,0
10323,ANTH,4998,1,Independent Study,"3","Ravindra Khare","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
35400,ANTH,4998,2,Independent Study,"3","Susan McKinnon","TBA","TBA","Distinguished Majors Thesis Research","",Open,3,25,0
38663,ANTH,4998,3,Independent Study,"3","Jeffrey Hantman","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,30,0
38985,ANTH,4998,4,Independent Study,"3","Ira Bashkow","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,30,0
10325,ANTH,4999,1,Independent Study,"3","Patricia Wattenmaker","TBA","TBA","Distinguished Majors Thesis Writing","",Open,0,25,0
33812,ANTH,5410,1,Lecture,"3","Lise Dobrin","Tu 2:00PM - 4:30PM","New Cabell Hall 236","Phonology","",Open,15,20,0
17543,ANTH,5420,1,Lecture,"3","Ellen Contini-Morava","TuTh 12:30PM - 1:45PM","New Cabell Hall 334","Theories of Language","",Closed,16,15,0
33813,ANTH,5528,1,Seminar,"3","Wende Marshall","Mo 6:30PM - 9:00PM","Brooks Hall 103A","Topics in Race Theory","Race and the 2008 Election",Closed,13,10,0
33816,ANTH,5529,1,Seminar,"3","Nicolas Sihle","Mo 3:30PM - 6:00PM","New Cabell Hall 245","Topics in Social Anthropology","Tibetan Religion",Open,9,15,0
33817,ANTH,5529,2,Seminar,"3","Roy Wagner","TuTh 12:30PM - 1:45PM","New Cabell Hall 123","Topics in Social Anthropology","Cultural Inventories",Closed,26,20,0
33814,ANTH,5549,1,Seminar,"3","Eve Danziger","Th 2:00PM - 4:30PM","New Cabell Hall B021","Topics in Theoretical Linguistics and Linguistic Anthropology","",Open,11,20,0
33784,ANTH,5840,1,Seminar,"3","Patricia Wattenmaker","Tu 3:30PM - 6:00PM","Brooks Hall 304","Archaeology of Complex Societies","",Open,5,15,0
33818,ANTH,5880,1,Lecture,"3","Rachel Most","Fr 9:30AM - 12:00PM","Wilson Hall 141A","Analytical Methods in Archaeology","",Open,6,15,0
17547,ANTH,7010,1,Seminar,"3","Kathleen Weston","We 3:00PM - 5:30PM","Monroe Hall 113","The History of Anthropological Theory","",Open,5,15,0
17549,ANTH,7030,1,Seminar,"3","Ira Bashkow","We 3:00PM - 5:30PM","Brooks Hall 103A","Anthropological Monographs","",Open,8,10,0
34047,ANTH,7060,1,Seminar,"3","Susan McKinnon","Th 2:30PM - 5:00PM","Brooks Hall 103A","Grant Writing","",Open,2,15,0
33794,ANTH,7450,1,Lecture,"3","Eve Danziger","TuTh 9:30AM - 10:45AM","New Cabell Hall 118","Native American Languages","",Open,4,5,0
10329,ANTH,7470,1,Lecture,"3","Daniel Lefkowitz","MoWe 2:00PM - 2:50PM","Monroe Hall 124","Language and Culture in the Middle East","",Open,4,5,0
33804,ANTH,7541,1,Lecture,"3","Ellen Contini-Morava","MoWe 11:00AM - 11:50AM","Ruffner Hall G004A","Topics in Sociolinguistics","",Open,3,5,0
33819,ANTH,7559,1,Seminar,"3","Yarimar Bonilla","Tu 3:30PM - 6:00PM","Brooks Hall 103A","New Course in Anthropology","Empire and Soverignty",Open,12,15,0
10333,ANTH,7630,1,Lecture,"3","John Shepherd","TuTh 12:30PM - 1:45PM","Robertson Hall 254","Chinese Family and Religion","",Open,3,5,0
34762,ANTH,7700,1,Seminar,"3","Wende Marshall","Tu 2:00PM - 4:30PM","Mcleod Hall 2007","Social Production of Health and Disease","",Open,4,8,0
38430,ANTH,7855,1,Lecture,"3","Fraser Neiman","We 4:30PM - 7:00PM","Campbell Hall 105","Historical Archaeology","",Open,0,4,0
38963,ANTH,7870,1,Lecture,"3","Jeffrey Hantman","TuTh 2:00PM - 3:15PM","New Cabell Hall 122","Advanced Topics in African Archaeology","",Open,1,5,0
10335,ANTH,7880,1,Lecture,"3","Adria Laviolette","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 138","African Archaeology","",Open,1,2,0
10337,ANTH,8998,1,Independent Study,"3 - 12","Frederick Damon","TBA","TBA","Non-Topical Research, Preparation for Research","",Open,2,50,0
10339,ANTH,8999,1,Independent Study,"3 - 12","Frederick Damon","TBA","TBA","Non-Topical Research","",Open,1,30,0
37653,ANTH,8999,2,Independent Study,"3 - 12","Ira Bashkow","TBA","TBA","Non-Topical Research","",Open,1,30,0
37654,ANTH,8999,3,Independent Study,"3 - 12","Lise Dobrin","TBA","TBA","Non-Topical Research","",Open,1,30,0
37655,ANTH,8999,4,Independent Study,"3 - 12","Wende Marshall","TBA","TBA","Non-Topical Research","",Open,0,30,0
37656,ANTH,8999,5,Independent Study,"3 - 12","Susan McKinnon","TBA","TBA","Non-Topical Research","",Open,1,30,0
37657,ANTH,8999,6,Independent Study,"3 - 12","George Mentore","TBA","TBA","Non-Topical Research","",Open,0,30,0
37658,ANTH,8999,7,Independent Study,"3 - 12","Adria Laviolette","TBA","TBA","Non-Topical Research","",Open,0,30,0
37659,ANTH,8999,8,Independent Study,"3 - 12","Ellen Contini-Morava","TBA","TBA","Non-Topical Research","",Open,0,30,0
10341,ANTH,9010,1,Independent Study,"1 - 12","Frederick Damon","TBA","TBA","Directed Readings","",Open,6,25,0
39026,ANTH,9010,2,Independent Study,"1 - 12","Lise Dobrin","TBA","TBA","Directed Readings","",Open,0,25,0
10343,ANTH,9020,1,Independent Study,"1 - 12","George Mentore","TBA","TBA","Directed Readings","",Open,1,25,0
38940,ANTH,9020,2,Independent Study,"1 - 12","Jeffrey Hantman","TBA","TBA","Directed Readings","",Open,1,30,0
38941,ANTH,9020,3,Independent Study,"1 - 12","Yarimar Bonilla","TBA","TBA","Directed Readings","",Open,1,30,0
39047,ANTH,9020,4,Independent Study,"1 - 12","Ellen Contini-Morava","TBA","TBA","Directed Readings","",Open,1,30,0
39048,ANTH,9020,5,Independent Study,"1 - 12","Eve Danziger","TBA","TBA","Directed Readings","",Open,0,30,0
39049,ANTH,9020,6,Independent Study,"1 - 12","Lise Dobrin","TBA","TBA","Directed Readings","",Open,0,30,0
39050,ANTH,9020,7,Independent Study,"1 - 12","Carrie Douglass","TBA","TBA","Directed Readings","",Open,0,30,0
39052,ANTH,9020,8,Independent Study,"1 - 12","Richard Handler","TBA","TBA","Directed Readings","",Open,1,30,0
39053,ANTH,9020,9,Independent Study,"1 - 12","Ravindra Khare","TBA","TBA","Directed Readings","",Open,0,30,0
39054,ANTH,9020,10,Independent Study,"1 - 12","Adria Laviolette","TBA","TBA","Directed Readings","",Open,1,30,0
39055,ANTH,9020,11,Independent Study,"1 - 12","Daniel Lefkowitz","TBA","TBA","Directed Readings","",Open,0,30,0
39056,ANTH,9020,12,Independent Study,"1 - 12","Susan McKinnon","TBA","TBA","Directed Readings","",Open,1,30,0
39057,ANTH,9020,14,Independent Study,"1 - 12","Peter Metcalf","TBA","TBA","Directed Readings","",Open,0,30,0
39058,ANTH,9020,15,Independent Study,"1 - 12","John Shepherd","TBA","TBA","Directed Readings","",Open,1,30,0
39059,ANTH,9020,16,Independent Study,"1 - 12","Nicolas Sihle","TBA","TBA","Directed Readings","",Open,0,30,0
39060,ANTH,9020,17,Independent Study,"1 - 12","Roy Wagner","TBA","TBA","Directed Readings","",Open,0,30,0
39061,ANTH,9020,18,Independent Study,"1 - 12","Patricia Wattenmaker","TBA","TBA","Directed Readings","",Open,0,30,0
39062,ANTH,9020,19,Independent Study,"1 - 12","Kathleen Weston","TBA","TBA","Directed Readings","",Open,0,30,0
39096,ANTH,9020,20,Independent Study,"1 - 12","Wende Marshall","TBA","TBA","Directed Readings","",Open,1,30,0
39576,ANTH,9020,21,Independent Study,"1 - 12","Prista Ratanapruck","TBA","TBA","Directed Readings","",Open,1,30,0
10345,ANTH,9998,1,Independent Study,"3 - 12","Frederick Damon","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,2,30,0
10347,ANTH,9999,1,Independent Study,"3 - 12","Ira Bashkow","TBA","TBA","Non-Topical Research","",Open,13,25,0
