ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
15269,ANTH,4991,001,Seminar,"3","Frederick Damon","Mo 7:00PM - 9:30PM","Brooks Hall 103","Senior Seminar in Anthropology","",Closed,21,18,0
15271,ANTH,4991,002,Seminar,"3","Andrew Nelson","TuTh 12:30PM - 1:45PM","Ruffner Hall 173","Senior Seminar in Anthropology","",Closed,20,18,0
15273,ANTH,4991,003,Seminar,"3","Adria Laviolette","TuTh 11:00AM - 12:15PM","Gibson 242","Senior Seminar in Anthropology","",Open,16,18,0
10527,ANTH,4993,001,Independent Study,"1 - 6","Ira Bashkow","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
10529,ANTH,4993,002,Independent Study,"1 - 6","Yarimar Bonilla","TBA","TBA","Independent Study in Anthropology","",Open,1,25,0
19961,ANTH,4993,003,Independent Study,"1 - 6","Ellen Contini-Morava","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
20377,ANTH,4993,004,Independent Study,"1 - 6","Frederick Damon","TBA","TBA","Independent Study in Anthropology","",Open,1,25,0
20991,ANTH,4993,005,Independent Study,"1 - 6","Eve Danziger","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
21133,ANTH,4993,006,Independent Study,"1 - 6","Lise Dobrin","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27195,ANTH,4993,007,Independent Study,"1 - 6","Carrie Douglass","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27196,ANTH,4993,008,Independent Study,"1 - 6","Richard Handler","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27198,ANTH,4993,010,Independent Study,"1 - 6","Ravindra Khare","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27199,ANTH,4993,011,Independent Study,"1 - 6","Adria Laviolette","TBA","TBA","Independent Study in Anthropology","",Open,1,25,0
27200,ANTH,4993,012,Independent Study,"1 - 6","Daniel Lefkowitz","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27201,ANTH,4993,013,Independent Study,"1 - 6","Susan McKinnon","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27202,ANTH,4993,014,Independent Study,"1 - 6","George Mentore","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27203,ANTH,4993,015,Independent Study,"1 - 6","Peter Metcalf","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27204,ANTH,4993,016,Independent Study,"1 - 6","Stephen Plog","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27206,ANTH,4993,017,Independent Study,"1 - 6","Prista Ratanapruck","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27207,ANTH,4993,018,Independent Study,"1 - 6","Rachel Most","TBA","TBA","Independent Study in Anthropology","",Open,2,25,0
27209,ANTH,4993,020,Independent Study,"1 - 6","Roy Wagner","TBA","TBA","Independent Study in Anthropology","",Open,3,25,0
27210,ANTH,4993,021,Independent Study,"1 - 6","Patricia Wattenmaker","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27211,ANTH,4993,022,Independent Study,"1 - 6","Kathleen Weston","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
27337,ANTH,4993,023,Independent Study,"1 - 6","John Shepherd","TBA","TBA","Independent Study in Anthropology","",Open,1,25,0
29083,ANTH,4993,024,Independent Study,"1 - 6","Rachel Most","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
29500,ANTH,4993,025,Independent Study,"1 - 6","Jeffrey Hantman","TBA","TBA","Independent Study in Anthropology","",Open,1,30,0
10531,ANTH,4998,001,Independent Study,"3","Ira Bashkow","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
16547,ANTH,4998,002,Independent Study,"3","Yarimar Bonilla","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
19959,ANTH,4998,003,Independent Study,"3","Ellen Contini-Morava","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
20299,ANTH,4998,004,Independent Study,"3","Frederick Damon","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
27222,ANTH,4998,005,Independent Study,"3","Eve Danziger","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
27223,ANTH,4998,006,Independent Study,"3","Lise Dobrin","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
27224,ANTH,4998,007,Independent Study,"3","Carrie Douglass","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
27225,ANTH,4998,008,Independent Study,"3","Richard Handler","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
27226,ANTH,4998,009,Independent Study,"3","Jeffrey Hantman","TBA","TBA","Distinguished Majors Thesis Research","",Open,2,25,0
27227,ANTH,4998,010,Independent Study,"3","Ravindra Khare","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
27228,ANTH,4998,011,Independent Study,"3","Adria Laviolette","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
27229,ANTH,4998,012,Independent Study,"3","Daniel Lefkowitz","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
27230,ANTH,4998,013,Independent Study,"3","Susan McKinnon","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
27231,ANTH,4998,014,Independent Study,"3","George Mentore","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
27232,ANTH,4998,015,Independent Study,"3","Peter Metcalf","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
27233,ANTH,4998,016,Independent Study,"3","Stephen Plog","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
27234,ANTH,4998,017,Independent Study,"3","Prista Ratanapruck","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
27235,ANTH,4998,018,Independent Study,"3","John Shepherd","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
27237,ANTH,4998,020,Independent Study,"3","Roy Wagner","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
27238,ANTH,4998,021,Independent Study,"3","Patricia Wattenmaker","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
27239,ANTH,4998,22,Independent Study,"3","Kathleen Weston","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
29512,ANTH,4998,23,Independent Study,"3","Rachel Most","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
10533,ANTH,4999,001,Independent Study,"3","Staff","TBA","TBA","Distinguished Majors Thesis Writing","",Open,0,25,0
14111,ANTH,5420,001,Lecture,"3","Ellen Contini-Morava","TuTh 12:30PM - 1:45PM","Pavilion V 109","Theories of Language","",Open,9,15,0
26291,ANTH,5529,002,Seminar,"3","Ira Bashkow","Th 5:00PM - 7:30PM","Campbell Hall 107","Topics in Social and Cultural Anthropology","NGOs and International Aid",Closed,18,15,0
26288,ANTH,5549,001,Seminar,"3","Lise Dobrin","Tu 3:30PM - 6:00PM","New Cabell Hall 130","Topics in Theoretical Linguistics and Linguistic Anthropology","Language Preservation",Open,11,18,0
26289,ANTH,5559,001,Lecture,"3","Roy Wagner","TuTh 12:30PM - 1:45PM","New Cabell Hall 430","New Course in Anthropology","Cultural Inventories",Open,24,25,0
27183,ANTH,5808,001,Lecture,"3","Patricia Wattenmaker","Tu 1:00PM - 3:30PM","New Cabell Hall 130","Method and Theory in Archaeology","",Open,6,15,0
26293,ANTH,5870,001,Lecture,"3","Patricia Wattenmaker","Th 3:30PM - 6:00PM","Brooks Hall 103","Archaeozoology","",Closed,11,10,0
14113,ANTH,7010,001,Seminar,"3","Kathleen Weston","We 3:30PM - 6:00PM","New Cabell Hall 432","History of Anthropological Theory I","",Open,6,15,0
14115,ANTH,7030,001,Seminar,"3","Ira Bashkow","Mo 1:00PM - 3:30PM","Brooks Hall 103","Anthropological Monographs","",Open,6,15,0
15533,ANTH,7060,001,Seminar,"3","Susan McKinnon","We 3:00PM - 5:30PM","Brooks Hall 103","Dissertation Research Proposal Workshop","",Open,4,15,0
