ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
11035,CELL,9999,021,Independent Study,"1 - 12","Ann Sutherland","Mo 8:00AM - 8:50AM","TBA","Non-Topical Research","",Open,0,30,0
11037,CELL,9999,022,Independent Study,"1 - 12","Jessica Connelly","Mo 8:00AM - 8:50AM","TBA","Non-Topical Research","",Open,0,30,0
12932,CHE,4995,001,Independent Study,"3","John O'Connell","TBA","TBA","Chemical Engineering Research","",Open,2,5,0
11671,CHE,8998,001,Independent Study,"1 - 12","Michael Shirts","TBA","TBA","Master's Research","",Open,1,30,0
11662,CHE,8998,002,Independent Study,"1 - 12","Giorgio Carta","TBA","TBA","Master's Research","",Open,4,30,0
11663,CHE,8998,003,Independent Study,"1 - 12","Robert Davis","TBA","TBA","Master's Research","",Open,3,30,0
11664,CHE,8998,004,Independent Study,"1 - 12","Erik Fernandez","TBA","TBA","Master's Research","",Open,0,30,0
11665,CHE,8998,005,Independent Study,"1 - 12","Roseanne Ford","TBA","TBA","Master's Research","",Open,0,30,0
11666,CHE,8998,006,Independent Study,"1 - 12","David Green","TBA","TBA","Master's Research","",Open,0,30,0
11667,CHE,8998,007,Independent Study,"1 - 12","John Hudson","TBA","TBA","Master's Research","",Open,0,30,0
11668,CHE,8998,008,Independent Study,"1 - 12","Inchan Kwon","TBA","TBA","Master's Research","",Open,0,30,0
11670,CHE,8998,010,Independent Study,"1 - 12","Matthew Neurock","TBA","TBA","Master's Research","",Open,3,30,0
11803,CHE,8998,011,Independent Study,"1 - 12","Gary Koenig","TBA","TBA","Master's Research","",Open,1,30,0
11652,CHE,9999,001,Independent Study,"1 - 12","Giorgio Carta","TBA","TBA","Dissertation Research","",Open,4,30,0
11653,CHE,9999,002,Independent Study,"1 - 12","Robert Davis","TBA","TBA","Dissertation Research","",Open,4,30,0
11654,CHE,9999,003,Independent Study,"1 - 12","Erik Fernandez","TBA","TBA","Dissertation Research","",Open,0,30,0
11655,CHE,9999,004,Independent Study,"1 - 12","Roseanne Ford","TBA","TBA","Dissertation Research","",Open,2,30,0
11656,CHE,9999,005,Independent Study,"1 - 12","Inchan Kwon","TBA","TBA","Dissertation Research","",Open,5,30,0
11657,CHE,9999,006,Independent Study,"1 - 12","John Hudson","TBA","TBA","Dissertation Research","",Open,2,30,0
11658,CHE,9999,007,Independent Study,"1 - 12","David Green","TBA","TBA","Dissertation Research","",Open,1,30,0
11660,CHE,9999,009,Independent Study,"1 - 12","Matthew Neurock","TBA","TBA","Dissertation Research","",Open,5,30,0
11661,CHE,9999,010,Independent Study,"1 - 12","Michael Shirts","TBA","TBA","Dissertation Research","",Open,4,30,0
11804,CHE,9999,011,Independent Study,"1 - 12","Gary Koenig","TBA","TBA","Dissertation Research","",Open,1,30,0
10063,CHEM,1410,001,Lecture,"3","William Mattson","MoTuWeThFr 8:00AM - 10:15AM","Chemistry Bldg 304","Introductory College Chemistry","",Open,79,85,0
10064,CHEM,1411,001,Lecture,"2","Hoitung Leung","TuTh 10:30AM - 11:30AM","Chemistry Bldg 304","Introductory College Chemistry Laboratory","",Open,62,80,0
10065,CHEM,1420,001,Lecture,"3","William Mattson","MoTuWeThFr 8:00AM - 10:15AM","Chemistry Bldg 304","Introductory College Chemistry","",Open,75,90,0
10066,CHEM,1421,001,Lecture,"2","Hoitung Leung","TuTh 10:30AM - 11:30AM","Chemistry Bldg 304","Introductory College Chemistry Laboratory","",Open,67,80,0
10067,CHEM,2410,001,Lecture,"3","Laura Serbulea","MoTuWeThFr 8:00AM - 10:15AM","Clark Hall 108","Organic Chemistry","",Open,99,120,0
10068,CHEM,2411,001,Laboratory,"3","Graeme Gerrans, Robert Burnett","Mo 10:30AM - 1:00PM","Chemistry Bldg 402","Organic Chemistry Laboratory","",Open,100,105,0
12760,CHEM,2411,002,Laboratory,"3","Graeme Gerrans, Robert Burnett","Mo 10:30AM - 1:00PM","Chemistry Bldg 402","Organic Chemistry Laboratory","",Open,100,105,0
10069,CHEM,2420,001,Lecture,"3","Laura Serbulea","MoTuWeThFr 8:00AM - 10:15AM","Clark Hall 108","Organic Chemistry","",Open,71,120,0
10070,CHEM,2421,001,Lecture,"3","Graeme Gerrans, Robert Burnett","Mo 10:30AM - 1:30PM","Chemistry Bldg 402","Organic Chemistry Laboratory","",Closed,104,112,0
12761,CHEM,2421,002,Lecture,"3","Graeme Gerrans, Robert Burnett","Mo 10:30AM - 1:30PM","Chemistry Bldg 402","Organic Chemistry Laboratory","",Open,105,112,0
10071,CHEM,3410,001,Lecture,"3","David Metcalf","MoTuWeThFr 8:00AM - 10:15AM","Gilmer Hall 130","Physical Chemistry I","",Open,39,50,0
10072,CHEM,3420,001,Lecture,"3","Carl Trindle","MoTuWeThFr 8:00AM - 10:15AM","Chemistry Bldg 260","Physical Chemistry II","",Open,22,35,0
10015,CHEM,4410,001,Lecture,"3","Charles Grisham","MoTuWeThFr 8:00AM - 10:15AM","Chemistry Bldg 262","Biological Chemistry I","",Open,18,25,0
10016,CHEM,4420,001,Lecture,"3","Charles Grisham","MoTuWeThFr 8:00AM - 10:15AM","Chemistry Bldg 262","Biological Chemistry II","",Open,7,20,0
10345,CHEM,9998,001,Independent Study,"1 - 12","Robert Burnett","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,30,0
12753,CHEM,9999,001,Independent Study,"1 - 12","A Harrison","TBA","TBA","Non-Topical Research","",Open,0,30,0
12798,CHEM,9999,002,Independent Study,"1 - 12","Timothy Macdonald","TBA","TBA","Non-Topical Research","",Open,0,30,0
11065,CHEM,9999,003,Independent Study,"1 - 12","Barbara Venton","TBA","TBA","Non-Topical Research","",Open,0,30,0
11066,CHEM,9999,004,Independent Study,"1 - 12","Donald Hunt","TBA","TBA","Non-Topical Research","",Open,0,30,0
11067,CHEM,9999,005,Independent Study,"1 - 12","John Yates","TBA","TBA","Non-Topical Research","",Open,0,30,0
11068,CHEM,9999,006,Independent Study,"1 - 12","James Landers","TBA","TBA","Non-Topical Research","",Open,0,30,0
11069,CHEM,9999,007,Independent Study,"1 - 12","Brooks Pate","TBA","TBA","Non-Topical Research","",Open,0,30,0
11070,CHEM,9999,008,Independent Study,"1 - 12","Thomas Gunnoe","TBA","TBA","Non-Topical Research","",Open,0,30,0
12785,CHEM,9999,009,Independent Study,"1 - 12","Walter Harman","TBA","TBA","Non-Topical Research","",Open,1,30,0
12794,CHEM,9999,010,Independent Study,"1 - 12","James Demas","TBA","TBA","Non-Topical Research","",Open,0,30,0
12883,CHEM,9999,011,Independent Study,"1 - 12","Lin Pu","TBA","TBA","Non-Topical Research","",Open,1,30,0
10162,CHIN,1016,001,Lecture,"4","Caren Freeman, Shu-Chen Chen","MoTuWeThFr 9:00AM - 4:00PM","Pavilion VIII 103","Intensive Introductory Chinese","",Closed,16,15,0
10163,CHIN,1026,001,Lecture,"4","Caren Freeman, Shu-Chen Chen","MoTuWeThFr 9:00AM - 4:00PM","Pavilion VIII 103","Intensive Introductory Chinese","",Closed,16,15,0
10295,CHIN,116,001,Lecture,"0","Caren Freeman, Shu-Chen Chen","MoTuWeThFr 9:00AM - 4:00PM","Pavilion VIII 103","Intensive Introductory Chinese","",Closed,16,15,0
10296,CHIN,126,001,Lecture,"0","Caren Freeman, Shu-Chen Chen","MoTuWeThFr 9:00AM - 4:00PM","Pavilion VIII 103","Intensive Introductory Chinese","",Closed,16,15,0
10164,CHIN,2016,001,Lecture,"4","Caren Freeman, Shu-Chen Chen","MoTuWeThFr 9:00AM - 4:00PM","Pavilion VIII 108","Intensive Intermediate Chinese","",Open,10,15,0
10165,CHIN,2026,001,Lecture,"4","Caren Freeman, Shu-Chen Chen","MoTuWeThFr 9:00AM - 4:00PM","Pavilion VIII 108","Intensive Intermediate Chinese","",Open,10,15,0
10297,CHIN,216,001,Lecture,"0","Caren Freeman, Shu-Chen Chen","MoTuWeThFr 9:00AM - 4:00PM","Pavilion VIII 108","Intensive Intermediate Chinese","",Open,10,15,0
10298,CHIN,226,001,Lecture,"0","Caren Freeman, Shu-Chen Chen","MoTuWeThFr 9:00AM - 4:00PM","Pavilion VIII 108","Intensive Intermediate Chinese","",Open,10,15,0
12975,CJ,3370,01,Lecture,"3","Richard Schott","TBA","TBA","Labor Law Issues for Law Enforcement Administrators","",Open,0,99,0
12271,CLAS,2020,001,Lecture,"3","Sarah Miller","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 328","Roman Civilization","",Open,6,20,0
10017,CLAS,2040,001,Lecture,"3","Mary Orwig","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 328","Greek Mythology","",Open,14,20,0
11071,COMM,2010,001,Lecture,"3","Linda Hitt","MoTuWeThFr 10:30AM - 12:45PM","Robertson Hall 223","Introduction to Financial Accounting","",Open,30,35,0
12435,COMM,2559,001,Lecture,"3","Janette Martin","MoTuWeThFr 1:00PM - 3:15PM","Robertson Hall 223","New Course in Commerce","Strategies for Public Speaking",Open,11,18,0
11078,COMM,2730,001,Lecture,"3","Richard De Mong","MoTuWeThFr 10:30AM - 12:45PM","Robertson Hall 246","Personal Finance","",Open,7,30,0
12436,COMM,3845,001,Lecture,"3","William Wilkerson","MoTuWeThFr 10:30AM - 12:45PM","Robertson Hall 223","Foundations of International Business","",Open,10,30,0
12439,CS,4102,001,Lecture,"3","Thomas Horton","MoTuWeThFr 1:00PM - 3:15PM","Thornton Hall D222","Algorithms","",Open,19,30,0
12438,CS,4730,001,Lecture,"3","Mark Sherriff","MoTuWeThFr 10:30AM - 12:45PM","Rice Hall 340","Computer Game Design","",Open,23,30,0
11793,CS,7993,001,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Independent Study","",Open,0,30,0
12855,CS,7993,002,Independent Study,"1 - 12","Sudhanva Gurumurthi","TBA","TBA","Independent Study","",Open,1,30,0
11818,CS,7995,001,Independent Study,"3","Andrew Grimshaw","TBA","TBA","Supervised Project Research","",Open,1,30,0
11678,CS,8999,001,Independent Study,"1 - 12","Cameron Whitehouse","TBA","TBA","Thesis","",Open,1,30,0
11679,CS,8999,002,Independent Study,"1 - 12","James Cohoon","TBA","TBA","Thesis","",Open,0,30,0
11680,CS,8999,003,Independent Study,"1 - 12","Jack Davidson","TBA","TBA","Thesis","",Open,1,30,0
11681,CS,8999,004,Independent Study,"1 - 12","David Evans","TBA","TBA","Thesis","",Open,1,30,0
11682,CS,8999,005,Independent Study,"1 - 12","James French","TBA","TBA","Thesis","",Open,0,30,0
11683,CS,8999,006,Independent Study,"1 - 12","Andrew Grimshaw","TBA","TBA","Thesis","",Open,2,30,0
11684,CS,8999,007,Independent Study,"1 - 12","Sudhanva Gurumurthi","TBA","TBA","Thesis","",Open,0,30,0
11685,CS,8999,008,Independent Study,"1 - 12","Kim Hazelwood","TBA","TBA","Thesis","",Open,0,30,0
11686,CS,8999,009,Independent Study,"1 - 12","Thomas Horton","TBA","TBA","Thesis","",Open,0,30,0
11687,CS,8999,010,Independent Study,"1 - 12","Marty Humphrey","TBA","TBA","Thesis","",Open,1,30,0
11688,CS,8999,011,Independent Study,"1 - 12","John Knight","TBA","TBA","Thesis","",Open,2,30,0
11689,CS,8999,012,Independent Study,"1 - 12","Jason Lawrence","TBA","TBA","Thesis","",Open,0,30,0
11690,CS,8999,013,Independent Study,"1 - 12","Worthy Martin","TBA","TBA","Thesis","",Open,0,30,0
11691,CS,8999,014,Independent Study,"1 - 12","Paul Reynolds","TBA","TBA","Thesis","",Open,0,30,0
11692,CS,8999,015,Independent Study,"1 - 12","Gabriel Robins","TBA","TBA","Thesis","",Open,1,30,0
11693,CS,8999,016,Independent Study,"1 - 12","Abhi Shelat","TBA","TBA","Thesis","",Open,1,30,0
11694,CS,8999,017,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Thesis","",Open,0,30,0
11695,CS,8999,018,Independent Study,"1 - 12","Mary Soffa","TBA","TBA","Thesis","",Open,1,30,0
11696,CS,8999,019,Independent Study,"1 - 12","John Stankovic","TBA","TBA","Thesis","",Open,3,30,0
11697,CS,8999,020,Independent Study,"1 - 12","Kevin Sullivan","TBA","TBA","Thesis","",Open,1,30,0
11698,CS,8999,021,Independent Study,"1 - 12","Alfred Weaver","TBA","TBA","Thesis","",Open,0,30,0
11699,CS,8999,022,Independent Study,"1 - 12","Westley Weimer","TBA","TBA","Thesis","",Open,0,30,0
11700,CS,8999,023,Independent Study,"1 - 12","Michael Gorman","TBA","TBA","Thesis","",Open,0,30,0
11701,CS,8999,024,Independent Study,"1 - 12","Sang Son","TBA","TBA","Thesis","",Open,0,30,0
11702,CS,9999,001,Independent Study,"1 - 12","Marty Humphrey","TBA","TBA","Dissertation","",Open,1,30,0
11703,CS,9999,002,Independent Study,"1 - 12","Cameron Whitehouse","TBA","TBA","Dissertation","",Open,3,30,0
11704,CS,9999,003,Independent Study,"1 - 12","Alfred Weaver","TBA","TBA","Dissertation","",Open,0,30,0
11705,CS,9999,004,Independent Study,"1 - 12","John Stankovic","Mo 8:00AM - 9:00AM","TBA","Dissertation","",Open,4,30,0
11706,CS,9999,005,Independent Study,"1 - 12","Jason Lawrence","TBA","TBA","Dissertation","",Open,0,30,0
11707,CS,9999,006,Independent Study,"1 - 12","James Cohoon","TBA","TBA","Dissertation","",Open,1,30,0
11708,CS,9999,007,Independent Study,"1 - 12","Jack Davidson","TBA","TBA","Dissertation","",Open,2,30,0
11709,CS,9999,008,Independent Study,"1 - 12","David Evans","Mo 12:01AM - 12:02AM","TBA","Dissertation","",Open,3,30,0
11710,CS,9999,009,Independent Study,"1 - 12","James French","TBA","TBA","Dissertation","",Open,0,30,0
11711,CS,9999,010,Independent Study,"1 - 12","Andrew Grimshaw","TBA","TBA","Dissertation","",Open,2,30,0
11712,CS,9999,011,Independent Study,"1 - 12","Sudhanva Gurumurthi","TBA","TBA","Dissertation","",Open,0,30,0
11713,CS,9999,012,Independent Study,"1 - 12","Kim Hazelwood","TBA","TBA","Dissertation","",Open,0,30,0
11714,CS,9999,013,Independent Study,"1 - 12","John Knight","TBA","TBA","Dissertation","",Open,2,30,0
11715,CS,9999,014,Independent Study,"1 - 12","Worthy Martin","TBA","TBA","Dissertation","",Open,0,30,0
11716,CS,9999,015,Independent Study,"1 - 12","Paul Reynolds","TBA","TBA","Dissertation","",Open,0,30,0
11717,CS,9999,016,Independent Study,"1 - 12","Gabriel Robins","TBA","TBA","Dissertation","",Open,2,30,0
11718,CS,9999,017,Independent Study,"1 - 12","Abhi Shelat","TBA","TBA","Dissertation","",Open,1,30,0
11719,CS,9999,018,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Dissertation","",Open,3,30,0
11720,CS,9999,019,Independent Study,"1 - 12","Mary Soffa","TBA","TBA","Dissertation","",Open,0,30,0
11721,CS,9999,020,Independent Study,"1 - 12","Sang Son","TBA","TBA","Dissertation","",Open,0,30,0
11722,CS,9999,021,Independent Study,"1 - 12","Kevin Sullivan","TBA","TBA","Dissertation","",Open,0,30,0
11723,CS,9999,022,Independent Study,"1 - 12","Westley Weimer","TBA","TBA","Dissertation","",Open,1,30,0
11724,CS,9999,023,Independent Study,"1 - 12","Michael Gorman","TBA","TBA","Dissertation","",Open,0,30,0
12273,DANC,1400,001,Lecture,"3","Kimberly Mata","MoTuWeThFr 1:00PM - 3:15PM","Drama Education Bldg 217","The Art of Dance","",Closed,8,6,0
10074,DRAM,1020,001,Lecture,"3","Richard Warner","MoTuWeThFr 10:30AM - 12:45PM","Drama Education Bldg B006","Oral Interpretation","",Closed,12,12,0
10897,DRAM,2020,001,Seminar,"3","Whitney Wegman","MoTuWeThFr 10:30AM - 12:45PM","Drama Education Bldg B006","Acting I","",Open,9,12,0
10076,DRAM,2020,002,Seminar,"3","Bradley Fraizer","MoTuWeThFr 10:30AM - 12:45PM","Drama Education Bldg 115B","Acting I","",Closed,14,14,0
12720,DRAM,2020,003,Seminar,"3","Sandi Carroll","MoTuWeThFr 10:30AM - 12:45PM","TBA","Acting I","",Open,6,12,0
10762,DRAM,2080,001,Lecture,"3","Lavahn Hoh","MoTuWeThFr 10:30AM - 12:45PM","Drama Education Bldg 217","Circus in America","",Open,11,20,0
10763,DRAM,2210,001,Lecture,"3","Steven Warner","MoTuWeThFr 1:00PM - 3:15PM","Drama Education Bldg 115B","Scenic Technology","",Open,11,15,0
10158,DRAM,2710,001,Seminar,"3","Leonard Grissom","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 203","Scriptwriting for Film and TV","",Open,10,12,0
10018,DRAM,3070,001,Lecture,"3","Theresa Davis","MoTuWeThFr 1:00PM - 3:15PM","Drama Education Bldg 217","African-American Theatre","",Open,4,12,0
13030,DRAM,4598,001,Lecture,"1 - 3","Steven Warner","TBA","TBA","Special Topics in Design Technology","",Open,1,30,0
10979,EAST,8999,001,Independent Study,"1 - 12","Charles Laughlin","TBA","TBA","Non-Topical Research","",Open,0,30,0
12968,ECE,3502,001,Independent Study,"3","Archie Holmes","TBA","TBA","Special Topics in Electrical and Computer Engineering","",Open,1,5,0
12833,ECE,4907,001,Independent Study,"1 - 3","Scott Acton","TBA","TBA","Electrical Engineering Projects","",Open,0,5,0
12887,ECE,4907,02,Independent Study,"1","Lloyd Harriott","TBA","TBA","Electrical Engineering Projects","",Open,1,5,0
12834,ECE,4908,001,Independent Study,"1 - 3","Scott Acton","TBA","TBA","Electrical Engineering Projects","",Open,0,5,0
11819,ECE,6993,001,Independent Study,"1 - 3","Carl Elks","TBA","TBA","Independent Study","",Open,0,5,0
13029,ECE,6993,002,Independent Study,"1 - 3","Stephen Wilson","TBA","TBA","Independent Study","",Open,1,5,0
11672,ECE,6995,001,Independent Study,"3 - 6","Mircea Stan","TBA","TBA","Supervised Project Research","",Open,0,30,0
11755,ECE,6995,002,Independent Study,"3 - 6","Arthur Lichtenberger","TBA","TBA","Supervised Project Research","",Open,0,30,0
11785,ECE,6995,003,Independent Study,"3 - 6","John Lach","TBA","TBA","Supervised Project Research","",Open,0,5,0
11794,ECE,6995,004,Independent Study,"3 - 6","Nicolas Barker","TBA","TBA","Supervised Project Research","",Open,0,30,0
11798,ECE,6995,005,Independent Study,"3 - 6","Phineas Marshall","TBA","TBA","Supervised Project Research","",Open,0,30,0
11808,ECE,6995,006,Independent Study,"3 - 6","Benton Calhoun","TBA","TBA","Supervised Project Research","",Open,0,30,0
11817,ECE,6995,007,Independent Study,"3 - 6","Ronald Williams","TBA","TBA","Supervised Project Research","",Open,0,1,0
11272,ECE,8999,001,Independent Study,"1 - 12","Scott Acton","TBA","TBA","Thesis","",Open,0,30,0
11273,ECE,8999,002,Independent Study,"1 - 12","Nicolas Barker","TBA","TBA","Thesis","",Open,0,30,0
11274,ECE,8999,003,Independent Study,"1 - 12","John Bean","TBA","TBA","Thesis","",Open,0,30,0
11275,ECE,8999,004,Independent Study,"1 - 12","Toby Berger","TBA","TBA","Thesis","",Open,1,30,0
11276,ECE,8999,005,Independent Study,"1 - 12","Travis Blalock","TBA","TBA","Thesis","",Open,0,30,0
11277,ECE,8999,006,Independent Study,"1 - 12","Richard Bradley","TBA","TBA","Thesis","",Open,0,30,0
11278,ECE,8999,007,Independent Study,"1 - 12","Staff","TBA","TBA","Thesis","",Open,1,30,0
11279,ECE,8999,008,Independent Study,"1 - 12","Benton Calhoun","TBA","TBA","Thesis","",Open,0,30,0
11280,ECE,8999,009,Independent Study,"1 - 12","Joe Campbell","TBA","TBA","Thesis","",Open,2,30,0
11281,ECE,8999,010,Independent Study,"1 - 12","Joanne Dugan","TBA","TBA","Thesis","",Open,0,30,0
11282,ECE,8999,011,Independent Study,"1 - 12","Boris Gelmont","TBA","TBA","Thesis","",Open,0,30,0
11283,ECE,8999,012,Independent Study,"1 - 12","Avik Ghosh","TBA","TBA","Thesis","",Open,0,30,0
11284,ECE,8999,013,Independent Study,"1 - 12","Tatiana Globus","TBA","TBA","Thesis","",Open,1,30,0
11285,ECE,8999,014,Independent Study,"1 - 12","Mool Gupta","TBA","TBA","Thesis","",Open,0,30,0
11286,ECE,8999,015,Independent Study,"1 - 12","Lloyd Harriott","TBA","TBA","Thesis","",Open,0,30,0
11287,ECE,8999,016,Independent Study,"1 - 12","Archie Holmes","TBA","TBA","Thesis","",Open,0,30,0
11288,ECE,8999,017,Independent Study,"1 - 12","John Lach","TBA","TBA","Thesis","",Open,1,30,0
11289,ECE,8999,018,Independent Study,"1 - 12","Arthur Lichtenberger","TBA","TBA","Thesis","",Open,1,30,0
11290,ECE,8999,019,Independent Study,"1 - 12","Zongli Lin","TBA","TBA","Thesis","",Open,0,30,0
11291,ECE,8999,020,Independent Study,"1 - 12","Phineas Marshall","TBA","TBA","Thesis","",Open,0,30,0
11292,ECE,8999,021,Independent Study,"1 - 12","Michael Reed","TBA","TBA","Thesis","",Open,0,30,0
11293,ECE,8999,022,Independent Study,"1 - 12","Staff","TBA","TBA","Thesis","",Open,0,30,0
11294,ECE,8999,023,Independent Study,"1 - 12","Nathan Swami","TBA","TBA","Thesis","",Open,0,30,0
11295,ECE,8999,024,Independent Study,"1 - 12","Gang Tao","TBA","TBA","Thesis","",Open,0,30,0
11296,ECE,8999,025,Independent Study,"1 - 12","Malathi Veeraraghavan","TBA","TBA","Thesis","",Open,0,30,0
11297,ECE,8999,026,Independent Study,"1 - 12","Robert Weikle","TBA","TBA","Thesis","",Open,1,30,0
11298,ECE,8999,027,Independent Study,"1 - 12","Ronald Williams","TBA","TBA","Thesis","",Open,1,30,0
11299,ECE,8999,028,Independent Study,"1 - 12","Stephen Wilson","TBA","TBA","Thesis","",Open,0,30,0
11676,ECE,8999,030,Independent Study,"1 - 12","Maite Brandt-Pearce","TBA","TBA","Thesis","",Open,0,30,0
11809,ECE,8999,031,Independent Study,"1 - 12","Mircea Stan","TBA","TBA","Thesis","",Open,0,30,0
11300,ECE,9999,001,Independent Study,"1 - 12","Scott Acton","TBA","TBA","Dissertation","",Open,3,30,0
11301,ECE,9999,002,Independent Study,"1 - 12","Nicolas Barker","TBA","TBA","Dissertation","",Open,4,30,0
11302,ECE,9999,003,Independent Study,"1 - 12","John Bean","TBA","TBA","Dissertation","",Open,0,30,0
11303,ECE,9999,004,Independent Study,"1 - 12","Toby Berger","TBA","TBA","Dissertation","",Open,1,30,0
11304,ECE,9999,005,Independent Study,"1 - 12","Travis Blalock","TBA","TBA","Dissertation","",Open,1,30,0
11305,ECE,9999,006,Independent Study,"1 - 12","Richard Bradley","TBA","TBA","Dissertation","",Open,0,30,0
11306,ECE,9999,007,Independent Study,"1 - 12","Maite Brandt-Pearce","TBA","TBA","Dissertation","",Open,2,30,0
11307,ECE,9999,008,Independent Study,"1 - 12","Benton Calhoun","TBA","TBA","Dissertation","",Open,10,30,0
11308,ECE,9999,009,Independent Study,"1 - 12","Joe Campbell","TBA","TBA","Dissertation","",Open,1,30,0
11309,ECE,9999,010,Independent Study,"1 - 12","Joanne Dugan","TBA","TBA","Dissertation","",Open,0,30,0
11310,ECE,9999,011,Independent Study,"1 - 12","Boris Gelmont","TBA","TBA","Dissertation","",Open,0,30,0
11311,ECE,9999,012,Independent Study,"1 - 12","Avik Ghosh","TBA","TBA","Dissertation","",Open,6,30,0
11312,ECE,9999,013,Independent Study,"1 - 12","Tatiana Globus","TBA","TBA","Dissertation","",Open,0,30,0
11313,ECE,9999,014,Independent Study,"1 - 12","Mool Gupta","TBA","TBA","Dissertation","",Open,9,30,0
11314,ECE,9999,015,Independent Study,"1 - 12","Lloyd Harriott","TBA","TBA","Dissertation","",Open,0,30,0
11315,ECE,9999,016,Independent Study,"1 - 12","Archie Holmes","TBA","TBA","Dissertation","",Open,1,30,0
11316,ECE,9999,017,Independent Study,"1 - 12","John Lach","TBA","TBA","Dissertation","",Open,7,30,0
11317,ECE,9999,018,Independent Study,"1 - 12","Arthur Lichtenberger","TBA","TBA","Dissertation","",Open,3,30,0
11318,ECE,9999,019,Independent Study,"1 - 12","Zongli Lin","TBA","TBA","Dissertation","",Open,3,30,0
11319,ECE,9999,020,Independent Study,"1 - 12","Phineas Marshall","TBA","TBA","Dissertation","",Open,0,30,0
11320,ECE,9999,021,Independent Study,"1 - 12","Michael Reed","TBA","TBA","Dissertation","",Open,1,30,0
11321,ECE,9999,022,Independent Study,"1 - 12","Mircea Stan","TBA","TBA","Dissertation","",Open,4,30,0
11322,ECE,9999,023,Independent Study,"1 - 12","Nathan Swami","TBA","TBA","Dissertation","",Open,3,30,0
11323,ECE,9999,024,Independent Study,"1 - 12","Gang Tao","TBA","TBA","Dissertation","",Open,2,30,0
11324,ECE,9999,025,Independent Study,"1 - 12","Malathi Veeraraghavan","TBA","TBA","Dissertation","",Open,2,30,0
11325,ECE,9999,026,Independent Study,"1 - 12","Robert Weikle","TBA","TBA","Dissertation","",Open,5,30,0
11326,ECE,9999,027,Independent Study,"1 - 12","Ronald Williams","TBA","TBA","Dissertation","",Open,0,30,0
11327,ECE,9999,028,Independent Study,"1 - 12","Stephen Wilson","TBA","TBA","Dissertation","",Open,3,30,0
10077,ECON,2010,001,Lecture,"3","Ignacio Martinez","MoTuWeThFr 8:00AM - 10:15AM","Monroe Hall 110","Principles of Economics: Microeconomics","",Open,16,30,0
10078,ECON,2010,002,Lecture,"3","Ismail Baydur","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 110","Principles of Economics: Microeconomics","",Open,22,30,0
10079,ECON,2010,003,Lecture,"3","Carlos Pulido Hernandez","MoTuWeThFr 8:00AM - 10:15AM","Monroe Hall 110","Principles of Economics: Microeconomics","",Open,27,30,0
10080,ECON,2020,001,Lecture,"3","Lee Coppock","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 111","Principles of Economics: Macroeconomics","",Open,15,30,0
10081,ECON,2020,002,Lecture,"3","Radu Puslenghea","MoTuWeThFr 8:00AM - 10:15AM","Monroe Hall 111","Principles of Economics: Macroeconomics","",Open,12,30,0
10082,ECON,2020,003,Lecture,"3","Elias Yannopoulos","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 110","Principles of Economics: Macroeconomics","",Closed,30,30,0
10083,ECON,3010,001,Lecture,"4","Stephen Bruestle","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 110","Intermediate Microeconomics","",Closed,35,40,0
10084,ECON,3010,002,Lecture,"4","Stephen Bruestle","MoTuWeThFr 10:30AM - 12:45PM","Monroe Hall 111","Intermediate Microeconomics","",Open,30,40,0
12840,ECON,3010,003,Lecture,"4","Ce Shi","MoTuWeThFr 8:00AM - 10:15AM","Monroe Hall 110","Intermediate Microeconomics","",Open,13,40,0
12281,ECON,3020,001,Lecture,"3","Richard Selden","MoTuWeThFr 1:00PM - 3:15PM","Monroe Hall 111","Intermediate Macroeconomics","",Open,20,30,0
10085,ECON,3020,002,Lecture,"3","Fidel Perez Sebastian","MoTuWeThFr 1:00PM - 3:15PM","Monroe Hall 111","Intermediate Macroeconomics","",Open,14,40,0
10087,ECON,3720,001,Lecture,"4","Ronald Michener","MoWeFr 1:00PM - 3:15PM","Monroe Hall 122","Introduction to Econometrics","",Closed,25,25,0
10898,ECON,4180,001,Lecture,"3","Elena Antoniadou","MoTuWeThFr 1:00PM - 3:15PM","Monroe Hall 118","Regulating Infrastructure","",Open,11,30,0
10764,ECON,4190,001,Lecture,"3","Elena Antoniadou","MoTuWeThFr 1:00PM - 3:15PM","Monroe Hall 118","Industrial Organization","",Open,6,30,0
10088,ECON,4210,001,Lecture,"3","Osvaldo Schenone","MoTuWeThFr 1:00PM - 3:15PM","Monroe Hall 110","International Trade: Theory and Policy","",Open,7,30,0
12707,ECON,9550,001,Independent Study,"3","Eric Young","TBA","Contact Department","Selected Research Problems in Economics I","",Open,0,30,0
