ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
12187,AMST,4500,001,Seminar,"3","Anna Brickhouse","TuTh 9:30AM - 10:45AM","Bryan Hall 330","Fourth-Year Seminar in American Studies","Transamerican Encounters",Open,7,9,0
16398,AMST,4500,002,Seminar,"3","Sylvia Chong","TuTh 2:00PM - 3:15PM","Bryan Hall 312","Fourth-Year Seminar in American Studies","Censorship",Open,5,9,0
21203,AMST,4500,003,Seminar,"3","Jennifer Greeson","TuTh 9:30AM - 10:45AM","Nau 242","Fourth-Year Seminar in American Studies","",Closed,9,9,0
15436,AMST,4893,001,Independent Study,"3","Sylvia Chong","TBA","TBA","Independent Study in Asian Pacific American Studies","",Open,0,30,0
15321,AMST,4993,001,Independent Study,"3","Anna Brickhouse","TBA","TBA","Independent Study","",Open,0,30,0
15322,AMST,4993,002,Independent Study,"3","Daniel Chavez","TBA","TBA","Independent Study","",Open,0,30,0
15323,AMST,4993,003,Independent Study,"3","Sylvia Chong","TBA","TBA","Independent Study","",Open,1,30,0
15324,AMST,4993,004,Independent Study,"3","Jennifer Greeson","TBA","TBA","Independent Study","",Open,0,30,0
15325,AMST,4993,005,Independent Study,"3","Grace Hale","TBA","TBA","Independent Study","",Open,0,30,0
15326,AMST,4993,006,Independent Study,"3","Matthew Hedstrom","TBA","TBA","Independent Study","",Open,0,30,0
15327,AMST,4993,007,Independent Study,"3","Carmenita Higginbotham","TBA","TBA","Independent Study","",Open,0,30,0
15328,AMST,4993,008,Independent Study,"3","Ruth Hill","TBA","TBA","Independent Study","",Open,0,30,0
15329,AMST,4993,009,Independent Study,"3","Eric Lott","TBA","TBA","Independent Study","",Open,0,30,0
15330,AMST,4993,010,Independent Study,"3","Maurie McInnis","TBA","TBA","Independent Study","",Open,0,30,0
15331,AMST,4993,011,Independent Study,"3","Christian McMillen","TBA","TBA","Independent Study","",Open,0,30,0
15332,AMST,4993,012,Independent Study,"3","Sandhya Shukla","TBA","TBA","Independent Study","",Open,0,30,0
13518,AMST,4999,001,Seminar,"3","Matthew Hedstrom","We 3:30PM - 6:00PM","Bryan Hall 312","Distinguished Majors Thesis Seminar","",Closed,6,6,0
21627,ANTH,1010,002,Lecture,"3","John Stoetzel","MoWeFr 10:00AM - 10:50AM","Clark Hall 101","Introduction to Anthropology","",Closed,43,40,0
10275,ANTH,1010,100,Lecture,"3","Adam Harr","MoWe 10:00AM - 10:50AM","Ruffner Hall G004B","Introduction to Anthropology","",Closed,61,60,0
15443,ANTH,1010,101,Discussion,"3","Catherine Madeo","Th 4:00PM - 4:50PM","Maury Hall 110","Introduction to Anthropology","",Closed,20,20,0
15444,ANTH,1010,102,Discussion,"3","Catherine Madeo","Fr 9:00AM - 9:50AM","New Cabell Hall 419","Introduction to Anthropology","",Closed,20,20,0
15445,ANTH,1010,103,Discussion,"3","Catherine Madeo","Fr 10:00AM - 10:50AM","New Cabell Hall 438","Introduction to Anthropology","",Closed,21,20,0
13444,ANTH,2153,001,Lecture,"3","Jeffrey Hantman","MoWe 2:00PM - 3:15PM","Ruffner Hall G004A","North American Indians","",Closed,85,85,0
15703,ANTH,2156,100,Lecture,"3","Ivar Hultin","TuTh 12:30PM - 1:20PM","Ruffner Hall G004B","Peoples and Cultures of Africa","",Closed,64,65,0
20282,ANTH,2156,101,Discussion,"3","Carolyn Howarter","We 9:00AM - 9:50AM","New Cabell Hall 338","Peoples and Cultures of Africa","",Closed,23,20,0
20283,ANTH,2156,102,Discussion,"3","Carolyn Howarter","We 10:00AM - 10:50AM","Gibson  142","Peoples and Cultures of Africa","",Closed,21,20,0
20284,ANTH,2156,103,Discussion,"3","Carolyn Howarter","Fr 9:00AM - 9:50AM","New Cabell Hall 337","Peoples and Cultures of Africa","",Closed,20,20,0
15418,ANTH,2280,001,Lecture,"3","Carrie Douglass","MoWeFr 10:00AM - 10:50AM","Maury Hall 115","Medical Anthropology","",Closed,59,60,0
20483,ANTH,2291,001,Lecture,"3","Christopher Colvin","MoWe 3:30PM - 4:45PM","Gibson 211","Global Culture and Public Health","",Open,28,30,0
19723,ANTH,2340,001,Lecture,"3","Ravindra Khare","Tu 2:00PM - 4:30PM","New Cabell Hall 520","Anthropology of Birth and Death","",Open,22,25,0
10276,ANTH,2360,001,Lecture,"3","Roy Wagner","TuTh 9:30AM - 10:45AM","Chemistry Bldg 402","Don Juan and Castaneda","",Closed,149,120,0
13443,ANTH,2365,001,Lecture,"3","Carrie Douglass","MoWe 3:30PM - 4:45PM","Dell 1 102","Art and Anthropology","",Open,28,35,0
20285,ANTH,2410,100,Lecture,"3","Ashley Williams","MoWe 11:00AM - 11:50AM","Physics Bldg 204","Sociolinguistics","",Closed,120,120,0
20286,ANTH,2410,101,Discussion,"3","Caitlin Guszkowski","Fr 10:00AM - 10:50AM","Ruffner Hall 281","Sociolinguistics","",Closed,20,20,0
20287,ANTH,2410,102,Discussion,"3","Caitlin Guszkowski","Th 4:00PM - 4:50PM","New Cabell Hall 424","Sociolinguistics","",Closed,20,20,0
20288,ANTH,2410,103,Discussion,"3","Caitlin Guszkowski","Th 5:00PM - 5:50PM","Maury Hall 113","Sociolinguistics","",Closed,20,20,0
20289,ANTH,2410,104,Discussion,"3","Alison Broach","We 5:00PM - 5:50PM","Brooks Hall 103","Sociolinguistics","",Closed,20,20,0
20290,ANTH,2410,105,Discussion,"3","Alison Broach","We 6:00PM - 6:50PM","Brooks Hall 103","Sociolinguistics","",Closed,20,20,0
20291,ANTH,2410,106,Discussion,"3","Alison Broach","Th 5:00PM - 5:50PM","Brooks Hall 103","Sociolinguistics","",Closed,20,20,0
19727,ANTH,2470,100,Lecture,"3","Daniel Lefkowitz","TuTh 12:30PM - 1:20PM","New Cabell Hall 345","Reflections of Exile: Jewish Languages and their Communities","",Open,28,40,0
20292,ANTH,2470,101,Discussion,"3","Mary Pancoast","We 9:00AM - 9:50AM","New Cabell Hall 542","Reflections of Exile: Jewish Languages and their Communities","",Open,11,13,0
20293,ANTH,2470,102,Discussion,"3","Mary Pancoast","We 10:00AM - 10:50AM","Gibson 242","Reflections of Exile: Jewish Languages and their Communities","",Open,10,15,0
20294,ANTH,2470,103,Discussion,"3","Mary Pancoast","Fr 9:00AM - 9:50AM","New Cabell Hall 430","Reflections of Exile: Jewish Languages and their Communities","",Open,7,12,0
15421,ANTH,2590,001,Lecture,"3","Roberto Armengol","TuTh 11:00AM - 12:15PM","Ruffner Hall 283","Social and Cultural Anthropology","Markets and Moralities",Open,32,35,0
20431,ANTH,2590,002,Lecture,"3","Sergio Lopez","TuTh 2:00PM - 3:15PM","Maury Hall 104","Social and Cultural Anthropology","Anthropology of Business",Closed,39,35,0
21681,ANTH,2590,300,Lecture,"3","Trevor Goldsmith","TuTh 3:30PM - 4:20PM","Maury Hall 115","Social and Cultural Anthropology","City & Community in Europe",Open,17,60,0
21684,ANTH,2590,301,Discussion,"3","Staff","We 9:00AM - 9:50AM","New Cabell Hall 335","Social and Cultural Anthropology","City & Community in Europe",Open,6,20,0
21685,ANTH,2590,302,Discussion,"3","Staff","We 10:00AM - 10:50AM","Ruffner Hall 187","Social and Cultural Anthropology","City & Community in Europe",Open,10,20,0
21686,ANTH,2590,303,Discussion,"3","Staff","Fr 9:00AM - 9:50AM","TBA","Social and Cultural Anthropology","City & Community in Europe",Open,1,20,0
10277,ANTH,2820,100,Lecture,"3","Patricia Wattenmaker","MoWe 2:00PM - 2:50PM","Nau 211","The Emergence of States and Cities","",Open,56,60,0
10279,ANTH,2820,101,Discussion,"3","Erika Brant","Fr 12:00PM - 12:50PM","Physics Bldg 210","The Emergence of States and Cities","",Open,19,20,0
10278,ANTH,2820,102,Discussion,"3","Erika Brant","Fr 11:00AM - 11:50AM","Ruffner Hall 223","The Emergence of States and Cities","",Open,17,20,0
10280,ANTH,2820,103,Discussion,"3","Erika Brant","Th 6:00PM - 6:50PM","Brooks Hall 103","The Emergence of States and Cities","",Closed,20,20,0
10281,ANTH,3010,100,Lecture,"4","Allison Alexy","TuTh 11:00AM - 12:15PM","New Cabell Hall 341","Theory and History of Anthropology","",Open,38,60,0
10284,ANTH,3010,101,Discussion,"4","Alessandro Questa Rebolledo","Fr 12:00PM - 12:50PM","Ruffner Hall 281","Theory and History of Anthropology","",Open,14,15,0
10282,ANTH,3010,102,Discussion,"4","Alessandro Questa Rebolledo","Th 5:00PM - 5:50PM","Ruffner Hall 223","Theory and History of Anthropology","",Closed,18,15,0
10283,ANTH,3010,103,Discussion,"4","Alessandro Questa Rebolledo","Fr 9:00AM - 9:50AM","New Cabell Hall 341","Theory and History of Anthropology","",Open,6,15,0
19730,ANTH,3175,001,Laboratory,"3","Jeffrey Hantman","TuTh 3:30PM - 4:45PM","New Cabell Hall 412","Native American Art: The Astor Collection","",Closed,16,15,0
19731,ANTH,3240,001,Lecture,"3","Rose Wellman","TuTh 2:00PM - 3:15PM","New Cabell Hall 332","The Anthropology of Food","",Closed,39,35,0
19732,ANTH,3260,100,Lecture,"3","Ivar Hultin","MoWe 3:00PM - 3:50PM","Wilson Hall 301","Globalization and Development","",Open,116,120,0
19733,ANTH,3260,101,Discussion,"3","Nathalie Nahas","Th 4:00PM - 4:50PM","New Cabell Hall 431","Globalization and Development","",Open,18,20,0
19734,ANTH,3260,102,Discussion,"3","Nathalie Nahas","Fr 10:00AM - 10:50AM","Ruffner Hall 175","Globalization and Development","",Closed,20,20,0
19735,ANTH,3260,103,Discussion,"3","Nathalie Nahas","Fr 11:00AM - 11:50AM","Ruffner Hall 187","Globalization and Development","",Open,18,20,0
19736,ANTH,3260,104,Discussion,"3","David Flood","Th 5:00PM - 5:50PM","Physics Bldg 218","Globalization and Development","",Open,19,20,0
19737,ANTH,3260,105,Discussion,"3","David Flood","Fr 10:00AM - 10:50AM","Minor Hall 130","Globalization and Development","",Closed,21,20,0
19738,ANTH,3260,106,Discussion,"3","David Flood","Fr 11:00AM - 11:50AM","Ruffner Hall 175","Globalization and Development","",Closed,20,20,0
19739,ANTH,3370,100,Lecture,"3","George Mentore","MoWe 11:00AM - 11:50AM","Monroe Hall 124","Power and the Body","",Open,59,60,0
20298,ANTH,3370,101,Discussion,"3","Lucas de Carvalho","Th 4:00PM - 4:50PM","New Cabell Hall 423","Power and the Body","",Closed,22,20,0
20299,ANTH,3370,102,Discussion,"3","Lucas de Carvalho","Fr 10:00AM - 10:50AM","Monroe Hall 114","Power and the Body","",Open,17,20,0
20300,ANTH,3370,103,Discussion,"3","Lucas de Carvalho","Fr 11:00AM - 11:50AM","Ruffner Hall 281","Power and the Body","",Closed,20,20,0
21413,ANTH,3541,001,Lecture,"3","Adam Harr","MoWeFr 12:00PM - 12:50PM","Nau 141","Topics in Linguistics","Language and Religion",Closed,25,25,0
19740,ANTH,3559,001,Lecture,"3","Patricia Wattenmaker","Th 3:30PM - 4:45PM","Wilson Hall 235","New Course in Anthropology","Politics and the Past",Open,18,25,0
19741,ANTH,3559,002,Lecture,"3","Stephen Plog","MoWe 2:00PM - 3:15PM","Wilson Hall 141A","New Course in Anthropology","Arch Research Strategies",Open,7,15,0
20301,ANTH,3589,001,Lecture,"3","Carolyn Heitman","TuTh 9:30AM - 10:45AM","Physics Bldg 218","Topics in Archaeology","The Archaeology of Death",Closed,36,35,0
21687,ANTH,3590,001,Lecture,"3","Trevor Goldsmith","TuTh 12:30PM - 1:45PM","New Cabell Hall 341","Social and Cultural Anthropology","European Antiliberalism",Open,13,35,0
19743,ANTH,3880,001,Lecture,"3","Adria Laviolette","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 332","African Archaeology","",Open,10,35,0
19744,ANTH,3890,100,Lecture,"3","Stephen Plog","TuTh 11:00AM - 11:50AM","New Cabell Hall 332","Archaeology of the American Southwest","",Open,30,40,0
20302,ANTH,3890,101,Discussion,"3","Susan Palazzo","We 9:00AM - 9:50AM","New Cabell Hall 331","Archaeology of the American Southwest","",Open,15,20,0
20303,ANTH,3890,102,Discussion,"3","Susan Palazzo","We 10:00AM - 10:50AM","Wilson Hall 235","Archaeology of the American Southwest","",Open,15,20,0
12789,ANTH,4591,001,Seminar,"3","George Mentore","MoWe 3:30PM - 4:45PM","Brooks Hall 103","Senior Seminar in Anthropology","Philosophical Anthropology",Open,9,15,0
12791,ANTH,4591,002,Seminar,"3","Ravindra Khare","Th 2:00PM - 4:30PM","Brooks Hall 103","Senior Seminar in Anthropology","Globalizing Inequalities",Open,8,18,0
12792,ANTH,4591,003,Seminar,"3","Matthew Pawlowicz","MoWe 2:00PM - 3:15PM","Brooks Hall 103","Senior Seminar in Anthropology","Archaeology and Globalization",Open,11,18,0
10288,ANTH,4993,001,Independent Study,"1 - 6","Jeffrey Hantman","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
10289,ANTH,4993,002,Independent Study,"1 - 6","Stephen Plog","TBA","TBA","Independent Study in Anthropology","",Open,0,10,0
15294,ANTH,4993,003,Independent Study,"1 - 6","Fraser Neiman","TBA","TBA","Independent Study in Anthropology","",Open,0,10,0
15303,ANTH,4993,005,Independent Study,"1 - 6","Roy Wagner","TBA","TBA","Independent Study in Anthropology","",Open,2,10,0
15360,ANTH,4993,006,Independent Study,"1 - 6","Richard Handler","TBA","TBA","Independent Study in Anthropology","",Open,0,30,0
16531,ANTH,4993,007,Independent Study,"1 - 6","Patricia Wattenmaker","TBA","TBA","Independent Study in Anthropology","",Open,0,3,0
16584,ANTH,4993,008,Independent Study,"1 - 6","Ira Bashkow","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16585,ANTH,4993,009,Independent Study,"1 - 6","Yarimar Bonilla","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16586,ANTH,4993,010,Independent Study,"1 - 6","Ellen Contini-Morava","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16587,ANTH,4993,011,Independent Study,"1 - 6","Frederick Damon","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16588,ANTH,4993,012,Independent Study,"1 - 6","Eve Danziger","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16589,ANTH,4993,013,Independent Study,"1 - 6","Lise Dobrin","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16590,ANTH,4993,014,Independent Study,"1 - 6","Carrie Douglass","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16591,ANTH,4993,015,Independent Study,"1 - 6","Ravindra Khare","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16592,ANTH,4993,016,Independent Study,"1 - 6","Adria Laviolette","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16593,ANTH,4993,017,Independent Study,"1 - 6","Daniel Lefkowitz","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16594,ANTH,4993,018,Independent Study,"1 - 6","Susan McKinnon","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16595,ANTH,4993,019,Independent Study,"1 - 6","George Mentore","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16596,ANTH,4993,020,Independent Study,"1 - 6","Peter Metcalf","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16597,ANTH,4993,021,Independent Study,"1 - 6","John Shepherd","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16598,ANTH,4993,022,Independent Study,"1 - 6","Kathleen Weston","TBA","TBA","Independent Study in Anthropology","",Open,0,5,0
16677,ANTH,4993,023,Independent Study,"1 - 6","Rachel Most","TBA","TBA","Independent Study in Anthropology","",Open,2,30,0
10290,ANTH,4998,001,Independent Study,"3","Staff","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
15333,ANTH,4998,002,Independent Study,"3","Ira Bashkow","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
16574,ANTH,4998,003,Independent Study,"3","Jeffrey Hantman","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16599,ANTH,4998,004,Independent Study,"3","Yarimar Bonilla","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16600,ANTH,4998,005,Independent Study,"3","Ellen Contini-Morava","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16601,ANTH,4998,006,Independent Study,"3","Frederick Damon","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16602,ANTH,4998,007,Independent Study,"3","Eve Danziger","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16603,ANTH,4998,008,Independent Study,"3","Lise Dobrin","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16604,ANTH,4998,009,Independent Study,"3","Carrie Douglass","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16605,ANTH,4998,010,Independent Study,"3","Richard Handler","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16606,ANTH,4998,011,Independent Study,"3","Ravindra Khare","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16607,ANTH,4998,012,Independent Study,"3","Adria Laviolette","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16608,ANTH,4998,013,Independent Study,"3","Daniel Lefkowitz","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16609,ANTH,4998,014,Independent Study,"3","Susan McKinnon","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
16610,ANTH,4998,015,Independent Study,"3","George Mentore","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,30,0
