ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
19643,ACCT,5210,701,Lecture,"3","Karen Young","Tu 6:30PM - 9:30PM","Northern Virginia Center","Introductory Auditing","",Open,10,24,0
19644,ACCT,5250,701,Lecture,"3","Karen Young","We 6:30PM - 9:30PM","Northern Virginia Center","Advanced Auditing","",Open,9,24,0
19805,ACCT,5310,502,Lecture,"3","Rebecca Adams","Th 6:15PM - 9:15PM","Zehmer Hall Conference Center","Selected Topics in Advanced Accounting","",Open,13,20,0
19645,ACCT,5310,701,Lecture,"3","Molly Parker","Mo 6:30PM - 9:30PM","Northern Virginia Center","Selected Topics in Advanced Accounting","",Open,12,24,0
19646,ACCT,5330,701,Lecture,"3","Richard Evans","Th 6:30PM - 9:30PM","Northern Virginia Center","Accounting for Non-Business Organizations","",Open,4,24,0
22446,ACCT,5410,501,Lecture,"3","Ralph Traylor","Tu 6:00PM - 9:00PM","Zehmer Hall Conference Center","Fraud Examination","",Open,10,20,0
19647,ACCT,5460,701,Lecture,"3","Thomas Hughes","Fr 6:30PM - 9:30PM","Northern Virginia Center","Federal Taxation II","",Open,8,24,0
22505,AIRS,100,001,Laboratory,"0","Jared Hoover","Tu 3:30PM - 5:30PM","Physics Bldg 203","Leadership Laboratory","",Open,7,30,0
17791,AIRS,1200,001,Lecture,"1","Jared Hoover","We 2:00PM - 2:50PM","TBA","The Foundations of the U.S. Air Force","",Open,6,30,0
17793,AIRS,1200,002,Lecture,"1","Jared Hoover","Tu 1:00PM - 1:50PM","TBA","The Foundations of the U.S. Air Force","",Open,0,80,0
17795,AIRS,1200,003,Lecture,"1","Jared Hoover","Th 2:00PM - 2:50PM","TBA","The Foundations of the U.S. Air Force","",Open,8,30,0
17797,AIRS,2200,1,Lecture,"1","James Fulks","Tu 2:00PM - 2:50PM","TBA","The Evolution of Air and Space Power","",Open,4,40,0
17799,AIRS,2200,2,Lecture,"1","James Fulks","Th 3:00PM - 3:50PM","TBA","The Evolution of Air and Space Power","",Open,13,30,0
17801,AIRS,3200,1,Lecture,"3","Kevin Plourde","TuTh 12:00PM - 3:30PM","Cauthen House 134","Concepts of Air Force Leadership and Management","",Open,13,25,0
17803,AIRS,4200,1,Lecture,"3","Daniel Debree","TuTh 12:15PM - 1:15PM","Cauthen House 112","National Security Affairs/Preparation for Active Duty","",Open,20,30,0
18094,ALAR,6712,1,Workshop,"2","Earl Mark","TuTh 2:00PM - 3:15PM","Campbell Hall 105","Studio Workshop","",Open,14,22,0
18385,ALAR,7020,1,Studio,"6","Staff","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,0,30,0
18386,ALAR,7020,2,Studio,"6","W Clark","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,8,30,0
18387,ALAR,7020,3,Studio,"6","Edward Ford","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,4,30,0
18388,ALAR,7020,4,Studio,"6","William Sherman","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,11,30,0
18389,ALAR,7020,5,Studio,"6","Jorg Sieweke","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,7,30,0
23530,ALAR,7020,6,Studio,"6","Christopher Counts, Julie Bargmann","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,11,30,0
18390,ALAR,8020,1,Studio,"6","Staff","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,0,30,0
18391,ALAR,8020,2,Studio,"6","W Clark","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,4,30,0
18392,ALAR,8020,3,Studio,"6","Edward Ford","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,8,30,0
18393,ALAR,8020,4,Studio,"6","William Sherman","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,2,30,0
18394,ALAR,8020,5,Studio,"6","Jorg Sieweke","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,6,30,0
23531,ALAR,8020,6,Studio,"6","Christopher Counts, Julie Bargmann","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,6,30,0
18656,ALAR,8995,1,Studio,"6","Craig Barton","TBA","TBA","Independent Design Research Studio","",Open,5,15,0
10069,AM,6070,001,Lecture,"3","Marek-Jerzy Pindera","MoWe 3:30PM - 4:45PM","Mechanical Engr Bldg 347","Theory of Elasticity","",Open,1,2,0
10073,AM,6993,001,Independent Study,"1 - 12","Staff","TBA","TBA","Independent Study","",Open,0,50,0
10075,AM,6995,001,Independent Study,"1 - 12","Staff","TBA","TBA","Supervised Project Research","",Open,0,50,0
10081,AM,7993,001,Independent Study,"1 - 12","Staff","TBA","TBA","Independent Study","",Open,0,50,0
10085,AM,8987,001,Independent Study,"1 - 12","Staff","TBA","TBA","Graduate Teaching Instruction","",Open,0,25,0
10087,AM,9897,001,Independent Study,"1 - 12","Staff","TBA","TBA","Graduate Teaching Instruction","",Open,0,20,0
11011,AMST,2300,001,Lecture,"3","Daniel Chavez","TuTh 12:30PM - 1:45PM","Monroe Hall 134","Introduction to U.S. Latino Studies","",Closed,37,35,0
21043,AMST,2500,001,Lecture,"3","Lisa Goff","MoWe 2:00PM - 3:15PM","New Cabell Hall 118","Major Works for American Studies","Cultural Landscapes of  the US",Open,17,25,0
18481,AMST,3001,001,Seminar,"3","Sandhya Shukla","TuTh 11:00AM - 12:15PM","Bryan Hall 330","Theories and Methods of American Studies","",Open,11,18,0
18482,AMST,3001,002,Seminar,"3","Matthew Hedstrom","MoWe 3:30PM - 4:45PM","Bryan Hall 330","Theories and Methods of American Studies","",Closed,20,18,0
18480,AMST,4500,001,Seminar,"3","Sylvia Chong","TuTh 2:00PM - 3:15PM","Bryan Hall 330","Fourth-Year Seminar in American Studies","Social Science Theory of Race",Open,7,18,0
20365,AMST,4500,002,Seminar,"3","Ruth Hill","TuTh 9:30AM - 10:45AM","Bryan Hall 330","Fourth-Year Seminar in American Studies","Race in the Americas",Open,6,18,0
24673,AMST,4993,001,Independent Study,"3","Anna Brickhouse","TBA","TBA","Independent Study","",Open,0,30,0
24674,AMST,4993,002,Independent Study,"3","Daniel Chavez","TBA","TBA","Independent Study","",Open,0,30,0
24675,AMST,4993,003,Independent Study,"3","Sylvia Chong","TBA","TBA","Independent Study","",Open,0,30,0
24676,AMST,4993,004,Independent Study,"3","Jennifer Greeson","TBA","TBA","Independent Study","",Open,0,30,0
24677,AMST,4993,005,Independent Study,"3","Grace Hale","TBA","TBA","Independent Study","",Open,0,30,0
24678,AMST,4993,006,Independent Study,"3","Matthew Hedstrom","TBA","TBA","Independent Study","",Open,0,30,0
24679,AMST,4993,007,Independent Study,"3","Carmenita Higginbotham","TBA","TBA","Independent Study","",Open,1,30,0
24680,AMST,4993,008,Independent Study,"3","Ruth Hill","TBA","TBA","Independent Study","",Open,0,30,0
24681,AMST,4993,009,Independent Study,"3","Eric Lott","TBA","TBA","Independent Study","",Open,0,30,0
24682,AMST,4993,010,Independent Study,"3","Maurie McInnis","TBA","TBA","Independent Study","",Open,0,30,0
24683,AMST,4993,011,Independent Study,"3","Christian McMillen","TBA","TBA","Independent Study","",Open,0,30,0
24684,AMST,4993,012,Independent Study,"3","Sandhya Shukla","TBA","TBA","Independent Study","",Open,1,30,0
21677,AMST,4999,001,Seminar,"3","Carmenita Higginbotham","MoWe 10:00AM - 10:50AM","Monroe Hall 113","Distinguished Majors Thesis Seminar","",Open,6,10,0
11015,ANTH,1010,001,Lecture,"3","Carrie Douglass","MoWeFr 10:00AM - 10:50AM","Claude Moore Nursing Educ G120","Introduction to Anthropology","",Closed,75,75,0
21045,ANTH,2153,001,Lecture,"3","Karenne Wood","MoWe 2:00PM - 3:15PM","Gilmer Hall 141","North American Indians","",Open,58,60,0
20966,ANTH,2210,001,Lecture,"3","Todne Thomas","TuTh 11:00AM - 12:15PM","New Cabell Hall 215","Marriage and the Family","",Open,20,25,0
19607,ANTH,2320,001,Lecture,"3","Adam Harr","TuTh 11:00AM - 12:15PM","Clark Hall 101","Anthropology of Religion","",Closed,35,35,0
11017,ANTH,2360,001,Lecture,"3","Roy Wagner","TuTh 9:30AM - 10:45AM","Physics Bldg 204","Don Juan and Castaneda","",Open,113,120,0
21044,ANTH,2365,001,Lecture,"3","Carrie Douglass","MoWe 3:30PM - 4:45PM","New Cabell Hall 316","Art and Anthropology","",Open,32,35,0
19595,ANTH,2400,100,Lecture,"3","Ellen Contini-Morava","MoWe 2:00PM - 2:50PM","Clark Hall 108","Language and Culture","",Closed,122,120,0
19596,ANTH,2400,101,Discussion,"3","Viktoryia Kalesnikava","Fr 10:00AM - 10:50AM","Ruffner Hall 281","Language and Culture","",Closed,20,20,0
19597,ANTH,2400,102,Discussion,"3","Viktoryia Kalesnikava","Th 4:00PM - 4:50PM","New Cabell Hall 241","Language and Culture","",Closed,21,20,0
19598,ANTH,2400,103,Discussion,"3","Viktoryia Kalesnikava","Th 5:00PM - 5:50PM","New Cabell Hall 216","Language and Culture","",Closed,20,20,0
19609,ANTH,2400,104,Discussion,"3","Julie Starr","We 5:00PM - 5:50PM","New Cabell Hall 241","Language and Culture","",Closed,21,20,0
19610,ANTH,2400,105,Discussion,"3","Julie Starr","We 6:00PM - 6:50PM","New Cabell Hall 235","Language and Culture","",Closed,20,20,0
19611,ANTH,2400,106,Discussion,"3","Julie Starr","Th 5:00PM - 5:50PM","New Cabell Hall 132","Language and Culture","",Closed,20,20,0
19612,ANTH,2430,100,Lecture,"3","Lise Dobrin","TuTh 11:00AM - 11:50AM","New Cabell Hall 311","Languages of the World","",Closed,61,60,0
19613,ANTH,2430,101,Discussion,"3","Staff","Th 4:00PM - 4:50PM","Clark Hall G054","Languages of the World","",Closed,21,20,0
19617,ANTH,2430,102,Discussion,"3","Staff","Fr 1:00PM - 1:50PM","Fayerweather Hall 215","Languages of the World","",Closed,20,20,0
19618,ANTH,2430,103,Discussion,"3","Staff","Fr 2:00PM - 2:50PM","New Cabell Hall 335","Languages of the World","",Closed,20,20,0
19614,ANTH,2559,001,Lecture,"3","Susan McKinnon","TuTh 9:30AM - 10:45AM","New Cabell Hall B030","New Course in Anthropology","Pacific Archaeology",Open,26,30,0
19616,ANTH,2559,003,Lecture,"3","Caren Freeman","TuTh 12:30PM - 1:45PM","New Cabell Hall 424","New Course in Anthropology","Contemporary South Korea",Open,29,35,0
19615,ANTH,2559,200,Lecture,"3","Peter Metcalf","MoWe 4:00PM - 4:50PM","Monroe Hall 130","New Course in Anthropology","World of Islands: Oceania",Open,57,80,0
23636,ANTH,2559,201,Discussion,"3","Yu-Chien Huang","We 12:00PM - 12:50PM","New Cabell Hall B026","New Course in Anthropology","World of Islands: Oceania",Open,15,16,0
23637,ANTH,2559,202,Discussion,"3","Yu-Chien Huang","We 6:00PM - 6:50PM","Monroe Hall 114","New Course in Anthropology","World of Islands: Oceania",Open,3,16,0
23638,ANTH,2559,203,Discussion,"3","Yu-Chien Huang","Th 3:00PM - 3:50PM","New Cabell Hall 334","New Course in Anthropology","World of Islands: Oceania",Open,13,16,0
23639,ANTH,2559,204,Discussion,"3","Yu-Chien Huang","Th 4:00PM - 4:50PM","New Cabell Hall 432","New Course in Anthropology","World of Islands: Oceania",Open,15,16,0
23640,ANTH,2559,205,Discussion,"3","Yu-Chien Huang","Th 6:00PM - 6:50PM","New Cabell Hall 432","New Course in Anthropology","World of Islands: Oceania",Open,11,16,0
19623,ANTH,2670,100,Lecture,"3","Ira Bashkow","TuTh 2:00PM - 3:15PM","Physics Bldg 203","How Others See Us","",Closed,187,180,0
19624,ANTH,2670,101,Discussion,"3","Dionisios Kavadias","Th 5:00PM - 5:50PM","Wilson Hall 216","How Others See Us","",Closed,21,20,0
19625,ANTH,2670,102,Discussion,"3","Dionisios Kavadias","Fr 9:00AM - 9:50AM","New Cabell Hall 325","How Others See Us","",Closed,20,20,0
19661,ANTH,2670,103,Discussion,"3","David Flood","Th 5:00PM - 5:50PM","New Cabell Hall 316","How Others See Us","",Closed,22,20,0
19662,ANTH,2670,104,Discussion,"3","Ann Githinji","Fr 10:00AM - 10:50AM","Ruffner Hall 173","How Others See Us","",Closed,21,20,0
19663,ANTH,2670,105,Discussion,"3","Ann Githinji","Fr 11:00AM - 11:50AM","Fayerweather Hall 215","How Others See Us","",Open,19,20,0
19664,ANTH,2670,106,Discussion,"3","Ann Githinji","Fr 3:00PM - 3:50PM","New Cabell Hall 330","How Others See Us","",Closed,21,20,0
19667,ANTH,2670,107,Discussion,"3","David Flood","Mo 4:00PM - 4:50PM","New Cabell Hall 215","How Others See Us","",Closed,24,20,0
19668,ANTH,2670,108,Discussion,"3","David Flood","Th 4:00PM - 4:50PM","New Cabell Hall 210","How Others See Us","",Closed,22,20,0
19670,ANTH,2670,109,Discussion,"3","Dionisios Kavadias","Fr 8:00AM - 8:50AM","New Cabell Hall 331","How Others See Us","",Open,17,20,0
11029,ANTH,2820,100,Lecture,"3","Patricia Wattenmaker","TuTh 2:00PM - 3:15PM","Ruffner Hall G004B","The Emergence of States and Cities","",Open,58,60,0
11033,ANTH,2820,101,Discussion,"3","John Stoetzel","Fr 12:00PM - 12:50PM","Physics Bldg 218","The Emergence of States and Cities","",Closed,20,20,0
11031,ANTH,2820,102,Discussion,"3","John Stoetzel","Fr 11:00AM - 11:50AM","Ruffner Hall 173","The Emergence of States and Cities","",Open,19,20,0
11035,ANTH,2820,103,Discussion,"3","John Stoetzel","Th 6:00PM - 6:50PM","New Cabell Hall B020","The Emergence of States and Cities","",Open,19,20,0
11045,ANTH,3010,100,Lecture,"4","Andrew Nelson","TuTh 11:00AM - 12:15PM","Maury Hall 104","Theory and History of Anthropology","",Closed,61,60,0
11051,ANTH,3010,101,Discussion,"4","Andrew Nelson","Fr 12:00PM - 12:50PM","Physics Bldg 210","Theory and History of Anthropology","",Closed,21,20,0
11047,ANTH,3010,102,Discussion,"4","Andrew Nelson","Th 5:00PM - 5:50PM","New Cabell Hall 430","Theory and History of Anthropology","",Closed,20,20,0
11049,ANTH,3010,103,Discussion,"4","Andrew Nelson","Fr 9:00AM - 9:50AM","Brooks Hall 103A","Theory and History of Anthropology","",Closed,20,20,0
20967,ANTH,3129,001,Lecture,"3","John Shepherd","MoWe 3:00PM - 4:15PM","Clark Hall 101","Marriage, Fertility, and Mortality","",Open,25,30,0
20969,ANTH,3175,001,Laboratory,"3","Elizabeth Bollwerk","Th 1:00PM - 3:30PM","Fayerweather Hall 208","Native American Art: The Astor Collection","",Open,9,10,0
20965,ANTH,3274,001,Lecture,"3","Harri Siikala","MoWe 3:00PM - 4:15PM","Clark Hall 102","Divine Kings: Earthly Powers and the Politics of Transcendence","",Open,28,30,0
11053,ANTH,3340,100,Lecture,"4","Frederick Damon","MoWeFr 10:00AM - 10:50AM","Ruffner Hall G004B","Ecology and Society: An Introduction to the New Ecological Anthropology","",Open,19,60,0
11055,ANTH,3340,101,Discussion,"4","Michael Fedore","Fr 11:00AM - 11:50AM","Ruffner Hall 281","Ecology and Society: An Introduction to the New Ecological Anthropology","",Open,7,20,0
11057,ANTH,3340,102,Discussion,"4","Michael Fedore","Fr 12:00PM - 12:50PM","Ruffner Hall 281","Ecology and Society: An Introduction to the New Ecological Anthropology","",Open,9,20,0
11059,ANTH,3340,103,Discussion,"4","Michael Fedore","Fr 3:00PM - 3:50PM","Brooks Hall 103A","Ecology and Society: An Introduction to the New Ecological Anthropology","",Open,3,16,0
19675,ANTH,3370,100,Lecture,"3","George Mentore","TuTh 11:00AM - 12:15PM","Physics Bldg 204","Power and the Body","",Open,57,80,0
19676,ANTH,3370,101,Discussion,"3","Michael Como","Th 6:00PM - 6:50PM","New Cabell Hall B029","Power and the Body","",Open,19,20,0
19677,ANTH,3370,102,Discussion,"3","Michael Como","Th 7:00PM - 7:50PM","New Cabell Hall 139","Power and the Body","",Open,13,20,0
19678,ANTH,3370,103,Discussion,"3","Michael Como","Fr 10:00AM - 10:50AM","Fayerweather Hall 215","Power and the Body","",Open,9,20,0
19679,ANTH,3370,104,Discussion,"3","Michael Como","Fr 12:00PM - 12:50PM","Ruffner Hall 173","Power and the Body","",Open,16,20,0
11069,ANTH,3490,100,Lecture,"3","Eve Danziger","MoWe 10:00AM - 10:50AM","Mcleod Hall 1003","Language and Thought","",Closed,60,60,0
11073,ANTH,3490,101,Discussion,"3","Lucas de Carvalho","We 12:00PM - 12:50PM","New Cabell Hall 234","Language and Thought","",Closed,20,20,0
11071,ANTH,3490,102,Discussion,"3","Lucas de Carvalho","Fr 10:00AM - 10:50AM","Mcleod Hall 2005","Language and Thought","",Closed,20,20,0
11075,ANTH,3490,103,Discussion,"3","Lucas de Carvalho","Th 4:00PM - 4:50PM","New Cabell Hall 330","Language and Thought","",Closed,20,20,0
19606,ANTH,3559,001,Lecture,"3","Ravindra Khare","Mo 2:00PM - 4:30PM","Minor Hall 130","New Course in Anthropology","Changing Hindu Worldview",Open,13,35,0
20970,ANTH,3559,002,Lecture,"3","Phil Geib","TuTh 12:30PM - 1:45PM","Brooks Hall B002","New Course in Anthropology","Archaeological Lab Analysis",Open,9,10,0
20971,ANTH,3559,003,Lecture,"3","Susan McKinnon","TuTh 3:30PM - 4:45PM","Maury Hall 113","New Course in Anthropology","Digital Archaeology",Open,17,30,0
20972,ANTH,3559,004,Lecture,"3","Claire Snell-Rood","TuTh 9:30AM - 10:45AM","Maury Hall 110","New Course in Anthropology","Applied Anthropology",Open,26,30,0
20973,ANTH,3559,005,Lecture,"3","Yarimar Bonilla","Tu 3:30PM - 6:00PM","Cocke Hall 115","New Course in Anthropology","Anthropology of Dissent",Open,29,30,0
20974,ANTH,3559,006,Lecture,"3","Frederick Damon","MoWe 3:00PM - 4:15PM","Chemistry Bldg 305","New Course in Anthropology","The Use of Anthropology Today",Open,4,30,0
20975,ANTH,3559,007,Lecture,"3","Nicolas Sihle","MoWe 3:30PM - 4:45PM","New Cabell Hall B030","New Course in Anthropology","Religion, Ritual and Society",Open,15,30,0
24321,ANTH,3559,008,Lecture,"3","Wende Marshall","Th 6:00PM - 8:30PM","Brooks Hall 103A","New Course in Anthropology","",Closed,15,15,0
22502,ANTH,3600,001,Lecture,"3","M. Menair","TuTh 12:30PM - 1:45PM","New Cabell Hall 222","Sex, Gender, and Culture","",Open,33,35,0
11079,ANTH,3670,001,Lecture,"3","Nicolas Sihle","TuTh 2:00PM - 3:15PM","New Cabell Hall 430","Tibet and the Himalayas","",Open,26,30,0
20982,ANTH,3885,001,Lecture,"3","Adria Laviolette","MoWeFr 11:00AM - 11:50AM","Physics Bldg 205","Archaeology of Europe","",Open,34,35,0
19691,ANTH,4559,001,Lecture,"3","Fraser Neiman","Mo 4:00PM - 6:30PM","New Cabell Hall 323","New Course in Anthropology","Quantitative Analysis II",Open,0,10,0
19690,ANTH,4559,002,Lecture,"3","Susan McKinnon","We 5:00PM - 7:30PM","New Cabell Hall 432","New Course in Anthropology","Archaeology of Chiefdoms",Open,1,10,0
20983,ANTH,4559,003,Lecture,"3","Stephanie Berard, Yarimar Bonilla","Th 3:30PM - 6:00PM","Clark Hall 101","New Course in Anthropology","French Caribbean Perspectives",Open,7,10,0
19654,ANTH,4991,001,Seminar,"3","Susan McKinnon","We 3:30PM - 6:00PM","Pavilion VIII 108","Senior Seminar in Anthropology","",Open,16,18,0
19686,ANTH,4991,002,Seminar,"3","John Shepherd","TuTh 9:30AM - 10:45AM","Brooks Hall 103A","Senior Seminar in Anthropology","",Open,7,18,0
19688,ANTH,4991,004,Seminar,"3","Wende Marshall","TuTh 11:00AM - 12:15PM","Mcleod Hall 2006","Senior Seminar in Anthropology","",Closed,21,18,0
11083,ANTH,4993,001,Independent Study,"1 - 6","Jeffrey Hantman","TBA","TBA","Independent Study in Anthropology","",Open,1,25,0
11085,ANTH,4993,002,Independent Study,"1 - 6","Stephen Plog","TBA","TBA","Independent Study in Anthropology","",Open,1,10,0
24560,ANTH,4993,003,Independent Study,"1 - 6","Fraser Neiman","TBA","TBA","Independent Study in Anthropology","",Open,1,10,0
24561,ANTH,4993,004,Independent Study,"1 - 6","Wende Marshall","TBA","TBA","Independent Study in Anthropology","",Open,1,10,0
24621,ANTH,4993,005,Independent Study,"1 - 6","Roy Wagner","TBA","TBA","Independent Study in Anthropology","",Open,1,10,0
24948,ANTH,4993,006,Independent Study,"1 - 6","Richard Handler","TBA","TBA","Independent Study in Anthropology","",Open,1,30,0
24968,ANTH,4993,007,Independent Study,"1 - 6","John Shepherd","TBA","TBA","Independent Study in Anthropology","",Open,1,30,0
24969,ANTH,4993,008,Independent Study,"1 - 6","Carrie Douglass","TBA","TBA","Independent Study in Anthropology","",Open,0,30,0
11087,ANTH,4998,001,Independent Study,"3","Ravindra Khare","TBA","TBA","Distinguished Majors Thesis Research","",Open,1,25,0
24685,ANTH,4998,002,Independent Study,"3","Ira Bashkow","TBA","TBA","Distinguished Majors Thesis Research","",Open,0,25,0
11089,ANTH,4999,001,Independent Study,"3","Susan McKinnon","TBA","TBA","Distinguished Majors Thesis Writing","",Open,4,25,0
22415,ANTH,4999,002,Independent Study,"3","George Mentore","TBA","TBA","Distinguished Majors Thesis Writing","",Open,2,30,0
24688,ANTH,4999,003,Independent Study,"3","Ira Bashkow","TBA","TBA","Distinguished Majors Thesis Writing","",Open,1,30,0
11091,ANTH,5040,001,Lecture,"3","Lise Dobrin","Mo 5:00PM - 7:30PM","Brooks Hall 103A","Linguistic Field Methods","",Open,14,15,0
21650,ANTH,5200,001,Lecture,"3","Susan McKinnon","We 6:00PM - 8:30PM","Brooks Hall 103A","History of Kinship Studies","",Open,7,15,0
20984,ANTH,5360,001,Lecture,"3","Richard Merkel","We 6:00PM - 8:30PM","Pavilion VIII 108","World Mental Health","",Closed,18,15,0
19696,ANTH,5430,001,Lecture,"3","Ellen Contini-Morava","TuTh 2:00PM - 3:15PM","Brooks Hall 103A","African Language Structures","",Open,10,15,0
19666,ANTH,5470,001,Lecture,"3","Daniel Lefkowitz","Mo 2:00PM - 4:30PM","New Cabell Hall 235","Language and Identity","",Open,9,15,0
19694,ANTH,5529,001,Seminar,"3","Roy Wagner","TuTh 12:30PM - 1:45PM","Chemistry Bldg 262","Topics in Social Anthropology","Mythodology",Closed,26,25,0
19695,ANTH,5529,002,Seminar,"3","Ravindra Khare","We 2:00PM - 4:30PM","Contact Department","Topics in Social Anthropology","Globalizing Inequalities",Open,2,15,0
20985,ANTH,5529,003,Seminar,"3","Edith Turner","Th 7:00PM - 9:30PM","Contact Department","Topics in Social Anthropology","Communitas, Flow and Zone",Open,16,20,0
19697,ANTH,5559,001,Lecture,"3","Diane Hoffman","Tu 1:00PM - 3:45PM","Ruffner Hall 121A","New Course in Anthropology","Health Development & Education",Closed,3,2,0
11099,ANTH,5589,001,Lecture,"3","Adria Laviolette","We 2:00PM - 4:30PM","Brooks Hall 103A","Selected Topics in Archaeology","Household Archaeology",Open,7,15,0
