ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
28167,ALAR,6712,1,Workshop,"2","Earl Mark","TuTh 2:00PM - 3:15PM","Campbell Hall 105","Studio Workshop","",Open,11,22,0
28232,ALAR,7020,1,Studio,"6","Staff","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,0,80,0
28235,ALAR,7020,2,Studio,"6","W Clark","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,7,30,0
28238,ALAR,7020,3,Studio,"6","Maurice Cox","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,7,30,0
28241,ALAR,7020,4,Studio,"6","Edward Ford","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,6,30,0
28244,ALAR,7020,5,Studio,"6","John Quale","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,3,30,0
28404,ALAR,7020,6,Studio,"6","Jorg Sieweke","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,8,30,0
38481,ALAR,7020,7,Studio,"6","Lucia Phinney","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,3,20,0
38484,ALAR,7020,8,Studio,"6","Kendra Taylor","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio I","",Open,8,20,0
28247,ALAR,8020,1,Studio,"6","Staff","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,0,80,0
28250,ALAR,8020,2,Studio,"6","W Clark","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,7,30,0
28251,ALAR,8020,3,Studio,"6","Maurice Cox","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,1,30,0
28255,ALAR,8020,4,Studio,"6","Edward Ford","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,6,30,0
28258,ALAR,8020,5,Studio,"6","John Quale","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,1,30,0
28407,ALAR,8020,6,Studio,"6","Jorg Sieweke","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,5,30,0
38482,ALAR,8020,7,Studio,"6","Lucia Phinney","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,5,20,0
38485,ALAR,8020,8,Studio,"6","Kendra Taylor","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Design Research Studio II","",Open,0,30,0
28300,ALAR,8995,1,Studio,"6","Craig Barton","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Independent Design Research Studio","",Open,16,25,0
39065,ALAR,8995,2,Studio,"6","Peter Waldman","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","Independent Design Research Studio","",Closed,1,1,0
32102,AM,6070,001,Lecture,"3","Marek-Jerzy Pindera","MoWe 3:30PM - 4:45PM","Mechanical Engr Bldg 347","Theory of Elasticity","",Open,0,2,0
32105,AM,6993,001,Independent Study,"1 - 12","Thomas Baber","TBA","TBA","Independent Study in Applied Mechanics","",Open,0,50,0
32108,AM,6995,001,Independent Study,"1 - 12","Thomas Baber","TBA","TBA","Supervised Project Research  in Applied Mechanics","",Open,0,50,0
37668,AM,7140,001,Lecture,"3","Cornelius Horgan","MoWe 2:00PM - 3:15PM","Thornton Hall D221","Nonlinear Elasticity Theory","",Open,9,15,0
32111,AM,7993,001,Independent Study,"1 - 12","Thomas Baber","TBA","TBA","Independent Study in Applied Mechanics","",Open,0,50,0
32114,AM,8987,001,Independent Study,"1 - 12","Thomas Baber","TBA","TBA","Graduate Teaching Instruction  in Applied Mechanics","",Open,0,25,0
32117,AM,9897,001,Independent Study,"1 - 12","Thomas Baber","TBA","TBA","Graduate Teaching Instruction  in Applied Mechanics","",Open,0,20,0
21662,AMST,2500,001,Lecture,"3","Carmenita Higginbotham","TuTh 9:30AM - 10:45AM","Maury Hall 113","Major Works for American Studies","Art of Disney",Closed,25,25,0
37248,AMST,2500,002,Lecture,"3","Ashley Williams","MoWe 3:30PM - 4:45PM","New Cabell Hall 235","Major Works for American Studies","ChinAm Lg, Culture & Identity",Open,13,18,0
37249,AMST,2500,003,Lecture,"3","Kendra Hamilton","TuTh 11:00AM - 12:15PM","Nau 142","Major Works for American Studies","The Big House",Open,16,18,0
37798,AMST,2500,004,Lecture,"3","Matthew Hedstrom","MoWe 2:00PM - 3:15PM","Gibson 341","Major Works for American Studies","Christian America?",Open,12,15,0
36064,AMST,2753,001,Lecture,"4","Louis Nelson, Maurie McInnis","MoWe 2:00PM - 3:15PM","Clark Hall 108","Arts and Cultures of the Slave South","",Open,48,160,0
38370,AMST,2753,101,Discussion,"4","Katelyn Crawford","Mo 9:00AM - 9:50AM","TBA","Arts and Cultures of the Slave South","",Open,9,18,0
38371,AMST,2753,102,Discussion,"4","Katelyn Crawford","Mo 10:00AM - 10:50AM","Fayerweather Hall 206","Arts and Cultures of the Slave South","",Closed,6,18,0
38372,AMST,2753,103,Discussion,"4","Dylan Rogers","Mo 11:00AM - 11:50AM","Fayerweather Hall 208","Arts and Cultures of the Slave South","",Closed,2,18,0
38373,AMST,2753,104,Discussion,"4","Dylan Rogers","Tu 9:00AM - 9:50AM","Fayerweather Hall 206","Arts and Cultures of the Slave South","",Open,9,18,0
38374,AMST,2753,105,Discussion,"4","Dylan Rogers","Tu 10:00AM - 10:50AM","Fayerweather Hall 206","Arts and Cultures of the Slave South","",Open,4,18,0
38375,AMST,2753,106,Discussion,"4","Jennifer Grayburn","We 4:00PM - 4:50PM","Fayerweather Hall 206","Arts and Cultures of the Slave South","",Closed,0,18,0
38376,AMST,2753,107,Discussion,"4","Jennifer Grayburn","We 5:00PM - 5:50PM","Fayerweather Hall 206","Arts and Cultures of the Slave South","",Closed,7,18,0
38377,AMST,2753,108,Discussion,"4","Jennifer Grayburn","Th 11:00AM - 11:50AM","Fayerweather Hall 206","Arts and Cultures of the Slave South","",Open,4,18,0
38378,AMST,2753,109,Discussion,"4","Katelyn Crawford","Th 12:00PM - 12:50PM","Fayerweather Hall 208","Arts and Cultures of the Slave South","",Open,6,18,0
16608,AMST,3001,001,Seminar,"3","Sylvia Chong","TuTh 3:30PM - 4:45PM","Bryan Hall 312","Theories and Methods of American Studies","",Open,16,18,0
16605,AMST,4500,001,Seminar,"3","Eric Lott","Tu 5:00PM - 7:30PM","Wilson Hall 235","Fourth-Year Seminar in American Studies","Cultural History of Hollywood",Closed,11,9,0
20174,AMST,4500,002,Seminar,"3","Jennifer Greeson","TBA","TBA","Fourth-Year Seminar in American Studies","Autobiography and Nationalism",Closed,9,9,0
37250,AMST,4500,003,Seminar,"3","Kenrick Grandison","Th 6:30PM - 9:00PM","Bryan Hall 310","Fourth-Year Seminar in American Studies","Racial Geographies",Open,7,9,0
37645,AMST,4500,004,Seminar,"3","Carmenita Higginbotham","TuTh 1:00PM - 3:30PM","Fayerweather Hall 208","Fourth-Year Seminar in American Studies","Stardom and American Cinema",Closed,5,6,0
38081,AMST,4500,005,Seminar,"3","Sylvia Chong","TuTh 5:00PM - 6:15PM","Bryan Hall 312","Fourth-Year Seminar in American Studies","Censorship",Closed,9,9,0
36065,AMST,4893,001,Independent Study,"3","Sylvia Chong","TBA","TBA","Independent Study in Asian Pacific American Studies","",Open,0,30,0
27738,AMST,4993,001,Independent Study,"3","Anna Brickhouse","TBA","TBA","Independent Study","",Open,0,30,0
27741,AMST,4993,002,Independent Study,"3","Daniel Chavez","TBA","TBA","Independent Study","",Open,0,30,0
27744,AMST,4993,003,Independent Study,"3","Sylvia Chong","TBA","TBA","Independent Study","",Open,0,30,0
27747,AMST,4993,004,Independent Study,"3","Jennifer Greeson","TBA","TBA","Independent Study","",Open,0,30,0
27750,AMST,4993,005,Independent Study,"3","Grace Hale","TBA","TBA","Independent Study","",Open,0,30,0
27753,AMST,4993,006,Independent Study,"3","Matthew Hedstrom","TBA","TBA","Independent Study","",Open,0,30,0
27756,AMST,4993,007,Independent Study,"3","Carmenita Higginbotham","TBA","TBA","Independent Study","",Open,1,30,0
27759,AMST,4993,008,Independent Study,"3","Ruth Hill","TBA","TBA","Independent Study","",Open,0,30,0
27762,AMST,4993,009,Independent Study,"3","Eric Lott","TBA","TBA","Independent Study","",Open,0,30,0
27765,AMST,4993,010,Independent Study,"3","Maurie McInnis","TBA","TBA","Independent Study","",Open,0,30,0
27768,AMST,4993,011,Independent Study,"3","Christian McMillen","TBA","TBA","Independent Study","",Open,0,30,0
27771,AMST,4993,012,Independent Study,"3","Sandhya Shukla","TBA","TBA","Independent Study","",Open,0,30,0
22069,AMST,4999,001,Seminar,"3","Matthew Hedstrom","We 3:30PM - 6:00PM","Gibson 287","Distinguished Majors Thesis Seminar","",Open,5,6,0
10031,ANTH,1010,100,Lecture,"3","Yarimar Bonilla","MoWe 11:00AM - 11:50AM","Minor Hall 125","Introduction to Anthropology","",Closed,122,120,0
36072,ANTH,1010,101,Discussion,"3","Viktoryia Kalesnikava","Th 4:00PM - 4:50PM","New Cabell Hall 235","Introduction to Anthropology","",Closed,20,20,0
36073,ANTH,1010,102,Discussion,"3","Lucas de Carvalho","Fr 10:00AM - 10:50AM","Physics Bldg 205","Introduction to Anthropology","",Closed,20,20,0
36074,ANTH,1010,103,Discussion,"3","Lucas de Carvalho","Fr 11:00AM - 11:50AM","Ruffner Hall 175","Introduction to Anthropology","",Closed,22,20,0
36075,ANTH,1010,104,Discussion,"3","Lucas de Carvalho","Th 5:00PM - 5:50PM","New Cabell Hall B030","Introduction to Anthropology","",Closed,20,20,0
36076,ANTH,1010,105,Discussion,"3","Viktoryia Kalesnikava","Fr 10:00AM - 10:50AM","Ruffner Hall 223","Introduction to Anthropology","",Closed,20,20,0
36077,ANTH,1010,106,Discussion,"3","Viktoryia Kalesnikava","Fr 11:00AM - 11:50AM","Ruffner Hall 281","Introduction to Anthropology","",Closed,20,20,0
21668,ANTH,2153,001,Lecture,"3","Karenne Wood","MoWe 2:00PM - 3:15PM","Campbell Hall 158","North American Indians","",Closed,85,85,0
36428,ANTH,2156,001,Lecture,"3","Felistas Osotsi","MoWeFr 1:00PM - 1:50PM","Maury Hall 110","Peoples and Cultures of Africa","",Closed,24,25,0
36033,ANTH,2240,100,Lecture,"3","Peter Metcalf","MoWe 4:00PM - 4:50PM","Nau 211","Progress","",Closed,63,60,0
36034,ANTH,2240,101,Discussion,"3","Katharine Blumenthal","Fr 9:00AM - 9:50AM","New Cabell Hall 134","Progress","",Closed,22,20,0
36035,ANTH,2240,102,Discussion,"3","Katharine Blumenthal","Th 5:00PM - 5:50PM","New Cabell Hall B031","Progress","",Closed,21,20,0
36036,ANTH,2240,103,Discussion,"3","Katharine Blumenthal","Th 3:00PM - 3:50PM","New Cabell Hall 234","Progress","",Closed,20,20,0
36037,ANTH,2280,001,Lecture,"3","Carrie Douglass","MoWeFr 10:00AM - 10:50AM","Ruffner Hall G004B","Medical Anthropology","",Closed,59,60,0
10034,ANTH,2360,001,Lecture,"3","Roy Wagner","TuTh 9:30AM - 10:45AM","Minor Hall 125","Don Juan and Castaneda","",Closed,122,120,0
21665,ANTH,2365,001,Lecture,"3","Carrie Douglass","MoWe 3:30PM - 4:45PM","New Cabell Hall 324","Art and Anthropology","",Open,33,35,0
19088,ANTH,2400,100,Lecture,"3","Ellen Contini-Morava","MoWe 11:00AM - 11:50AM","Physics Bldg 204","Language and Culture","",Closed,121,120,0
19091,ANTH,2400,101,Discussion,"3","Staff","Fr 10:00AM - 10:50AM","Fayerweather Hall 215","Language and Culture","",Closed,21,20,0
19094,ANTH,2400,102,Discussion,"3","Staff","Th 4:00PM - 4:50PM","New Cabell Hall 325","Language and Culture","",Closed,20,20,0
19097,ANTH,2400,103,Discussion,"3","Staff","Th 5:00PM - 5:50PM","Wilson Hall 216","Language and Culture","",Closed,21,20,0
19105,ANTH,2400,104,Discussion,"3","Julie Starr","We 5:00PM - 5:50PM","Brooks Hall 103","Language and Culture","",Closed,21,20,0
19108,ANTH,2400,105,Discussion,"3","Julie Starr","We 6:00PM - 6:50PM","Brooks Hall 103","Language and Culture","",Open,19,20,0
19111,ANTH,2400,106,Discussion,"3","Julie Starr","Th 5:00PM - 5:50PM","New Cabell Hall 119","Language and Culture","",Open,19,20,0
37283,ANTH,2430,100,Lecture,"3","Lise Dobrin","MoWe 10:00AM - 10:50AM","Maury Hall 104","Languages of the World","",Open,55,60,0
37285,ANTH,2430,101,Discussion,"3","Grace Reynolds","Th 4:00PM - 4:50PM","New Cabell Hall 234","Languages of the World","",Closed,20,20,0
37286,ANTH,2430,102,Discussion,"3","Grace Reynolds","Th 5:00PM - 5:50PM","Brooks Hall 103","Languages of the World","",Open,17,20,0
37287,ANTH,2430,103,Discussion,"3","Grace Reynolds","We 4:00PM - 4:50PM","Chemistry Bldg 260","Languages of the World","",Open,18,20,0
36038,ANTH,2500,001,Lecture,"3","Lydia Rodriguez","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 337","Cultures, Regions, and Civilizations","Mayan World",Closed,30,30,0
36039,ANTH,2500,002,Lecture,"3","Kristin Lahatte","MoWeFr 10:00AM - 10:50AM","New Cabell Hall 337","Cultures, Regions, and Civilizations","Haiti",Closed,25,25,0
19123,ANTH,2559,002,Lecture,"3","Phil Geib","TuTh 2:00PM - 3:15PM","New Cabell Hall 123","New Course in Anthropology","Hunter-Gatherer Archaeology",Open,29,35,0
19120,ANTH,2559,300,Lecture,"3","Frank Bechter","MoWe 1:00PM - 1:50PM","New Cabell Hall 345","New Course in Anthropology","Narrative and Social Life",Open,45,60,0
36084,ANTH,2559,301,Discussion,"3","Nathan Hedges","Th 9:00AM - 9:50AM","New Cabell Hall 224","New Course in Anthropology","Narrative and Social Life",Open,14,20,0
36085,ANTH,2559,302,Discussion,"3","Nathan Hedges","Th 10:00AM - 10:50AM","New Cabell Hall B026","New Course in Anthropology","Narrative and Social Life",Closed,20,20,0
36086,ANTH,2559,303,Discussion,"3","Nathan Hedges","Th 1:00PM - 1:50PM","New Cabell Hall 334","New Course in Anthropology","Narrative and Social Life",Open,11,20,0
37904,ANTH,2589,100,Lecture,"3","Phil Geib","TuTh 4:30PM - 5:20PM","New Cabell Hall 311","Topics in Archaeology","War and Peace in Prehistory",Open,19,60,0
37905,ANTH,2589,101,Discussion,"3","Sue McCarty","Mo 3:00PM - 3:50PM","Mcleod Hall 2006","Topics in Archaeology","War and Peace in Prehistory",Open,7,20,0
37906,ANTH,2589,102,Discussion,"3","Sue McCarty","Mo 4:00PM - 4:50PM","Mcleod Hall 2006","Topics in Archaeology","War and Peace in Prehistory",Open,5,20,0
37907,ANTH,2589,103,Discussion,"3","Sue McCarty","Mo 5:00PM - 5:50PM","Mcleod Hall 2006","Topics in Archaeology","War and Peace in Prehistory",Open,7,20,0
36042,ANTH,2590,001,Lecture,"3","George Mentore","TuTh 3:30PM - 4:45PM","Wilson Hall 235","Social and Cultural Anthropology","Racially Conscious Societies",Open,21,24,0
38100,ANTH,2590,004,Lecture,"3","Aidyn Mills","TuTh 9:30AM - 10:45AM","New Cabell Hall 119","Social and Cultural Anthropology","Identity/Immigration- Spain",Open,20,30,0
37289,ANTH,2590,100,Lecture,"3","Andrew Nelson","TuTh 12:30PM - 1:45PM","New Cabell Hall 345","Social and Cultural Anthropology","Anthropology of Space/Place",Open,49,60,0
37309,ANTH,2590,101,Discussion,"3","John Stoetzel","Fr 10:00AM - 10:50AM","Brooks Hall 103","Social and Cultural Anthropology","Anthropology of Space/Place",Closed,20,20,0
37310,ANTH,2590,102,Discussion,"3","John Stoetzel","Fr 9:00AM - 9:50AM","Brooks Hall 103","Social and Cultural Anthropology","Anthropology of Space/Place",Open,9,20,0
37311,ANTH,2590,103,Discussion,"3","John Stoetzel","Mo 5:00PM - 5:50PM","New Cabell Hall 225","Social and Cultural Anthropology","Anthropology of Space/Place",Closed,20,20,0
10037,ANTH,2820,100,Lecture,"3","Patricia Wattenmaker","MoWe 2:00PM - 2:50PM","Maury Hall 104","The Emergence of States and Cities","",Open,56,60,0
10043,ANTH,2820,101,Discussion,"3","Elizabeth Hart","Fr 12:00PM - 12:50PM","Ruffner Hall 281","The Emergence of States and Cities","",Closed,20,20,0
10040,ANTH,2820,102,Discussion,"3","Elizabeth Hart","Fr 11:00AM - 11:50AM","Maury Hall 115","The Emergence of States and Cities","",Open,15,20,0
10046,ANTH,2820,103,Discussion,"3","Elizabeth Hart","Th 6:00PM - 6:50PM","Brooks Hall 103","The Emergence of States and Cities","",Closed,21,20,0
10049,ANTH,3010,100,Lecture,"4","Susan McKinnon","TuTh 11:00AM - 12:15PM","Clark Hall 102","Theory and History of Anthropology","",Open,34,45,0
10058,ANTH,3010,101,Discussion,"4","Ann Githinji","Fr 12:00PM - 12:50PM","Fayerweather Hall 206","Theory and History of Anthropology","",Open,8,15,0
10052,ANTH,3010,102,Discussion,"4","Ann Githinji","Th 5:00PM - 5:50PM","Pavilion VIII 103","Theory and History of Anthropology","",Closed,15,15,0
10055,ANTH,3010,103,Discussion,"4","Ann Githinji","Fr 9:00AM - 9:50AM","New Cabell Hall B029","Theory and History of Anthropology","",Open,11,15,0
21533,ANTH,3129,001,Lecture,"3","John Shepherd","TuTh 2:00PM - 3:15PM","New Cabell Hall 122","Marriage, Mortality, Fertility","",Open,22,30,0
37922,ANTH,3272,001,Lecture,"3","Yarimar Bonilla","We 3:30PM - 6:00PM","Cocke Hall 115","Anthropology of Dissent","",Closed,25,25,0
36044,ANTH,3300,001,Lecture,"3","George Mentore","TuTh 11:00AM - 12:15PM","Ruffner Hall G004C","Tournaments and Athletes","",Closed,62,60,0
10061,ANTH,3340,100,Lecture,"4","Frederick Damon","MoWeFr 10:00AM - 10:50AM","Clark Hall G004","Ecology and Society: An Introduction to the New Ecological Anthropology","",Open,24,60,0
10064,ANTH,3340,101,Discussion,"4","Erika Brant","Fr 11:00AM - 11:50AM","New Cabell Hall 318","Ecology and Society: An Introduction to the New Ecological Anthropology","",Open,17,20,0
10067,ANTH,3340,102,Discussion,"4","Erika Brant","Fr 12:00PM - 12:50PM","New Cabell Hall 431","Ecology and Society: An Introduction to the New Ecological Anthropology","",Open,7,20,0
37312,ANTH,3590,001,Lecture,"3","Anna Lim","TuTh 9:30AM - 10:45AM","Physics Bldg 218","Social and Cultural Anthropology","Anthropology of Colonialism",Open,9,30,0
36047,ANTH,3590,002,Lecture,"3","Frederick Damon","MoWe 3:30PM - 4:45PM","New Cabell Hall 325","Social and Cultural Anthropology","Applying Anthropology Today",Open,14,30,0
37296,ANTH,3590,003,Lecture,"3","Caren Freeman","MoWe 3:30PM - 4:45PM","New Cabell Hall 118","Social and Cultural Anthropology","S. Korea: Gender, Sex, Nation",Open,22,30,0
37297,ANTH,3590,004,Lecture,"3","Amy Nichols-Belo","MoWe 2:00PM - 3:15PM","Maury Hall 110","Social and Cultural Anthropology","Health and Healing in Africa",Closed,11,8,0
37298,ANTH,3590,005,Lecture,"3","Clare Terni","MoWe 3:30PM - 4:45PM","Brooks Hall 103","Social and Cultural Anthropology","Developmnt & Culture in Africa",Closed,12,8,0
23886,ANTH,3600,100,Lecture,"3","Amy Nichols-Belo","MoWe 11:00AM - 11:50AM","Monroe Hall 124","Sex, Gender, and Culture","",Open,58,60,0
36078,ANTH,3600,101,Discussion,"3","Carolyn Howarter","Fr 9:00AM - 9:50AM","Ruffner Hall 281","Sex, Gender, and Culture","",Closed,20,20,0
36079,ANTH,3600,102,Discussion,"3","Carolyn Howarter","Fr 10:00AM - 10:50AM","Ruffner Hall 175","Sex, Gender, and Culture","",Open,18,20,0
36080,ANTH,3600,103,Discussion,"3","Carolyn Howarter","Th 10:00AM - 10:50AM","Maury Hall 110","Sex, Gender, and Culture","",Closed,20,20,0
21560,ANTH,3885,001,Lecture,"3","Adria Laviolette","MoWeFr 11:00AM - 11:50AM","Monroe Hall 116","Archaeology of Europe","",Open,23,35,0
37299,ANTH,4590,001,Seminar,"3","Anne Lorimer","Mo 3:30PM - 6:00PM","New Cabell Hall 320","Social & Cultural Anthropology","Ethnog. Rsch. Design & Methods",Open,1,12,0
37304,ANTH,4840,001,Lecture,"3","Rachel Most","Fr 9:30AM - 12:00PM","Ruffner Hall 173","Quantitative Analysis  in Anthropology I","",Open,10,12,0
19135,ANTH,4991,001,Seminar,"3","Stephen Plog","TuTh 11:00AM - 12:15PM","Brooks Hall 103","Senior Seminar in Anthropology","",Closed,15,15,0
19189,ANTH,4991,002,Seminar,"3","Ravindra Khare","Th 1:00PM - 3:30PM","Brooks Hall 103","Senior Seminar in Anthropology","",Open,16,18,0
19192,ANTH,4991,003,Seminar,"3","Patricia Wattenmaker","Tu 5:00PM - 7:30PM","Brooks Hall 103","Senior Seminar in Anthropology","",Open,16,18,0
10088,ANTH,4993,001,Independent Study,"1 - 6","Jeffrey Hantman","TBA","TBA","Independent Study in Anthropology","",Open,1,25,0
