ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10301,AAS,1010,100,Lecture,"4","James La Fleur","TuTh 12:30PM - 1:45PM","Wilson Hall 301","Introduction to African-American and African Studies I","",Closed,122,120,0
10304,AAS,1010,101,Discussion,"4","Lindsey Jones","Th 6:00PM - 6:50PM","New Cabell Hall 389","Introduction to African-American and African Studies I","",Closed,21,20,0
10305,AAS,1010,102,Discussion,"4","Alec Hickmott","We 5:00PM - 5:50PM","New Cabell Hall 209","Introduction to African-American and African Studies I","",Closed,21,20,0
10302,AAS,1010,103,Discussion,"4","Lindsey Jones","Th 7:00PM - 7:50PM","New Cabell Hall 389","Introduction to African-American and African Studies I","",Closed,21,20,0
10303,AAS,1010,104,Discussion,"4","Lindsey Jones","Th 8:00PM - 8:50PM","New Cabell Hall 283","Introduction to African-American and African Studies I","",Open,17,20,0
10306,AAS,1010,105,Discussion,"4","Alec Hickmott","We 6:00PM - 6:50PM","New Cabell Hall 209","Introduction to African-American and African Studies I","",Closed,21,20,0
10307,AAS,1010,106,Discussion,"4","Alec Hickmott","We 7:00PM - 7:50PM","New Cabell Hall 209","Introduction to African-American and African Studies I","",Closed,21,20,0
15728,AAS,3200,001,Seminar,"3","Mark Hadley","TuTh 9:30AM - 10:45AM","New Cabell Hall 287","Martin, Malcolm and America","",Closed,14,12,0
14044,AAS,3500,001,Seminar,"3","Sabrina Pendergrass","TuTh 11:00AM - 12:15PM","Fayerweather Hall 206","Intermediate Seminar in African-American & African Studies","SS PerspAf-Amer&AfricanStudies",Closed,20,20,0
20638,AAS,3500,002,Seminar,"3","Lisa Shutt","Tu 3:30PM - 6:00PM","New Cabell Hall 038","Intermediate Seminar in African-American & African Studies","African Worlds in Biography",Closed,15,15,0
20385,AAS,3559,001,Seminar,"3","John Mason","TuTh 3:30PM - 4:45PM","New Cabell Hall 211","New Course in African and African American Studies","Gordon Parks-Documentary Trad",Closed,5,5,0
14090,AAS,4070,001,Lecture,"3","Claudrena Harold","TBA","TBA","Directed Reading and Research","",Open,1,10,0
20220,AAS,4570,001,Seminar,"3","Njelle Hamilton","Tu 6:30PM - 9:00PM","Nau Hall 287","Advanced Research Seminar in African-American & African Studies","Trauma in African Diaspora Lit",Open,4,6,0
11896,AAS,4570,002,Seminar,"3","Lisa Shutt","MoWe 2:00PM - 3:15PM","Dell 1 102","Advanced Research Seminar in African-American & African Studies","Africa in the US Media",Open,16,18,0
13818,AAS,4993,001,Independent Study,"1 - 12","Maurice Apprey","TBA","TBA","Independent Study","",Closed,6,5,0
22239,AAS,4993,002,Independent Study,"1 - 12","Lisa Shutt","TBA","TBA","Independent Study","",Open,1,5,0
21321,ACCT,2010,701,Lecture,"3","Marshall Kasten","Tu 7:00PM - 10:00PM","Northern Virginia Center","Introductory Accounting","",Open,15,24,0
21322,ACCT,2020,701,Lecture,"3","Noel Montesa","Mo 6:30PM - 10:00PM","Northern Virginia Center","Introductory Accounting II","",Open,10,24,0
21331,ACCT,3110,501,Lecture,"3","Rebecca Adams","Th 6:15PM - 9:30PM","Zehmer Hall Conference Center","Intermediate Accounting I","",Open,3,24,0
21323,ACCT,3110,701,Lecture,"3","Leon Hutton","We 6:30PM - 10:00PM","Northern Virginia Center","Intermediate Accounting I","",Open,15,24,0
21324,ACCT,3120,701,Lecture,"3","Nammy Lee","Th 6:30PM - 10:00PM","Northern Virginia Center","Intermediate Accounting II","",Open,10,24,0
21325,ACCT,3140,701,Lecture,"3","William Cardine","Tu 6:30PM - 9:30PM","Web-Based Course-No class mtgs","Cost Accounting","",Open,13,24,0
21328,ACCT,4450,701,Lecture,"3","Thomas Hughes","Fr 6:30PM - 10:00PM","Northern Virginia Center","Federal Taxation I","",Open,9,24,0
21327,ACCT,5210,501,Lecture,"3","Richard Evans","Th 6:30PM - 9:45PM","Zehmer Hall Conference Center","Introductory Auditing","",Open,3,24,0
21326,ACCT,5210,701,Lecture,"3","Richard Evans","Th 6:30PM - 9:45PM","Northern Virginia Center","Introductory Auditing","",Open,12,24,0
21329,ACCT,5410,701,Lecture,"3","Cory Kirchert","Sa 9:00AM - 12:30PM","Northern Virginia Center","Fraud Examination","",Open,22,24,0
21330,ACCT,5460,701,Lecture,"3","Gary Dittmer","Mo 7:30PM - 9:30PM","Web-Based Course-No class mtgs","Federal Taxation II","",Open,6,24,0
19122,AIRS,100,001,Laboratory,"0","Nina Rourke","Tu 3:30PM - 5:30PM","Physics Bldg 203","Leadership Laboratory","",Open,50,219,0
19171,AIRS,100,002,Laboratory,"0","Nina Rourke","Sa 11:00AM - 1:00PM","TBA","Leadership Laboratory","",Open,5,30,0
19117,AIRS,1100,001,Lecture,"1","Nina Rourke","Tu 1:00PM - 1:50PM","Ruffner Hall G006","The Foundations of the U.S. Air Force","",Open,10,50,0
19118,AIRS,1100,002,Lecture,"1","Nina Rourke","Th 2:00PM - 2:50PM","Chemistry Bldg 411","The Foundations of the U.S. Air Force","",Open,7,20,0
19119,AIRS,2100,001,Lecture,"1","Nina Rourke","Tu 2:00PM - 2:50PM","Gilmer Hall 166","The Evolution of Air and Space Power","",Open,11,49,0
19120,AIRS,2100,002,Lecture,"1","Nina Rourke","Th 3:00PM - 3:50PM","Shannon House 109","The Evolution of Air and Space Power","",Open,10,20,0
19195,AIRS,3100,001,Lecture,"3","Jennifer Hubal","Tu 12:30PM - 1:45PM","Ruffner Hall 127","Concepts of Air Force Leadership and Management","",Open,9,25,0
19832,AIRS,3100,002,Lecture,"3","Jennifer Hubal","We 12:30PM - 1:45PM","Chemistry Bldg 411","Concepts of Air Force Leadership and Management","",Open,7,25,0
19121,AIRS,4100,001,Lecture,"3","Steven Hiss","Tu 12:30PM - 1:45PM","Shannon House 109","National Security Affairs/Preparation for Active Duty","",Open,8,20,0
10160,ALAR,7010,001,Studio,"6","W Clark","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,9,15,0
10179,ALAR,7010,002,Studio,"6","Robin Dripps","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,9,10,0
10180,ALAR,7010,003,Studio,"6","Margarita Jover Biboum","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,6,15,0
10181,ALAR,7010,004,Studio,"6","Edward Ford","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,4,15,0
10182,ALAR,7010,005,Studio,"6","Edward Ford","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,2,15,0
22189,ALAR,7010,006,Studio,"6","Ignacio Alday Sanz, Megan Suau, Pankaj Gupta","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,2,8,0
22244,ALAR,7010,007,Studio,"6","Julie Bargmann","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,3,10,0
22245,ALAR,7010,008,Studio,"6","Brian Osborn","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Open,4,10,0
22354,ALAR,7010,009,Studio,"6","Ghazal Abbasy-Asbagh","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 1","",Closed,2,2,0
10161,ALAR,8010,001,Studio,"6","W Clark","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 2","",Open,8,10,0
10183,ALAR,8010,002,Studio,"6","Robin Dripps","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 2","",Open,5,10,0
10184,ALAR,8010,003,Studio,"6","Edward Ford","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 2","",Open,3,10,0
10185,ALAR,8010,004,Studio,"6","Margarita Jover Biboum","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 2","",Open,8,15,0
10186,ALAR,8010,005,Studio,"6","Julie Bargmann","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 2","",Open,7,15,0
10226,ALAR,8010,006,Studio,"6","Brian Osborn","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 2","",Open,1,15,0
22246,ALAR,8010,007,Studio,"6","Ignacio Alday Sanz, Megan Suau, Pankaj Gupta","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Research Studio 2","",Open,4,5,0
10001,ALAR,8100,001,Seminar,"3","Matthew Jull","Tu 9:30AM - 12:00PM","Campbell Hall 302","Design Research: Methods and Strategies","",Open,17,20,0
10112,ALAR,8995,001,Studio,"6","Shiqiao Li","MoFr 2:00PM - 5:45PM","Campbell Hall 401","Independent Design Research Studio","",Open,1,5,0
20596,ALAR,8999,001,Independent Study,"1 - 12","Peter Waldman","TBA","TBA","Non-Topical Design Research-Masters","",Closed,4,4,0
21915,ALAR,8999,002,Independent Study,"1 - 12","Ignacio Alday Sanz","TBA","TBA","Non-Topical Design Research-Masters","",Open,3,6,0
18345,AM,6020,001,Lecture,"3","Jason Kerrigan","MoWe 2:00PM - 3:15PM","Mechanical Engr Bldg 341","Continuum Mechanics With Applications","",Open,4,10,0
11906,AMST,2001,100,Lecture,"3","Grace Hale, Matthew Hedstrom","MoWe 1:00PM - 1:50PM","Gibson Hall 211","Introduction to American Studies","",Closed,62,60,0
15689,AMST,2001,101,Discussion,"3","Staff","Th 7:00PM - 7:50PM","New Cabell Hall 111","Introduction to American Studies","",Open,19,20,0
15690,AMST,2001,102,Discussion,"3","Staff","We 5:00PM - 5:50PM","New Cabell Hall 183","Introduction to American Studies","",Closed,22,20,0
15691,AMST,2001,103,Discussion,"3","Staff","We 6:00PM - 6:50PM","New Cabell Hall 187","Introduction to American Studies","",Closed,21,20,0
14055,AMST,2500,002,Lecture,"3","Lisa Goff","MoWe 2:00PM - 3:15PM","New Cabell Hall 407","Major Works for American Studies","Cultural Landscapes of  the US",Open,19,24,0
20138,AMST,2753,100,Lecture,"4","Louis Nelson, Maurie McInnis","TuTh 2:00PM - 3:15PM","Clark Hall 108","Arts and Cultures of the Slave South","",Open,48,100,0
20459,AMST,2753,101,Discussion,"4","Corey Piper","Mo 1:00PM - 1:50PM","Fayerweather Hall 206","Arts and Cultures of the Slave South","",Open,6,16,0
20460,AMST,2753,102,Discussion,"4","Corey Piper","Mo 2:00PM - 2:50PM","Fayerweather Hall 206","Arts and Cultures of the Slave South","",Open,11,16,0
20461,AMST,2753,103,Discussion,"4","Corey Piper","Mo 9:00AM - 9:50AM","Campbell Hall 220C","Arts and Cultures of the Slave South","",Open,8,16,0
20463,AMST,2753,104,Discussion,"4","Alicia Caticha","Mo 10:00AM - 10:50AM","Fayerweather Hall 206","Arts and Cultures of the Slave South","",Closed,9,16,0
20465,AMST,2753,105,Discussion,"4","Alicia Caticha","Mo 9:00AM - 9:50AM","Fayerweather Hall 215","Arts and Cultures of the Slave South","",Open,6,16,0
20467,AMST,2753,106,Discussion,"4","Alicia Caticha","Tu 9:00AM - 9:50AM","Campbell Hall 220B","Arts and Cultures of the Slave South","",Open,8,16,0
16233,AMST,3001,001,Seminar,"3","Anna Brickhouse","TuTh 11:00AM - 12:15PM","New Cabell Hall 283","Theories and Methods of American Studies","",Closed,16,15,0
16234,AMST,3001,002,Seminar,"3","Sylvia Chong","MoWe 2:00PM - 3:15PM","New Cabell Hall 395","Theories and Methods of American Studies","",Open,5,15,0
20641,AMST,3559,001,Lecture,"3","Sandhya Shukla","TuTh 12:30PM - 1:45PM","New Cabell Hall 383","New Course in American Studies","American Culture",Closed,25,25,0
21425,AMST,3559,002,Lecture,"3","John Hamilton","MoWe 3:30PM - 4:45PM","Gibson Hall 141","New Course in American Studies","Race and Sound",Open,22,25,0
15070,AMST,4500,001,Seminar,"3","Carmenita Higginbotham","Tu 1:00PM - 3:30PM","Fayerweather Hall 206","Fourth-Year Seminar in American Studies","Criminality Am Film Tarantino",Open,13,15,0
15771,AMST,4500,002,Seminar,"3","Sylvia Chong","MoWe 3:30PM - 4:45PM","New Cabell Hall 407","Fourth-Year Seminar in American Studies","Censorship",Open,6,10,0
11957,AMST,4893,001,Independent Study,"3","Sylvia Chong","TBA","TBA","Independent Study in Asian Pacific American Studies","",Open,0,15,0
10308,AMST,4993,001,Independent Study,"3","Anna Brickhouse","TBA","TBA","Independent Study","",Open,0,20,0
14181,AMST,4993,002,Independent Study,"3","Daniel Chavez","TBA","TBA","Independent Study","",Open,0,30,0
14182,AMST,4993,003,Independent Study,"3","Sylvia Chong","TBA","TBA","Independent Study","",Open,0,30,0
14183,AMST,4993,004,Independent Study,"3","Jennifer Greeson","TBA","TBA","Independent Study","",Open,0,30,0
14184,AMST,4993,005,Independent Study,"3","Grace Hale","TBA","TBA","Independent Study","",Open,1,30,0
14185,AMST,4993,006,Independent Study,"3","Matthew Hedstrom","TBA","TBA","Independent Study","",Open,0,30,0
14186,AMST,4993,007,Independent Study,"3","Carmenita Higginbotham","TBA","TBA","Independent Study","",Open,1,30,0
14188,AMST,4993,009,Independent Study,"3","Eric Lott","TBA","TBA","Independent Study","",Open,0,30,0
14189,AMST,4993,010,Independent Study,"3","Maurie McInnis","TBA","TBA","Independent Study","",Open,1,30,0
14190,AMST,4993,011,Independent Study,"3","Christian McMillen","TBA","TBA","Independent Study","",Open,0,30,0
14191,AMST,4993,012,Independent Study,"3","Sandhya Shukla","TBA","TBA","Independent Study","",Open,1,30,0
16792,AMST,4993,013,Independent Study,"3","Lisa Goff","TBA","TBA","Independent Study","",Open,0,30,0
10309,ANTH,1010,100,Lecture,"3","Richard Handler","MoWe 3:30PM - 4:20PM","Nau Hall 101","Introduction to Anthropology","",Closed,245,245,0
15630,ANTH,1010,101,Discussion,"3","Bremen Donovan","Th 4:00PM - 4:50PM","New Cabell Hall 309","Introduction to Anthropology","",Closed,21,20,0
15631,ANTH,1010,102,Discussion,"3","Bremen Donovan","Th 5:00PM - 5:50PM","New Cabell Hall 036","Introduction to Anthropology","",Open,19,20,0
15632,ANTH,1010,103,Discussion,"3","Julie Starr","Th 2:00PM - 2:50PM","Pavilion VIII 103","Introduction to Anthropology","",Closed,20,20,0
15633,ANTH,1010,104,Discussion,"3","Macario Garcia","Th 8:30AM - 9:20AM","New Cabell Hall 207","Introduction to Anthropology","",Closed,21,20,0
15634,ANTH,1010,105,Discussion,"3","Bremen Donovan","We 5:00PM - 5:50PM","New Cabell Hall 207","Introduction to Anthropology","",Closed,21,20,0
15635,ANTH,1010,106,Discussion,"3","Macario Garcia","Fr 9:00AM - 9:50AM","New Cabell Hall 332","Introduction to Anthropology","",Open,20,24,0
16362,ANTH,1010,107,Discussion,"3","Michelle Morgenstern","Th 3:30PM - 4:20PM","New Cabell Hall 338","Introduction to Anthropology","",Closed,21,20,0
16363,ANTH,1010,108,Discussion,"3","Michelle Morgenstern","Fr 9:00AM - 9:50AM","New Cabell Hall 168","Introduction to Anthropology","",Open,22,24,0
16364,ANTH,1010,109,Discussion,"3","Michelle Morgenstern","Fr 10:00AM - 10:50AM","New Cabell Hall 389","Introduction to Anthropology","",Closed,20,20,0
21932,ANTH,1010,110,Discussion,"3","Macario Garcia","We 5:00PM - 5:50PM","Bryan Hall 310","Introduction to Anthropology","",Closed,18,18,0
21933,ANTH,1010,111,Discussion,"3","Julie Starr","We 7:00PM - 7:50PM","New Cabell Hall 068","Introduction to Anthropology","",Open,18,20,0
21934,ANTH,1010,112,Discussion,"3","Julie Starr","Th 3:00PM - 3:50PM","Pavilion VIII 108","Introduction to Anthropology","",Closed,21,20,0
22139,ANTH,1010,113,Discussion,"3","Julie Starr","Fr 9:00AM - 9:50AM","Brooks Hall B010","Introduction to Anthropology","",Open,3,20,0
11916,ANTH,2190,100,Lecture,"3","George Mentore","MoWe 11:00AM - 11:50AM","Dell 1 105","Desire and World Economics","",Open,54,60,0
15636,ANTH,2190,101,Discussion,"3","Patricia Sanchez Bao","We 6:00PM - 6:50PM","Brooks Hall 103","Desire and World Economics","",Open,19,20,0
15637,ANTH,2190,102,Discussion,"3","Patricia Sanchez Bao","We 7:00PM - 7:50PM","Brooks Hall 103","Desire and World Economics","",Open,16,20,0
15638,ANTH,2190,103,Discussion,"3","Patricia Sanchez Bao","We 8:00PM - 8:50PM","Brooks Hall 103","Desire and World Economics","",Open,19,20,0
10310,ANTH,2230,001,Lecture,"3","Roy Wagner","TuTh 9:30AM - 10:45AM","Maury Hall 104","Fantasy and Social Values","",Closed,58,60,0
20787,ANTH,2280,100,Lecture,"3","China Scherz","MoWe 3:30PM - 4:20PM","Physics Bldg 203","Medical Anthropology","",Open,119,120,0
20789,ANTH,2280,101,Discussion,"3","Anna Eisenstein","Th 5:00PM - 5:50PM","Fayerweather Hall 215","Medical Anthropology","",Closed,20,20,0
20790,ANTH,2280,102,Discussion,"3","Anna Eisenstein","Th 6:00PM - 6:50PM","Fayerweather Hall 215","Medical Anthropology","",Open,19,20,0
20791,ANTH,2280,103,Discussion,"3","Jiyeon Kang","Th 4:00PM - 4:50PM","Gibson Hall 141","Medical Anthropology","",Closed,20,20,0
20792,ANTH,2280,104,Discussion,"3","Jiyeon Kang","Th 5:00PM - 5:50PM","Gibson Hall 141","Medical Anthropology","",Closed,21,20,0
20793,ANTH,2280,105,Discussion,"3","Anna Eisenstein","Th 8:30AM - 9:20AM","Fayerweather Hall 206","Medical Anthropology","",Closed,20,20,0
20794,ANTH,2280,106,Discussion,"3","Jiyeon Kang","Fr 8:00AM - 8:50AM","New Cabell Hall 411","Medical Anthropology","",Open,19,20,0
13845,ANTH,2310,001,Lecture,"3","Carrie Douglass","TuTh 3:30PM - 4:45PM","New Cabell Hall 315","Symbol and Ritual","",Closed,35,35,0
19954,ANTH,2370,100,Lecture,"3","Allison Alexy","TuTh 9:30AM - 10:20AM","Wilson Hall 301","Japanese Culture","",Closed,60,60,0
19955,ANTH,2370,101,Discussion,"3","Kunisuke Hirano","Fr 9:00AM - 9:50AM","TBA","Japanese Culture","",Closed,0,0,0
19956,ANTH,2370,102,Discussion,"3","Kunisuke Hirano","Th 11:00AM - 11:50AM","Kerchof Hall 317","Japanese Culture","",Closed,20,20,0
19957,ANTH,2370,103,Discussion,"3","Kunisuke Hirano","Fr 10:00AM - 10:50AM","New Cabell Hall 283","Japanese Culture","",Closed,20,20,0
19958,ANTH,2370,104,Discussion,"3","Kunisuke Hirano","Th 6:00PM - 6:50PM","New Cabell Hall 191","Japanese Culture","",Closed,20,20,0
12067,ANTH,2400,001,Lecture,"3","Grace Reynolds","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 323","Language and Culture","",Closed,33,30,0
19357,ANTH,2440,100,Lecture,"3","Daniel Lefkowitz","MoWe 9:00AM - 9:50AM","Clark Hall 107","Language and Cinema","",Open,59,60,0
19358,ANTH,2440,101,Discussion,"3","Michael Wenzel","Th 2:00PM - 2:50PM","Shannon House 109","Language and Cinema","",Open,19,20,0
19360,ANTH,2440,103,Discussion,"3","Michael Wenzel","Fr 9:00AM - 9:50AM","New Cabell Hall 395","Language and Cinema","",Closed,20,20,0
19363,ANTH,2440,106,Discussion,"3","Michael Wenzel","Fr 12:00PM - 12:50PM","New Cabell Hall 115","Language and Cinema","",Open,19,20,0
16088,ANTH,2470,001,Lecture,"3","Daniel Lefkowitz","TuTh 12:30PM - 1:45PM","New Cabell Hall 315","Reflections of Exile: Jewish Languages and their Communities","",Closed,16,15,0
19389,ANTH,2590,001,Lecture,"3","Ira Bashkow","Th 4:00PM - 6:30PM","Rouss Hall 410","Social and Cultural Anthropology","Anthropology of Corporation",Open,39,45,0
10311,ANTH,2800,100,Lecture,"3","Adria Laviolette","MoWe 10:00AM - 10:50AM","Dell 1 103","Introduction to Archaeology","",Open,58,60,0
10312,ANTH,2800,101,Discussion,"3","Julia Haines","Fr 11:00AM - 11:50AM","Brooks Hall B001","Introduction to Archaeology","",Closed,20,20,0
10313,ANTH,2800,102,Discussion,"3","Julia Haines","Fr 10:00AM - 10:50AM","Brooks Hall B001","Introduction to Archaeology","",Closed,20,20,0
10314,ANTH,2800,103,Discussion,"3","Julia Haines","We 11:00AM - 11:50AM","Brooks Hall B001","Introduction to Archaeology","",Open,18,20,0
10315,ANTH,3010,100,Lecture,"4","James Igoe","TuTh 2:00PM - 3:15PM","Maury Hall 104","Theory and History of Anthropology","",Open,27,60,0
10318,ANTH,3010,101,Discussion,"4","Irtefa Binte-farid","Fr 9:00AM - 9:50AM","Monroe Hall 113","Theory and History of Anthropology","",Open,4,20,0
10317,ANTH,3010,102,Discussion,"4","Irtefa Binte-farid","Fr 10:00AM - 10:50AM","New Cabell Hall 489","Theory and History of Anthropology","",Closed,20,20,0
10316,ANTH,3010,103,Discussion,"4","Irtefa Binte-farid","Fr 8:00AM - 8:50AM","Monroe Hall 113","Theory and History of Anthropology","",Open,3,20,0
21151,ANTH,3070,001,Lecture,"3","Nomi Dave","TuTh 11:00AM - 12:15PM","Old Cabell Hall B012","Introduction to Musical Ethnography","",Closed,5,5,0
16094,ANTH,3130,001,Lecture,"3","John Shepherd","MoWe 2:00PM - 3:15PM","New Cabell Hall 132","Disease, Epidemics and Society","",Open,28,30,0
10320,ANTH,3152,100,Lecture,"3","George Mentore","MoWe 2:00PM - 2:50PM","Maury Hall 104","Amazonian Peoples","",Open,55,60,0
15639,ANTH,3152,101,Discussion,"3","Lee Bloch","Fr 3:00PM - 3:50PM","Brooks Hall 103","Amazonian Peoples","",Open,16,20,0
15640,ANTH,3152,102,Discussion,"3","Lee Bloch","Fr 9:00AM - 9:50AM","New Cabell Hall 315","Amazonian Peoples","",Closed,20,20,0
15641,ANTH,3152,103,Discussion,"3","Lee Bloch","Th 10:00AM - 10:50AM","New Cabell Hall 211","Amazonian Peoples","",Open,19,20,0
10321,ANTH,3155,001,Lecture,"3","Frederick Damon","MoWeFr 10:00AM - 10:50AM","Maury Hall 115","Anthropology of Everyday American Life","",Open,20,30,0
20616,ANTH,3240,001,Lecture,"3","Dionisios Kavadias","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 315","The Anthropology of Food","",Open,31,35,0
20617,ANTH,3270,001,Lecture,"3","Nathan Hedges","MoWeFr 9:00AM - 9:50AM","New Cabell Hall 323","Anthropology of Politics","",Open,23,30,0
10319,ANTH,3320,001,Lecture,"3","Edith Turner","Th 7:00PM - 9:30PM","New Cabell Hall 066","Shamanism, Healing, and Ritual","",Closed,13,12,0
19391,ANTH,3480,100,Lecture,"3","Eve Danziger","WeFr 10:00AM - 10:50AM","Dell 1 105","Language and Prehistory","",Closed,51,50,0
19392,ANTH,3480,101,Discussion,"3","Jessica Boynton","Fr 3:00PM - 3:50PM","New Cabell Hall 187","Language and Prehistory","",Open,17,20,0
19393,ANTH,3480,102,Discussion,"3","Jessica Boynton","Mo 10:00AM - 10:50AM","Nau Hall 142","Language and Prehistory","",Closed,20,20,0
19394,ANTH,3480,103,Discussion,"3","Jessica Boynton","Mo 11:00AM - 11:50AM","New Cabell Hall 064","Language and Prehistory","",Open,14,20,0
19395,ANTH,3541,001,Lecture,"3","Ellen Contini-Morava","MoWe 2:00PM - 3:15PM","Physics Bldg 210","Topics in Linguistics","African Languages",Open,22,25,0
19396,ANTH,3550,001,Lecture,"3","Ravindra Khare","Th 3:30PM - 6:00PM","Brooks Hall 311","Ethnography","Reading Ethnography",Open,3,5,0
19397,ANTH,3589,001,Lecture,"3","Fraser Neiman","We 3:30PM - 6:00PM","Campbell Hall 105","Topics in Archaeology","Landscape Archaeology",Open,4,8,0
19962,ANTH,3589,002,Lecture,"3","Elizabeth Hart","TuTh 5:00PM - 6:15PM","New Cabell Hall 383","Topics in Archaeology","Archaeology of Ancient Egypt",Open,27,30,0
16096,ANTH,3590,001,Lecture,"3","Gertrude Fraser","TuTh 11:00AM - 12:15PM","Ruffner Hall 137","Social and Cultural Anthropology","Death and Dying",Open,33,35,0
16097,ANTH,3590,002,Lecture,"3","Frederick Damon","MoWe 5:00PM - 6:15PM","New Cabell Hall 332","Social and Cultural Anthropology","Human Time and Space",Open,11,25,0
15642,ANTH,3630,001,Lecture,"3","John Shepherd","TuTh 12:30PM - 1:45PM","New Cabell Hall 058","Chinese Family and Religion","",Closed,30,30,0
16099,ANTH,3680,001,Lecture,"3","Margaret Smith","MoWe 3:30PM - 4:45PM","Fayerweather Hall 206","Australian Aboriginal Art and Culture","",Open,7,10,0
10322,ANTH,3700,001,Lecture,"3","Ravindra Khare","Tu 3:30PM - 6:00PM","New Cabell Hall 032","Globalizing India: Society, Bazaars and Cultural Politics","",Open,14,30,0
19398,ANTH,3830,001,Lecture,"3","Jeffrey Hantman","MoWe 3:30PM - 4:45PM","New Cabell Hall 383","North American Archaeology","",Open,28,30,0
19399,ANTH,3840,001,Lecture,"3","Patricia Wattenmaker","TuTh 2:00PM - 3:15PM","New Cabell Hall 168","Archaeology of the Middle East","",Open,30,35,0
19400,ANTH,4559,001,Seminar,"3","Herman Shugart, Rachel Most, Stephen Plog","Th 1:00PM - 3:30PM","Clark Hall G054","New Course in Anthropology","Human Culture & Environ Change",Open,8,9,0
11778,ANTH,4591,001,Seminar,"3","Jeffrey Hantman","TuTh 3:30PM - 4:45PM","Brooks Hall 103","Senior Seminar in Anthropology","Anthropology in Virginia",Open,13,18,0
11779,ANTH,4591,002,Seminar,"3","Carrie Douglass","TuTh 11:00AM - 12:15PM","Nau Hall 241","Senior Seminar in Anthropology","Animals: Good to Think",Closed,18,18,0
19402,ANTH,4591,003,Seminar,"3","Patricia Wattenmaker","We 6:30PM - 9:00PM","New Cabell Hall 064","Senior Seminar in Anthropology","Cultures of the Middle East",Open,11,20,0
10323,ANTH,4993,001,Independent Study,"1 - 6","Ira Bashkow","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
13255,ANTH,4993,003,Independent Study,"1 - 6","Ellen Contini-Morava","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
13360,ANTH,4993,004,Independent Study,"1 - 6","Frederick Damon","TBA","TBA","Independent Study in Anthropology","",Open,1,25,0
13622,ANTH,4993,005,Independent Study,"1 - 6","Eve Danziger","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
13659,ANTH,4993,006,Independent Study,"1 - 6","Lise Dobrin","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14092,ANTH,4993,007,Independent Study,"1 - 6","Carrie Douglass","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14093,ANTH,4993,008,Independent Study,"1 - 6","Richard Handler","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14094,ANTH,4993,010,Independent Study,"1 - 6","Ravindra Khare","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14095,ANTH,4993,011,Independent Study,"1 - 6","Adria Laviolette","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14096,ANTH,4993,012,Independent Study,"1 - 6","Daniel Lefkowitz","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14097,ANTH,4993,013,Independent Study,"1 - 6","Susan McKinnon","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14098,ANTH,4993,014,Independent Study,"1 - 6","George Mentore","TBA","TBA","Independent Study in Anthropology","",Open,3,25,0
14099,ANTH,4993,015,Independent Study,"1 - 6","Peter Metcalf","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14100,ANTH,4993,016,Independent Study,"1 - 6","Stephen Plog","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14101,ANTH,4993,017,Independent Study,"1 - 6","Prista Ratanapruck","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14102,ANTH,4993,018,Independent Study,"1 - 6","Rachel Most","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
14103,ANTH,4993,020,Independent Study,"1 - 6","Roy Wagner","TBA","TBA","Independent Study in Anthropology","",Open,0,25,0
